pid,tick,latency
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,0,179
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,1,172.5
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,2,109.5
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,3,47.5
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,4,39.5
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,5,42.5
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,6,41
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,7,42.5
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,8,40
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,9,44.5
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,10,39.5
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,11,41.5
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,12,44.5
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,13,40
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,14,45
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,15,39.5
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,16,43.5
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,17,41
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,18,44
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,19,40
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,20,43.5
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,21,39.5
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,22,44
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,23,39.5
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,24,42
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,25,45
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,26,43.5
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,27,45.5
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,28,41.5
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,29,40.5
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,30,40
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,31,43.5
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,32,40
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,33,50.5
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,34,39.5
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,35,43.5
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,36,44.5
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,37,39.5
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,38,45
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,39,39.5
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,40,43
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,41,39.5
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,42,41.5
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,43,39
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,44,41.5
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,45,45
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,46,39.5
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,47,43
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,48,39.5
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,49,44
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,50,39.5
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,51,42.5
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,52,58
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,53,41
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,54,39
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,55,40
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,56,44.5
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,57,39.5
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,58,43
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,59,39.5
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,60,43.5
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,61,39.5
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,62,41
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,63,40.5
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,64,41.5
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,65,40.5
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,66,42
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,67,48.5
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,68,40
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,69,44
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,70,40
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,71,46.5
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,72,39.5
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,73,42
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,74,39
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,75,42.5
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,76,39
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,77,41
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,78,45
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,79,57
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,80,44
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,81,41
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,82,44
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,83,39
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,84,44.5
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,85,40
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,86,42.5
8416-ca41adae-1792-4249-bc47-74c51cc2c0ab,87,39
