pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,obs_bg_val,goal_x,goal_y
1310-3c5badc9-1273-43ad-97da-e096ea30bbe1,0,visible,324.446,99.449,2.125,227,0.5,0,0.5,326,98
1310-3c5badc9-1273-43ad-97da-e096ea30bbe1,1,visible,322.892,100.898,2.125,227,0.5,0,0.5,326,98
1310-3c5badc9-1273-43ad-97da-e096ea30bbe1,2,visible,321.338,102.347,2.125,227,0.5,0,0.5,326,98
1310-3c5badc9-1273-43ad-97da-e096ea30bbe1,3,visible,319.784,103.796,2.125,227,0.5,0,0.5,326,98
1310-3c5badc9-1273-43ad-97da-e096ea30bbe1,4,visible,318.23,105.245,2.125,227,0.5,0,0.5,326,98
1310-3c5badc9-1273-43ad-97da-e096ea30bbe1,5,visible,316.676,106.694,2.125,227,0.5,0,0.5,326,98
1310-3c5badc9-1273-43ad-97da-e096ea30bbe1,6,visible,315.122,108.143,2.125,227,0.5,0,0.5,326,98
1310-3c5badc9-1273-43ad-97da-e096ea30bbe1,7,visible,313.568,109.592,2.125,227,0.5,0,0.5,326,98
1310-3c5badc9-1273-43ad-97da-e096ea30bbe1,8,visible,312.014,111.041,2.125,227,0.5,0,0.5,326,98
1310-3c5badc9-1273-43ad-97da-e096ea30bbe1,9,visible,310.46,112.49,2.125,227,0.5,0,0.5,326,98
1310-3c5badc9-1273-43ad-97da-e096ea30bbe1,10,visible,308.906,113.939,2.125,227,0.5,0,0.5,326,98
1310-3c5badc9-1273-43ad-97da-e096ea30bbe1,11,visible,307.352,115.388,2.125,227,0.5,0,0.5,326,98
1310-3c5badc9-1273-43ad-97da-e096ea30bbe1,12,visible,305.798,116.837,2.125,227,0.5,0,0.5,326,98
1310-3c5badc9-1273-43ad-97da-e096ea30bbe1,13,visible,304.244,118.286,2.125,227,0.5,0,0.5,326,98
1310-3c5badc9-1273-43ad-97da-e096ea30bbe1,14,visible,302.69,119.735,2.125,227,0.5,0,0.5,326,98
1310-3c5badc9-1273-43ad-97da-e096ea30bbe1,15,visible,301.136,121.184,2.125,227,0.5,0,0.5,326,98
1310-3c5badc9-1273-43ad-97da-e096ea30bbe1,16,visible,299.582,122.633,2.125,227,0.5,0,0.5,326,98
1310-3c5badc9-1273-43ad-97da-e096ea30bbe1,17,visible,298.028,124.082,2.125,227,0.5,0,0.5,326,98
1310-3c5badc9-1273-43ad-97da-e096ea30bbe1,18,visible,296.474,125.531,2.125,227,0.5,0,0.5,326,98
1310-3c5badc9-1273-43ad-97da-e096ea30bbe1,19,visible,294.92,126.98,2.125,227,0.5,0,0.5,326,98
1310-3c5badc9-1273-43ad-97da-e096ea30bbe1,20,visible,293.366,128.429,2.125,227,0.5,0,0.5,326,98
1310-3c5badc9-1273-43ad-97da-e096ea30bbe1,21,visible,291.812,129.878,2.125,227,0.5,0,0.5,326,98
1310-3c5badc9-1273-43ad-97da-e096ea30bbe1,22,visible,290.258,131.327,2.125,227,0.5,0,0.5,326,98
1310-3c5badc9-1273-43ad-97da-e096ea30bbe1,0,visible,288.704,132.776,2.125,227,0.5,0.01,0.5,326,98
1310-3c5badc9-1273-43ad-97da-e096ea30bbe1,1,visible,287.15,134.225,2.125,227,0.5,0.01,0.5,326,98
1310-3c5badc9-1273-43ad-97da-e096ea30bbe1,2,visible,285.596,135.674,2.125,227,0.5,0.01,0.5,326,98
1310-3c5badc9-1273-43ad-97da-e096ea30bbe1,3,visible,284.042,137.123,2.125,227,0.5,0.01,0.5,326,98
1310-3c5badc9-1273-43ad-97da-e096ea30bbe1,4,visible,282.488,138.572,2.125,227,0.5,0.01,0.5,326,98
1310-3c5badc9-1273-43ad-97da-e096ea30bbe1,5,visible,280.934,140.021,2.125,227,0.5,0.01,0.5,326,98
1310-3c5badc9-1273-43ad-97da-e096ea30bbe1,6,visible,279.38,141.47,2.125,227,0.5,0.01,0.5,326,98
1310-3c5badc9-1273-43ad-97da-e096ea30bbe1,7,visible,277.826,142.919,2.125,227,0.5,0.01,0.5,326,98
1310-3c5badc9-1273-43ad-97da-e096ea30bbe1,8,visible,276.272,144.368,2.125,227,0.5,0.01,0.5,326,98
1310-3c5badc9-1273-43ad-97da-e096ea30bbe1,9,visible,274.718,145.817,2.125,227,0.5,0.01,0.5,326,98
1310-3c5badc9-1273-43ad-97da-e096ea30bbe1,10,visible,273.164,147.266,2.125,227,0.5,0.01,0.5,326,98
1310-3c5badc9-1273-43ad-97da-e096ea30bbe1,11,visible,271.61,148.715,2.125,227,0.5,0.01,0.5,326,98
1310-3c5badc9-1273-43ad-97da-e096ea30bbe1,12,visible,270.056,150.164,2.125,227,0.5,0.01,0.5,326,98
1310-3c5badc9-1273-43ad-97da-e096ea30bbe1,13,visible,268.502,151.613,2.125,227,0.5,0.01,0.5,326,98
1310-3c5badc9-1273-43ad-97da-e096ea30bbe1,14,visible,266.948,153.062,2.125,227,0.5,0.01,0.5,326,98
1310-3c5badc9-1273-43ad-97da-e096ea30bbe1,15,visible,265.394,154.511,2.125,227,0.5,0.01,0.5,326,98
1310-3c5badc9-1273-43ad-97da-e096ea30bbe1,16,visible,263.84,155.96,2.125,227,0.5,0.01,0.5,326,98
1310-3c5badc9-1273-43ad-97da-e096ea30bbe1,17,visible,262.286,157.409,2.125,227,0.5,0.01,0.5,326,98
1310-3c5badc9-1273-43ad-97da-e096ea30bbe1,18,visible,260.732,158.858,2.125,227,0.5,0.01,0.5,326,98
1310-3c5badc9-1273-43ad-97da-e096ea30bbe1,19,visible,259.178,160.307,2.125,227,0.5,0.01,0.5,326,98
1310-3c5badc9-1273-43ad-97da-e096ea30bbe1,20,visible,257.624,161.756,2.125,227,0.5,0.01,0.5,326,98
1310-3c5badc9-1273-43ad-97da-e096ea30bbe1,21,visible,256.07,163.205,2.125,227,0.5,0.01,0.5,326,98
1310-3c5badc9-1273-43ad-97da-e096ea30bbe1,22,visible,254.516,164.654,2.125,227,0.5,0.01,0.5,326,98
1310-3c5badc9-1273-43ad-97da-e096ea30bbe1,23,visible,252.962,166.103,2.125,227,0.5,0.01,0.5,326,98
1310-3c5badc9-1273-43ad-97da-e096ea30bbe1,24,visible,251.408,167.552,2.125,227,0.5,0.01,0.5,326,98
1310-3c5badc9-1273-43ad-97da-e096ea30bbe1,25,visible,249.854,169.001,2.125,227,0.5,0.01,0.5,326,98
