pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,obs_bg_val,goal_x,goal_y
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,14,visible,255.515,210.02,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,15,visible,253.416,209.688,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,16,visible,251.317,209.356,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,17,visible,249.218,209.024,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,18,visible,247.119,208.692,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,19,visible,245.02,208.36,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,20,visible,242.921,208.028,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,21,visible,240.822,207.696,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,22,visible,238.723,207.364,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,0,visible,236.624,207.032,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,1,visible,234.525,206.7,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,2,visible,232.426,206.368,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,3,visible,230.327,206.036,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,4,visible,228.228,205.704,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,5,visible,226.129,205.372,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,6,visible,224.03,205.04,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,7,visible,221.931,204.708,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,8,visible,219.832,204.376,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,9,visible,217.733,204.044,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,10,visible,215.634,203.712,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,11,visible,213.535,203.38,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,12,visible,211.436,203.048,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,13,visible,209.337,202.716,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,14,visible,207.238,202.384,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,15,visible,205.139,202.052,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,16,visible,203.04,201.72,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,17,visible,200.941,201.388,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,18,visible,198.842,201.056,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,19,visible,196.743,200.724,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,20,visible,194.644,200.392,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,21,visible,192.545,200.06,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,22,visible,190.446,199.728,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,23,visible,188.347,199.396,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,24,visible,186.248,199.064,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,25,visible,184.149,198.732,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,26,visible,182.05,198.4,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,27,visible,179.951,198.068,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,28,visible,177.852,197.736,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,29,visible,175.753,197.404,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,30,visible,173.654,197.072,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,31,visible,171.555,196.74,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,32,visible,169.456,196.408,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,33,visible,167.357,196.076,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,34,visible,165.258,195.744,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,35,visible,163.159,195.412,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,36,visible,161.06,195.08,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,37,visible,158.961,194.748,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,38,visible,156.862,194.416,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,39,visible,154.763,194.084,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,40,visible,152.664,193.752,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,41,visible,150.565,193.42,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,42,visible,148.466,193.088,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,43,visible,146.367,192.756,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,44,visible,144.268,192.424,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,45,visible,142.169,192.092,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,46,visible,140.07,191.76,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,47,visible,137.971,191.428,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,48,visible,135.872,191.096,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,49,visible,133.773,190.764,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,50,visible,131.674,190.432,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,51,visible,129.575,190.1,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,52,visible,127.476,189.768,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,53,visible,125.377,189.436,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,54,visible,123.278,189.104,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,55,visible,121.179,188.772,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,56,visible,119.08,188.44,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,57,visible,116.981,188.108,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,58,visible,114.882,187.776,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,59,visible,112.783,187.444,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,60,visible,110.684,187.112,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,61,visible,108.585,186.78,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,62,visible,106.486,186.448,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,63,visible,104.387,186.116,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,64,visible,102.288,185.784,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,65,visible,100.189,185.452,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,66,visible,98.09,185.12,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,67,visible,95.991,184.788,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,68,visible,93.892,184.456,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,69,visible,91.793,184.124,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,70,visible,89.694,183.792,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,71,visible,87.595,183.46,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,72,visible,85.496,183.128,2.125,279,0.1,0,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,73,visible,83.397,182.796,2.125,279,0.1,0.01,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,74,visible,81.298,182.464,2.125,279,0.1,0.01,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,75,visible,79.199,182.132,2.125,279,0.1,0.01,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,76,visible,77.1,181.8,2.125,279,0.1,0.01,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,77,visible,75.001,181.468,2.125,279,0.1,0.01,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,78,visible,72.902,181.136,2.125,279,0.1,0.01,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,79,visible,70.803,180.804,2.125,279,0.1,0.01,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,80,visible,68.704,180.472,2.125,279,0.1,0.01,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,81,visible,66.605,180.14,2.125,279,0.1,0.01,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,82,visible,64.506,179.808,2.125,279,0.1,0.01,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,83,visible,62.407,179.476,2.125,279,0.1,0.01,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,84,visible,60.308,179.144,2.125,279,0.1,0.01,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,85,visible,58.209,178.812,2.125,279,0.1,0.01,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,86,visible,56.11,178.48,2.125,279,0.1,0.01,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,87,visible,54.011,178.148,2.125,279,0.1,0.01,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,88,visible,51.912,177.816,2.125,279,0.1,0.01,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,89,visible,49.813,177.484,2.125,279,0.1,0.01,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,90,visible,47.714,177.152,2.125,279,0.1,0.01,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,91,visible,45.615,176.82,2.125,279,0.1,0.01,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,92,visible,43.516,176.488,2.125,279,0.1,0.01,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,93,visible,41.417,176.156,2.125,279,0.1,0.01,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,94,visible,39.318,175.824,2.125,279,0.1,0.01,0.1,287,215
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,95,visible,37.219,175.492,2.125,279,0.1,0.01,0.1,287,215
