pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,obs_bg_val,goal_x,goal_y
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,34,visible,482.5,66.636,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,35,visible,482.5,67.078,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,36,visible,482.5,67.52,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,37,visible,482.5,67.962,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,38,visible,482.5,68.404,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,39,visible,482.5,68.846,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,40,visible,482.5,69.288,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,41,visible,482.5,69.73,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,42,visible,482.5,70.172,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,43,visible,482.5,70.614,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,44,visible,482.5,71.056,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,45,visible,482.5,71.498,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,46,visible,482.5,71.94,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,47,visible,482.5,72.382,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,48,visible,482.5,72.824,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,49,visible,482.5,73.266,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,50,visible,482.5,73.708,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,51,visible,482.5,74.15,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,52,visible,482.5,74.592,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,53,visible,482.5,75.034,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,54,visible,482.5,75.476,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,55,visible,482.5,75.918,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,56,visible,482.5,76.36,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,57,visible,482.5,76.802,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,58,visible,482.5,77.244,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,59,visible,482.5,77.686,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,60,visible,482.5,78.128,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,61,visible,482.5,78.57,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,62,visible,482.5,79.012,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,63,visible,482.5,79.454,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,64,visible,482.5,79.896,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,65,visible,482.5,80.338,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,66,visible,482.5,80.78,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,67,visible,482.5,81.222,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,68,visible,482.5,81.664,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,69,visible,482.5,82.106,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,70,visible,482.5,82.548,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,71,visible,482.5,82.99,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,72,visible,482.5,83.432,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,73,visible,482.5,83.874,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,74,visible,482.5,84.316,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,75,visible,482.5,84.758,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,76,visible,482.5,85.2,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,77,visible,482.5,85.642,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,78,visible,482.5,86.084,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,79,visible,482.5,86.526,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,80,visible,482.5,86.968,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,81,visible,482.5,87.41,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,82,visible,482.5,87.852,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,83,visible,482.5,88.294,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,84,visible,482.5,88.736,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,85,visible,482.5,89.178,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,86,visible,482.5,89.62,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,87,visible,482.5,90.062,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,88,visible,482.5,90.504,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,89,visible,482.5,90.946,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,90,visible,482.5,91.388,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,91,visible,482.5,91.83,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,92,visible,482.5,92.272,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,93,visible,482.5,92.714,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,94,visible,482.5,93.156,2.125,102,0,0,0,375,41
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,95,visible,482.5,93.598,2.125,102,0,0,0,375,41
