pid,tick,latency
2966-77b5fd49-a065-47fc-b945-af70cd1ae50f,0,10
2966-77b5fd49-a065-47fc-b945-af70cd1ae50f,1,9.5
2966-77b5fd49-a065-47fc-b945-af70cd1ae50f,2,10
2966-77b5fd49-a065-47fc-b945-af70cd1ae50f,3,11
2966-77b5fd49-a065-47fc-b945-af70cd1ae50f,4,7.5
2966-77b5fd49-a065-47fc-b945-af70cd1ae50f,5,9
2966-77b5fd49-a065-47fc-b945-af70cd1ae50f,6,9
2966-77b5fd49-a065-47fc-b945-af70cd1ae50f,7,14.5
2966-77b5fd49-a065-47fc-b945-af70cd1ae50f,8,11
2966-77b5fd49-a065-47fc-b945-af70cd1ae50f,9,12
2966-77b5fd49-a065-47fc-b945-af70cd1ae50f,10,12.5
2966-77b5fd49-a065-47fc-b945-af70cd1ae50f,11,8
2966-77b5fd49-a065-47fc-b945-af70cd1ae50f,12,13
2966-77b5fd49-a065-47fc-b945-af70cd1ae50f,13,13
2966-77b5fd49-a065-47fc-b945-af70cd1ae50f,14,8
2966-77b5fd49-a065-47fc-b945-af70cd1ae50f,15,9
2966-77b5fd49-a065-47fc-b945-af70cd1ae50f,16,11
2966-77b5fd49-a065-47fc-b945-af70cd1ae50f,17,9.5
2966-77b5fd49-a065-47fc-b945-af70cd1ae50f,18,9.5
2966-77b5fd49-a065-47fc-b945-af70cd1ae50f,19,11
2966-77b5fd49-a065-47fc-b945-af70cd1ae50f,20,11.5
2966-77b5fd49-a065-47fc-b945-af70cd1ae50f,21,12
2966-77b5fd49-a065-47fc-b945-af70cd1ae50f,22,7.5
2966-77b5fd49-a065-47fc-b945-af70cd1ae50f,23,8
2966-77b5fd49-a065-47fc-b945-af70cd1ae50f,24,9
2966-77b5fd49-a065-47fc-b945-af70cd1ae50f,25,9.5
2966-77b5fd49-a065-47fc-b945-af70cd1ae50f,26,10.5
2966-77b5fd49-a065-47fc-b945-af70cd1ae50f,27,11.5
2966-77b5fd49-a065-47fc-b945-af70cd1ae50f,28,37
2966-77b5fd49-a065-47fc-b945-af70cd1ae50f,29,9
2966-77b5fd49-a065-47fc-b945-af70cd1ae50f,30,9.5
2966-77b5fd49-a065-47fc-b945-af70cd1ae50f,31,10
2966-77b5fd49-a065-47fc-b945-af70cd1ae50f,32,11
2966-77b5fd49-a065-47fc-b945-af70cd1ae50f,33,12
2966-77b5fd49-a065-47fc-b945-af70cd1ae50f,34,17
2966-77b5fd49-a065-47fc-b945-af70cd1ae50f,35,8.5
2966-77b5fd49-a065-47fc-b945-af70cd1ae50f,36,9.5
2966-77b5fd49-a065-47fc-b945-af70cd1ae50f,37,10.5
2966-77b5fd49-a065-47fc-b945-af70cd1ae50f,38,7
2966-77b5fd49-a065-47fc-b945-af70cd1ae50f,39,7.5
2966-77b5fd49-a065-47fc-b945-af70cd1ae50f,40,8.5
2966-77b5fd49-a065-47fc-b945-af70cd1ae50f,41,9
2966-77b5fd49-a065-47fc-b945-af70cd1ae50f,42,15
2966-77b5fd49-a065-47fc-b945-af70cd1ae50f,43,11
2966-77b5fd49-a065-47fc-b945-af70cd1ae50f,44,11.5
2966-77b5fd49-a065-47fc-b945-af70cd1ae50f,45,7.5
2966-77b5fd49-a065-47fc-b945-af70cd1ae50f,46,8.5
