pid,tick,latency
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,19,299.5
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,20,236.5
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,21,175
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,22,111.5
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,0,51
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,1,45.5
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,2,298.5
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,3,235.5
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,4,172
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,5,110
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,6,46.5
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,7,48
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,8,44
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,9,45.5
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,10,45.5
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,11,44
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,12,50
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,13,50.5
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,14,46.5
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,15,44
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,16,46
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,17,44
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,18,44.5
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,19,45.5
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,20,43.5
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,21,43.5
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,22,46.5
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,23,45.5
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,24,44
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,25,198.5
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,26,136
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,27,73.5
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,28,45
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,29,53
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,30,47
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,31,44.5
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,32,47
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,33,44
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,34,47
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,35,50.5
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,36,46.5
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,37,58
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,38,45
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,39,44
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,40,47
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,41,47
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,42,190
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,43,127.5
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,44,64.5
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,45,46
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,46,47.5
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,47,44
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,48,55
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,49,43
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,50,49
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,51,43
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,52,47.5
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,53,45
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,54,47
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,55,43.5
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,56,53.5
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,57,45
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,58,45
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,59,44
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,60,48.5
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,61,45
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,62,44
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,63,47
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,64,43.5
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,65,54
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,66,43.5
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,67,48
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,68,43.5
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,69,45.5
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,70,44
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,71,44
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,72,46
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,73,44.5
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,74,47
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,75,50
3451-5c3ef6df-17ad-4cb0-a699-4e182ff67478,76,46
