pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points
5035-bcbed37d-ac8d-4392-8752-751036a4e898,0,visible,328.875,154.963,2.125,271,0.58,0
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1,visible,326.75,154.926,2.125,271,0.58,0
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2,visible,324.625,154.889,2.125,271,0.58,0
5035-bcbed37d-ac8d-4392-8752-751036a4e898,3,visible,322.5,154.852,2.125,271,0.58,0
5035-bcbed37d-ac8d-4392-8752-751036a4e898,4,visible,320.375,154.815,2.125,271,0.58,0
5035-bcbed37d-ac8d-4392-8752-751036a4e898,5,visible,318.25,154.778,2.125,271,0.58,0
5035-bcbed37d-ac8d-4392-8752-751036a4e898,6,visible,316.125,154.741,2.125,271,0.58,0
5035-bcbed37d-ac8d-4392-8752-751036a4e898,7,visible,314,154.704,2.125,271,0.58,0
5035-bcbed37d-ac8d-4392-8752-751036a4e898,8,visible,311.875,154.667,2.125,271,0.58,0
5035-bcbed37d-ac8d-4392-8752-751036a4e898,9,visible,309.75,154.63,2.125,271,0.58,0
5035-bcbed37d-ac8d-4392-8752-751036a4e898,10,visible,307.625,154.593,2.125,271,0.58,0
5035-bcbed37d-ac8d-4392-8752-751036a4e898,11,visible,305.5,154.556,2.125,271,0.58,0
5035-bcbed37d-ac8d-4392-8752-751036a4e898,12,visible,303.375,154.519,2.125,271,0.58,0
5035-bcbed37d-ac8d-4392-8752-751036a4e898,13,visible,301.25,154.482,2.125,271,0.58,0
5035-bcbed37d-ac8d-4392-8752-751036a4e898,14,visible,299.125,154.445,2.125,271,0.58,0
5035-bcbed37d-ac8d-4392-8752-751036a4e898,15,visible,297,154.408,2.125,271,0.58,0
5035-bcbed37d-ac8d-4392-8752-751036a4e898,16,visible,294.875,154.371,2.125,271,0.58,0
5035-bcbed37d-ac8d-4392-8752-751036a4e898,17,visible,292.75,154.334,2.125,271,0.58,0
5035-bcbed37d-ac8d-4392-8752-751036a4e898,18,visible,290.625,154.297,2.125,271,0.58,0
5035-bcbed37d-ac8d-4392-8752-751036a4e898,19,visible,288.5,154.26,2.125,271,0.58,0.01
5035-bcbed37d-ac8d-4392-8752-751036a4e898,20,visible,286.375,154.223,2.125,271,0.58,0.01
5035-bcbed37d-ac8d-4392-8752-751036a4e898,21,visible,284.25,154.186,2.125,271,0.58,0.01
5035-bcbed37d-ac8d-4392-8752-751036a4e898,22,visible,282.125,154.149,2.125,271,0.58,0.01
5035-bcbed37d-ac8d-4392-8752-751036a4e898,23,visible,280,154.112,2.125,271,0.58,0.01
5035-bcbed37d-ac8d-4392-8752-751036a4e898,24,visible,277.875,154.075,2.125,271,0.58,0.01
5035-bcbed37d-ac8d-4392-8752-751036a4e898,25,visible,275.75,154.038,2.125,271,0.58,0.01
5035-bcbed37d-ac8d-4392-8752-751036a4e898,26,visible,273.625,154.001,2.125,271,0.58,0.01
5035-bcbed37d-ac8d-4392-8752-751036a4e898,27,visible,271.5,153.964,2.125,271,0.58,0.01
5035-bcbed37d-ac8d-4392-8752-751036a4e898,28,visible,269.375,153.927,2.125,271,0.58,0.01
5035-bcbed37d-ac8d-4392-8752-751036a4e898,29,visible,267.25,153.89,2.125,271,0.58,0.01
5035-bcbed37d-ac8d-4392-8752-751036a4e898,30,visible,265.125,153.853,2.125,271,0.58,0.01
5035-bcbed37d-ac8d-4392-8752-751036a4e898,31,visible,263,153.816,2.125,271,0.58,0.01
