pid,tick,latency
4296-a53956b9-16bb-4604-a4d1-93a0cfb5df0a,0,87.5
4296-a53956b9-16bb-4604-a4d1-93a0cfb5df0a,1,95.5
4296-a53956b9-16bb-4604-a4d1-93a0cfb5df0a,2,107
4296-a53956b9-16bb-4604-a4d1-93a0cfb5df0a,3,115
4296-a53956b9-16bb-4604-a4d1-93a0cfb5df0a,4,123
4296-a53956b9-16bb-4604-a4d1-93a0cfb5df0a,5,76.5
4296-a53956b9-16bb-4604-a4d1-93a0cfb5df0a,6,77.5
4296-a53956b9-16bb-4604-a4d1-93a0cfb5df0a,7,72.5
4296-a53956b9-16bb-4604-a4d1-93a0cfb5df0a,8,70
4296-a53956b9-16bb-4604-a4d1-93a0cfb5df0a,9,68
4296-a53956b9-16bb-4604-a4d1-93a0cfb5df0a,10,73.5
4296-a53956b9-16bb-4604-a4d1-93a0cfb5df0a,11,68.5
4296-a53956b9-16bb-4604-a4d1-93a0cfb5df0a,12,69.5
4296-a53956b9-16bb-4604-a4d1-93a0cfb5df0a,13,74
4296-a53956b9-16bb-4604-a4d1-93a0cfb5df0a,14,79
4296-a53956b9-16bb-4604-a4d1-93a0cfb5df0a,15,69.5
4296-a53956b9-16bb-4604-a4d1-93a0cfb5df0a,16,76
4296-a53956b9-16bb-4604-a4d1-93a0cfb5df0a,17,67
4296-a53956b9-16bb-4604-a4d1-93a0cfb5df0a,18,81
4296-a53956b9-16bb-4604-a4d1-93a0cfb5df0a,19,83
4296-a53956b9-16bb-4604-a4d1-93a0cfb5df0a,20,71
4296-a53956b9-16bb-4604-a4d1-93a0cfb5df0a,21,80
4296-a53956b9-16bb-4604-a4d1-93a0cfb5df0a,22,67.5
4296-a53956b9-16bb-4604-a4d1-93a0cfb5df0a,23,70.5
4296-a53956b9-16bb-4604-a4d1-93a0cfb5df0a,24,71
4296-a53956b9-16bb-4604-a4d1-93a0cfb5df0a,25,72.5
4296-a53956b9-16bb-4604-a4d1-93a0cfb5df0a,26,72
4296-a53956b9-16bb-4604-a4d1-93a0cfb5df0a,27,76
4296-a53956b9-16bb-4604-a4d1-93a0cfb5df0a,28,69.5
4296-a53956b9-16bb-4604-a4d1-93a0cfb5df0a,29,75
4296-a53956b9-16bb-4604-a4d1-93a0cfb5df0a,30,72.5
4296-a53956b9-16bb-4604-a4d1-93a0cfb5df0a,31,68
4296-a53956b9-16bb-4604-a4d1-93a0cfb5df0a,32,71.5
4296-a53956b9-16bb-4604-a4d1-93a0cfb5df0a,33,68.5
4296-a53956b9-16bb-4604-a4d1-93a0cfb5df0a,34,74.5
4296-a53956b9-16bb-4604-a4d1-93a0cfb5df0a,35,74.5
4296-a53956b9-16bb-4604-a4d1-93a0cfb5df0a,36,74.5
4296-a53956b9-16bb-4604-a4d1-93a0cfb5df0a,37,83.5
4296-a53956b9-16bb-4604-a4d1-93a0cfb5df0a,38,72.5
4296-a53956b9-16bb-4604-a4d1-93a0cfb5df0a,39,67.5
4296-a53956b9-16bb-4604-a4d1-93a0cfb5df0a,40,72
4296-a53956b9-16bb-4604-a4d1-93a0cfb5df0a,41,93
4296-a53956b9-16bb-4604-a4d1-93a0cfb5df0a,42,68.5
4296-a53956b9-16bb-4604-a4d1-93a0cfb5df0a,43,70
4296-a53956b9-16bb-4604-a4d1-93a0cfb5df0a,44,69.5
4296-a53956b9-16bb-4604-a4d1-93a0cfb5df0a,45,98
4296-a53956b9-16bb-4604-a4d1-93a0cfb5df0a,46,312
4296-a53956b9-16bb-4604-a4d1-93a0cfb5df0a,47,250
4296-a53956b9-16bb-4604-a4d1-93a0cfb5df0a,48,187
4296-a53956b9-16bb-4604-a4d1-93a0cfb5df0a,49,123.5
4296-a53956b9-16bb-4604-a4d1-93a0cfb5df0a,50,70.5
4296-a53956b9-16bb-4604-a4d1-93a0cfb5df0a,51,67
4296-a53956b9-16bb-4604-a4d1-93a0cfb5df0a,52,80
6606-799a8a35-3439-4c2e-9b52-5e410d2b1a93,87,63.5
6606-799a8a35-3439-4c2e-9b52-5e410d2b1a93,88,38
6606-799a8a35-3439-4c2e-9b52-5e410d2b1a93,89,29
6606-799a8a35-3439-4c2e-9b52-5e410d2b1a93,90,24.5
6606-799a8a35-3439-4c2e-9b52-5e410d2b1a93,91,28
6606-799a8a35-3439-4c2e-9b52-5e410d2b1a93,92,25
6606-799a8a35-3439-4c2e-9b52-5e410d2b1a93,93,26
6606-799a8a35-3439-4c2e-9b52-5e410d2b1a93,94,30.5
6606-799a8a35-3439-4c2e-9b52-5e410d2b1a93,95,22.5
6606-799a8a35-3439-4c2e-9b52-5e410d2b1a93,96,26
6606-799a8a35-3439-4c2e-9b52-5e410d2b1a93,97,25
6606-799a8a35-3439-4c2e-9b52-5e410d2b1a93,98,25.5
6606-799a8a35-3439-4c2e-9b52-5e410d2b1a93,99,30
6606-799a8a35-3439-4c2e-9b52-5e410d2b1a93,100,26
6606-799a8a35-3439-4c2e-9b52-5e410d2b1a93,101,26
6606-799a8a35-3439-4c2e-9b52-5e410d2b1a93,102,27
6606-799a8a35-3439-4c2e-9b52-5e410d2b1a93,103,25
6606-799a8a35-3439-4c2e-9b52-5e410d2b1a93,104,25
6606-799a8a35-3439-4c2e-9b52-5e410d2b1a93,105,26.5
6606-799a8a35-3439-4c2e-9b52-5e410d2b1a93,106,27
6606-799a8a35-3439-4c2e-9b52-5e410d2b1a93,107,25
6606-799a8a35-3439-4c2e-9b52-5e410d2b1a93,108,25
6606-799a8a35-3439-4c2e-9b52-5e410d2b1a93,109,26.5
6606-799a8a35-3439-4c2e-9b52-5e410d2b1a93,110,27
6606-799a8a35-3439-4c2e-9b52-5e410d2b1a93,111,27.5
6606-799a8a35-3439-4c2e-9b52-5e410d2b1a93,112,26
6606-799a8a35-3439-4c2e-9b52-5e410d2b1a93,113,26.5
6606-799a8a35-3439-4c2e-9b52-5e410d2b1a93,114,22.5
6606-799a8a35-3439-4c2e-9b52-5e410d2b1a93,115,26
6606-799a8a35-3439-4c2e-9b52-5e410d2b1a93,116,25.5
6606-799a8a35-3439-4c2e-9b52-5e410d2b1a93,117,23
6606-799a8a35-3439-4c2e-9b52-5e410d2b1a93,118,24.5
6606-799a8a35-3439-4c2e-9b52-5e410d2b1a93,119,25.5
6606-799a8a35-3439-4c2e-9b52-5e410d2b1a93,120,25
6606-799a8a35-3439-4c2e-9b52-5e410d2b1a93,121,27
6606-799a8a35-3439-4c2e-9b52-5e410d2b1a93,122,26
6606-799a8a35-3439-4c2e-9b52-5e410d2b1a93,123,29
6606-799a8a35-3439-4c2e-9b52-5e410d2b1a93,124,26.5
6606-799a8a35-3439-4c2e-9b52-5e410d2b1a93,125,25
6606-799a8a35-3439-4c2e-9b52-5e410d2b1a93,126,26.5
6606-799a8a35-3439-4c2e-9b52-5e410d2b1a93,127,25
6606-799a8a35-3439-4c2e-9b52-5e410d2b1a93,128,25.5
6606-799a8a35-3439-4c2e-9b52-5e410d2b1a93,129,26
6606-799a8a35-3439-4c2e-9b52-5e410d2b1a93,130,25
6606-799a8a35-3439-4c2e-9b52-5e410d2b1a93,131,25.5
6606-799a8a35-3439-4c2e-9b52-5e410d2b1a93,132,25
6606-799a8a35-3439-4c2e-9b52-5e410d2b1a93,133,26.5
6606-799a8a35-3439-4c2e-9b52-5e410d2b1a93,134,22.5
6606-799a8a35-3439-4c2e-9b52-5e410d2b1a93,135,26.5
6606-799a8a35-3439-4c2e-9b52-5e410d2b1a93,136,26
6606-799a8a35-3439-4c2e-9b52-5e410d2b1a93,137,26.5
6606-799a8a35-3439-4c2e-9b52-5e410d2b1a93,138,26
6606-799a8a35-3439-4c2e-9b52-5e410d2b1a93,139,26
6606-799a8a35-3439-4c2e-9b52-5e410d2b1a93,140,28
6606-799a8a35-3439-4c2e-9b52-5e410d2b1a93,141,26
6606-799a8a35-3439-4c2e-9b52-5e410d2b1a93,142,27.5
