pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points
0466-df66b746-bcbc-4791-b734-cf6ca92b5709,0,visible,423.554,60.551,2.125,47,0.58,0
0466-df66b746-bcbc-4791-b734-cf6ca92b5709,1,visible,425.108,59.102,2.125,47,0.58,0
0466-df66b746-bcbc-4791-b734-cf6ca92b5709,2,visible,426.662,57.653,2.125,47,0.58,0
0466-df66b746-bcbc-4791-b734-cf6ca92b5709,3,visible,428.216,56.204,2.125,47,0.58,0
0466-df66b746-bcbc-4791-b734-cf6ca92b5709,4,visible,429.77,54.755,2.125,47,0.58,0
0466-df66b746-bcbc-4791-b734-cf6ca92b5709,5,visible,431.324,53.306,2.125,47,0.58,0
0466-df66b746-bcbc-4791-b734-cf6ca92b5709,6,visible,432.878,51.857,2.125,47,0.58,0
0466-df66b746-bcbc-4791-b734-cf6ca92b5709,7,visible,434.432,50.408,2.125,47,0.58,0
0466-df66b746-bcbc-4791-b734-cf6ca92b5709,8,visible,435.986,48.959,2.125,47,0.58,0
0466-df66b746-bcbc-4791-b734-cf6ca92b5709,9,visible,437.54,47.51,2.125,47,0.58,0
0466-df66b746-bcbc-4791-b734-cf6ca92b5709,10,visible,439.094,46.061,2.125,47,0.58,0
0466-df66b746-bcbc-4791-b734-cf6ca92b5709,11,visible,440.648,44.612,2.125,47,0.58,0
0466-df66b746-bcbc-4791-b734-cf6ca92b5709,12,visible,442.202,43.163,2.125,47,0.58,0
0466-df66b746-bcbc-4791-b734-cf6ca92b5709,13,visible,443.756,41.714,2.125,47,0.58,0
0466-df66b746-bcbc-4791-b734-cf6ca92b5709,14,visible,445.31,40.265,2.125,47,0.58,0
0466-df66b746-bcbc-4791-b734-cf6ca92b5709,15,visible,446.864,38.816,2.125,47,0.58,0
0466-df66b746-bcbc-4791-b734-cf6ca92b5709,16,visible,448.418,37.367,2.125,47,0.58,0
0466-df66b746-bcbc-4791-b734-cf6ca92b5709,17,visible,449.972,35.918,2.125,47,0.58,0
0466-df66b746-bcbc-4791-b734-cf6ca92b5709,18,visible,451.526,34.469,2.125,47,0.58,0
0466-df66b746-bcbc-4791-b734-cf6ca92b5709,19,visible,453.08,33.02,2.125,47,0.58,0.01
0466-df66b746-bcbc-4791-b734-cf6ca92b5709,20,visible,454.634,31.571,2.125,47,0.58,0.01
0466-df66b746-bcbc-4791-b734-cf6ca92b5709,21,visible,456.188,30.122,2.125,47,0.58,0.01
0466-df66b746-bcbc-4791-b734-cf6ca92b5709,22,visible,457.742,28.673,2.125,47,0.58,0.01
