pid,tick,latency
2384-8f926216-e9c4-4c42-813e-52fb58f90161,0,72
2384-8f926216-e9c4-4c42-813e-52fb58f90161,1,44.5
2384-8f926216-e9c4-4c42-813e-52fb58f90161,2,25.5
2384-8f926216-e9c4-4c42-813e-52fb58f90161,3,27
2384-8f926216-e9c4-4c42-813e-52fb58f90161,4,26
2384-8f926216-e9c4-4c42-813e-52fb58f90161,5,27.5
2384-8f926216-e9c4-4c42-813e-52fb58f90161,6,26
2384-8f926216-e9c4-4c42-813e-52fb58f90161,7,27
2384-8f926216-e9c4-4c42-813e-52fb58f90161,8,25.5
2384-8f926216-e9c4-4c42-813e-52fb58f90161,9,26.5
2384-8f926216-e9c4-4c42-813e-52fb58f90161,10,25.5
2384-8f926216-e9c4-4c42-813e-52fb58f90161,11,26
2384-8f926216-e9c4-4c42-813e-52fb58f90161,12,26
2384-8f926216-e9c4-4c42-813e-52fb58f90161,13,30
2384-8f926216-e9c4-4c42-813e-52fb58f90161,14,26
2384-8f926216-e9c4-4c42-813e-52fb58f90161,15,34.5
2384-8f926216-e9c4-4c42-813e-52fb58f90161,16,26.5
2384-8f926216-e9c4-4c42-813e-52fb58f90161,17,33
2384-8f926216-e9c4-4c42-813e-52fb58f90161,18,26
2384-8f926216-e9c4-4c42-813e-52fb58f90161,19,26
2384-8f926216-e9c4-4c42-813e-52fb58f90161,20,26
2384-8f926216-e9c4-4c42-813e-52fb58f90161,21,26
2384-8f926216-e9c4-4c42-813e-52fb58f90161,22,27
