pid,tick,latency
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,0,93
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1,131
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,2,117.5
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,3,54
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,4,47.5
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,5,49.5
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,6,50.5
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,7,51
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,8,50
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,9,50.5
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,10,48
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,11,50.5
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,12,47.5
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,13,50.5
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,14,52.5
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,15,47
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,16,47.5
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,17,48
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,18,48.5
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,19,49.5
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,20,55.5
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,21,50
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,22,47.5
