pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,facing-3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,copying-3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,386,visible,335.102,95.572,2.125,146,0.99,0.69,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,387,visible,336.29,97.334,2.125,146,0.97,0.7,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,388,visible,337.478,99.096,2.125,146,0.94,0.7,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,389,visible,338.666,100.85799999999999,2.125,146,0.9,0.7,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,390,visible,340.00300000000004,102.509,2.125,141,0.87,0.7,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,391,visible,341.722,103.758,2.125,126,0.85,0.7,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,392,visible,343.543,104.852,2.125,121,0.83,0.7,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,393,visible,345.668,104.889,2.125,91,0.8200000000000001,0.7,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,394,visible,347.793,104.926,2.125,91,0.8,0.7,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,395,visible,349.652,103.896,2.125,61,0.79,0.7,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,396,visible,351.51099999999997,102.866,2.125,61,0.78,0.7,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,397,visible,352.605,101.045,2.125,31,0.78,0.7,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,398,visible,353.699,99.22399999999999,2.125,31,0.77,0.7,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,399,visible,353.551,97.104,2.125,356,0.76,0.7,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,400,visible,353.403,94.984,2.125,356,0.78,0.7,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,401,visible,352.539,93.04299999999999,2.125,336,0.79,0.7,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,402,visible,351.675,91.102,2.125,336,0.81,0.7,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,403,visible,350.07099999999997,89.708,2.125,311,0.81,0.7,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,404,visible,348.467,88.314,2.125,311,0.83,0.7,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,405,visible,346.64599999999996,87.22,2.125,301,0.84,0.7,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,406,visible,344.825,86.126,2.125,301,0.84,0.7,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,407,visible,342.73900000000003,85.721,2.125,281,0.86,0.7,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,408,visible,340.64,86.053,2.125,261,0.87,0.7,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,409,visible,338.541,86.385,2.125,261,0.88,0.7,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,410,visible,337.01199999999994,87.861,2.125,226,0.89,0.7,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,411,visible,335.483,89.337,2.125,226,0.87,0.7,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,412,visible,333.954,90.81299999999999,2.125,226,0.87,0.7,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,413,visible,332.425,92.289,2.125,226,0.84,0.7,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,414,visible,330.89599999999996,93.765,2.125,226,0.8200000000000001,0.7,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,415,visible,329.36699999999996,95.241,2.125,226,0.8,0.71,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,416,visible,327.838,96.71700000000001,2.125,226,0.79,0.71,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,417,visible,326.309,98.193,2.125,226,0.76,0.71,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,418,visible,324.78,99.669,2.125,226,0.78,0.71,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,419,visible,323.251,101.145,2.125,226,0.76,0.71,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,420,visible,321.722,102.62100000000001,2.125,226,0.75,0.71,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,421,visible,320.193,104.09700000000001,2.125,226,0.74,0.71,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,422,visible,318.664,105.573,2.125,226,0.74,0.71,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,423,visible,317.135,107.04899999999999,2.125,226,0.72,0.71,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,424,visible,315.606,108.525,2.125,226,0.72,0.71,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,425,visible,314.077,110.001,2.125,226,0.72,0.71,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,426,visible,314.04,112.126,2.125,181,0.73,0.71,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,427,visible,314.003,114.251,2.125,181,0.72,0.71,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,428,visible,313.966,116.376,2.125,181,0.7,0.71,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,429,visible,315.442,117.905,2.125,136,0.69,0.71,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,430,visible,316.918,119.434,2.125,136,0.69,0.71,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,431,visible,318.394,120.963,2.125,136,0.71,0.71,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,432,visible,320.507,121.185,2.125,96,0.69,0.71,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,433,visible,322.62,121.40700000000001,2.125,96,0.6799999999999999,0.71,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,434,visible,324.733,121.62899999999999,2.125,96,0.69,0.71,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,435,visible,326.853,121.48100000000001,2.125,86,0.6699999999999999,0.71,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,436,visible,328.615,120.29299999999999,2.125,56,0.6799999999999999,0.71,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,437,visible,330.37699999999995,119.105,2.125,56,0.6699999999999999,0.71,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,438,visible,332.139,117.917,2.125,56,0.69,0.71,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,439,visible,333.901,116.729,2.125,56,0.7,0.71,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,440,visible,334.833,114.819,2.125,26,0.72,0.71,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,441,visible,335.765,112.90899999999999,2.125,26,0.73,0.71,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,442,visible,336.69699999999995,110.999,2.125,26,0.73,0.71,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,443,visible,337.629,109.089,2.125,26,0.77,0.71,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,444,visible,338.561,107.179,2.125,26,0.79,0.71,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,445,visible,339.49300000000005,105.26899999999999,2.125,26,0.81,0.71,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,446,visible,340.425,103.359,2.125,26,0.83,0.71,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,447,visible,341.35699999999997,101.449,2.125,26,0.84,0.72,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,448,visible,342.289,99.539,2.125,26,0.88,0.72,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,449,visible,343.221,97.62899999999999,2.125,26,0.89,0.72,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,450,visible,344.153,95.719,2.125,26,0.9,0.72,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,451,visible,345.085,93.809,2.125,26,0.93,0.72,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,452,visible,346.017,91.899,2.125,26,0.94,0.72,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,453,visible,346.949,89.98899999999999,2.125,26,0.94,0.72,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,454,visible,347.881,88.079,2.125,26,0.94,0.72,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,455,visible,348.81300000000005,86.169,2.125,26,0.95,0.72,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,456,visible,349.745,84.259,2.125,26,0.94,0.72,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,457,visible,350.67699999999996,82.34899999999999,2.125,26,0.94,0.72,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,458,visible,351.60900000000004,80.439,2.125,26,0.92,0.72,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,459,visible,352.541,78.529,2.125,26,0.92,0.72,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,460,visible,353.473,76.619,2.125,26,0.91,0.72,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,461,visible,354.405,74.709,2.125,26,0.91,0.72,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,462,visible,355.337,72.79899999999999,2.125,26,0.92,0.72,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,463,visible,356.269,70.889,2.125,26,0.91,0.72,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,464,visible,357.20099999999996,68.979,2.125,26,0.91,0.72,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,465,visible,358.13300000000004,67.069,2.125,26,0.93,0.72,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,466,visible,358.719,65.02600000000001,2.125,16,0.92,0.72,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,467,visible,358.57099999999997,62.906000000000006,2.125,356,0.94,0.72,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,468,visible,358.423,60.786,2.125,356,0.94,0.72,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,469,visible,358.275,58.666000000000004,2.125,356,0.95,0.72,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,470,visible,358.12699999999995,56.54600000000001,2.125,356,0.95,0.72,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,471,visible,357.097,54.687,2.125,331,0.95,0.72,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,472,visible,356.06699999999995,52.828,2.125,331,0.97,0.73,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,473,visible,354.246,51.733999999999995,2.125,301,0.96,0.73,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,474,visible,352.13300000000004,51.512,2.125,276,0.96,0.73,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,475,visible,350.02,51.29,2.125,276,0.96,0.73,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,476,visible,348.079,52.153999999999996,2.125,246,0.96,0.73,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,477,visible,346.13800000000003,53.018,2.125,246,0.96,0.73,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,478,visible,344.744,54.622,2.125,221,0.98,0.73,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,479,visible,343.35,56.226000000000006,2.125,221,0.99,0.73,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,480,visible,343.12800000000004,58.339,2.125,186,1.0,0.73,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,481,visible,342.906,60.452,2.125,186,1.0,0.73,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,482,visible,343.42,62.513999999999996,2.125,166,1.0,0.73,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,483,visible,343.934,64.57600000000001,2.125,166,1.0,0.73,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,484,visible,345.41,66.105,2.125,136,1.0,0.73,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,485,visible,346.88599999999997,67.634,2.125,136,0.99,0.73,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,486,visible,348.87,68.396,2.125,111,0.96,0.73,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,487,visible,350.85400000000004,69.158,2.125,111,0.94,0.73,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,488,visible,352.974,69.01,2.125,86,0.94,0.73,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,489,visible,355.094,68.862,2.125,86,0.93,0.73,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,490,visible,357.103,68.17,2.125,71,0.91,0.73,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,491,visible,359.11199999999997,67.47800000000001,2.125,71,0.88,0.73,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,492,visible,360.506,65.874,2.125,41,0.86,0.73,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,493,visible,361.43800000000005,63.964,2.125,26,0.84,0.73,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,494,visible,362.37,62.053999999999995,2.125,26,0.83,0.73,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,495,visible,362.038,59.955,2.125,351,0.79,0.73,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,496,visible,361.70599999999996,57.856,2.125,351,0.79,0.74,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,497,visible,360.369,56.205,2.125,321,0.78,0.74,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,498,visible,359.032,54.553999999999995,2.125,321,0.78,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,499,visible,357.12199999999996,53.622,2.125,296,0.77,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,500,visible,355.13800000000003,52.86,2.125,291,0.79,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,501,visible,353.025,52.638000000000005,2.125,276,0.78,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,502,visible,350.963,53.152,2.125,256,0.78,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,503,visible,348.901,53.666000000000004,2.125,256,0.78,0.74,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,504,visible,347.25,55.003,2.125,231,0.79,0.74,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,505,visible,345.599,56.34,2.125,231,0.81,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,506,visible,344.205,57.943999999999996,2.125,221,0.79,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,507,visible,344.168,60.068999999999996,2.125,181,0.83,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,508,visible,344.68199999999996,62.131,2.125,166,0.85,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,509,visible,345.546,64.072,2.125,156,0.83,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,510,visible,347.022,65.601,2.125,136,0.8200000000000001,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,511,visible,348.741,66.85,2.125,126,0.83,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,512,visible,350.827,67.255,2.125,101,0.8200000000000001,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,513,visible,352.94,67.477,2.125,96,0.8,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,514,visible,354.949,66.785,2.125,71,0.78,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,515,visible,356.958,66.093,2.125,71,0.76,0.74,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,516,visible,358.60900000000004,64.756,2.125,51,0.74,0.74,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,517,visible,360.26,63.419,2.125,51,0.73,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,518,visible,361.35400000000004,61.598,2.125,31,0.71,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,519,visible,362.116,59.614,2.125,21,0.7,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,520,visible,361.968,57.494,2.125,356,0.6699999999999999,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,521,visible,361.63599999999997,55.395,2.125,351,0.6599999999999999,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,522,visible,360.606,53.536,2.125,331,0.65,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,523,visible,359.418,51.773999999999994,2.125,326,0.65,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,524,visible,357.814,50.38,2.125,311,0.6599999999999999,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,525,visible,355.77099999999996,49.794,2.125,286,0.6599999999999999,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,526,visible,353.651,49.942,2.125,266,0.6599999999999999,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,527,visible,351.71,50.806000000000004,2.125,246,0.6599999999999999,0.75,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,528,visible,350.316,52.41,2.125,221,0.6699999999999999,0.75,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,529,visible,349.384,54.32,2.125,206,0.69,0.75,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,530,visible,349.532,56.44,2.125,176,0.7,0.75,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,531,visible,349.86400000000003,58.538999999999994,2.125,171,0.7,0.75,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
