pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-9467-645a1356-9588-4f00-aeef-0adf33505a0f,facing-9467-645a1356-9588-4f00-aeef-0adf33505a0f,copying-9467-645a1356-9588-4f00-aeef-0adf33505a0f,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
9467-645a1356-9588-4f00-aeef-0adf33505a0f,868,visible,133.714,198.393,7.125,74,0.69,0.64,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,869,visible,135.757,197.80700000000002,2.125,74,0.79,0.64,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,870,visible,137.8,197.22099999999998,2.125,74,0.88,0.64,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,871,visible,144.649,195.257,7.125,74,0.93,0.64,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,872,visible,151.498,193.293,7.125,74,1.0,0.64,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,873,visible,158.347,191.329,7.125,74,1.0,0.64,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,874,visible,160.39,190.743,2.125,74,1.0,0.64,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,875,visible,167.239,188.77900000000002,7.125,74,1.0,0.65,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,876,visible,174.27599999999998,189.894,7.125,99,1.0,0.65,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,877,visible,179.40099999999998,194.843,7.125,134,1.0,0.65,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,878,visible,180.146,201.929,7.125,174,1.0,0.65,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,879,visible,176.692,208.16099999999997,7.125,209,1.0,0.65,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,880,visible,170.04,210.71400000000003,7.125,249,0.95,0.65,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,881,visible,163.303,208.394,7.125,289,0.96,0.65,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,882,visible,159.115,202.63,7.125,324,1.0,0.65,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,883,visible,159.612,195.52200000000002,7.125,4,1.0,0.65,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,884,visible,164.09599999999998,189.985,7.125,39,1.0,0.65,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,885,visible,171.09,188.625,7.125,79,1.0,0.65,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,886,visible,177.59900000000002,191.523,7.125,114,1.0,0.65,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,887,visible,180.722,197.92700000000002,7.125,154,1.0,0.65,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,888,visible,178.998,204.84,7.125,194,1.0,0.65,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,889,visible,173.62099999999998,209.514,7.125,229,1.0,0.65,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,890,visible,166.497,209.638,7.125,269,0.97,0.65,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,891,visible,160.59,205.65400000000002,7.125,304,0.86,0.65,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,892,visible,158.626,198.805,7.125,344,0.87,0.65,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,893,visible,160.946,192.06799999999998,7.125,19,0.87,0.65,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,894,visible,167.053,188.398,7.125,59,0.98,0.65,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,895,visible,174.16099999999997,188.895,7.125,94,1.0,0.65,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,896,visible,179.28599999999997,193.84400000000002,7.125,134,1.0,0.65,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,897,visible,180.03099999999998,200.93,7.125,174,1.0,0.65,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,898,visible,180.77599999999998,208.016,7.125,174,1.0,0.65,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,899,visible,174.12400000000002,210.56900000000002,7.125,249,0.97,0.66,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,900,visible,167.21099999999998,208.845,7.125,284,0.91,0.66,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,901,visible,163.023,203.081,7.125,324,0.92,0.66,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,902,visible,162.899,195.957,7.125,359,1.0,0.66,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,903,visible,167.38299999999998,190.42,7.125,39,1.0,0.66,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,904,visible,174.232,188.456,7.125,74,1.0,0.66,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,905,visible,180.74099999999999,191.354,7.125,114,1.0,0.66,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,906,visible,183.864,197.75799999999998,7.125,154,1.0,0.66,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,907,visible,182.74900000000002,204.795,7.125,189,1.0,0.66,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,908,visible,177.372,209.46900000000002,7.125,229,1.0,0.66,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,909,visible,170.28599999999997,210.21400000000003,7.125,264,0.88,0.66,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,910,visible,164.37900000000002,206.23,7.125,304,0.84,0.66,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,911,visible,161.826,199.578,7.125,339,0.86,0.66,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,912,visible,164.146,192.84099999999998,7.125,19,0.86,0.66,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,913,visible,169.91,188.653,7.125,54,0.98,0.66,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,914,visible,177.018,189.15,7.125,94,1.0,0.66,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,915,visible,182.143,194.09900000000002,7.125,134,1.0,0.66,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,916,visible,183.503,201.093,7.125,169,1.0,0.66,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,917,visible,180.049,207.325,7.125,209,1.0,0.66,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,918,visible,176.595,213.55700000000002,7.125,209,0.94,0.66,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,919,visible,169.68200000000002,211.833,7.125,284,0.87,0.66,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,920,visible,165.00799999999998,206.456,7.125,319,0.87,0.66,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,921,visible,164.88400000000001,199.332,7.125,359,0.83,0.66,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,922,visible,168.868,193.425,7.125,34,0.85,0.66,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,923,visible,175.717,191.46099999999998,7.125,74,0.92,0.67,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,924,visible,182.226,194.359,7.125,114,0.99,0.67,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,925,visible,185.896,200.46599999999998,7.125,149,1.0,0.67,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,926,visible,189.56599999999997,206.57299999999998,7.125,149,1.0,0.67,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,927,visible,184.61700000000002,211.69799999999998,7.125,224,0.9,0.67,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,928,visible,177.53099999999998,212.44299999999998,7.125,264,0.77,0.67,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,929,visible,170.445,213.188,7.125,264,0.74,0.67,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,930,visible,167.892,206.53599999999997,7.125,339,0.7,0.67,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,931,visible,165.33900000000003,199.88400000000001,7.125,339,0.72,0.67,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,932,visible,171.10299999999998,195.696,7.125,54,0.76,0.67,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,933,visible,178.21099999999998,196.19299999999998,7.125,94,0.78,0.67,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,934,visible,185.31900000000002,196.69,7.125,94,0.81,0.67,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,935,visible,186.679,203.68400000000003,7.125,169,0.88,0.67,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,936,visible,183.78099999999998,210.19299999999998,7.125,204,0.86,0.67,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,937,visible,177.377,213.31599999999997,7.125,244,0.72,0.67,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,938,visible,170.46400000000003,211.592,7.125,284,0.63,0.67,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,939,visible,165.79,206.215,7.125,319,0.65,0.67,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,940,visible,165.666,199.09099999999998,7.125,359,0.63,0.67,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,941,visible,169.65,193.18400000000003,7.125,34,0.6799999999999999,0.67,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,942,visible,176.49900000000002,191.22,7.125,74,0.78,0.67,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,943,visible,183.34799999999998,189.25599999999997,7.125,74,0.88,0.67,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,944,visible,187.018,195.363,7.125,149,1.0,0.67,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,945,visible,190.688,201.47,7.125,149,0.98,0.67,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,946,visible,185.739,206.595,7.125,224,0.93,0.67,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,947,visible,178.653,207.34,7.125,264,0.84,0.67,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,948,visible,172.421,203.886,7.125,299,0.73,0.67,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,949,visible,169.868,197.234,7.125,339,0.63,0.67,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,950,visible,171.592,190.321,7.125,14,0.5800000000000001,0.67,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,951,visible,177.356,186.13299999999998,7.125,54,0.6699999999999999,0.67,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,952,visible,184.48,186.00900000000001,7.125,89,0.76,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,953,visible,190.017,190.493,7.125,129,0.87,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,954,visible,191.377,197.487,7.125,169,0.96,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,955,visible,188.479,203.99599999999998,7.125,204,0.93,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,956,visible,182.075,207.11900000000003,7.125,244,0.83,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,957,visible,175.03799999999998,206.00400000000002,7.125,279,0.71,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,958,visible,168.00099999999998,204.889,7.125,279,0.63,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,959,visible,167.25599999999997,197.803,7.125,354,0.56,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,960,visible,166.511,190.717,7.125,354,0.53,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,961,visible,173.36,188.753,7.125,74,0.48,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,962,visible,180.209,186.78900000000002,7.125,74,0.6,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,963,visible,183.87900000000002,192.896,7.125,149,0.7,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,964,visible,187.549,199.003,7.125,149,0.73,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,965,visible,182.6,204.128,7.125,224,0.75,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,966,visible,175.606,205.488,7.125,259,0.69,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,967,visible,169.37400000000002,202.03400000000002,7.125,299,0.5700000000000001,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,968,visible,163.142,198.58,7.125,299,0.49,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,969,visible,164.86599999999999,191.667,7.125,14,0.37,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,970,visible,170.63,187.479,7.125,54,0.34,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,971,visible,176.394,183.291,7.125,54,0.47,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,972,visible,183.518,183.167,7.125,89,0.5900000000000001,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,973,visible,185.377,184.197,2.125,119,0.7,0.68,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,974,visible,187.236,185.227,2.125,119,0.73,0.68,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,975,visible,189.095,186.257,2.125,119,0.75,0.68,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,976,visible,190.954,187.287,2.125,119,0.78,0.68,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,977,visible,192.813,188.317,2.125,119,0.79,0.68,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,978,visible,194.672,189.347,2.125,119,0.8,0.68,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,979,visible,196.53099999999998,190.377,2.125,119,0.85,0.68,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,980,visible,198.39,191.407,2.125,119,0.89,0.68,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,981,visible,200.399,192.09900000000002,2.125,109,0.94,0.68,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,982,visible,202.408,192.791,2.125,109,0.94,0.68,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,983,visible,204.417,193.483,2.125,109,0.98,0.68,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,984,visible,206.426,194.175,2.125,109,0.95,0.68,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,985,visible,208.435,194.86700000000002,2.125,109,0.93,0.69,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,986,visible,210.44400000000002,195.55900000000003,2.125,109,0.91,0.69,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,987,visible,217.18099999999998,197.87900000000002,7.125,109,0.9,0.69,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,988,visible,221.855,203.25599999999997,7.125,139,0.86,0.69,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,989,visible,222.6,210.342,7.125,174,0.8200000000000001,0.69,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,990,visible,218.61599999999999,216.24900000000002,7.125,214,0.84,0.69,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,991,visible,214.632,222.15599999999998,7.125,214,0.94,0.69,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,992,visible,207.98,224.709,7.125,249,0.9,0.69,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,993,visible,203.792,218.945,7.125,324,0.92,0.69,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,994,visible,199.604,213.18099999999998,7.125,324,0.99,0.69,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,995,visible,200.101,206.07299999999998,7.125,4,0.93,0.69,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,996,visible,207.095,204.713,7.125,79,0.87,0.69,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,997,visible,213.327,208.167,7.125,119,0.86,0.69,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,998,visible,219.55900000000003,211.62099999999998,7.125,119,0.85,0.69,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,999,visible,217.835,218.53400000000002,7.125,194,0.79,0.69,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1000,visible,212.458,223.208,7.125,229,0.85,0.69,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1001,visible,207.081,227.882,7.125,229,0.84,0.69,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1002,visible,199.957,228.00599999999997,7.125,269,0.81,0.69,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1003,visible,194.05,224.02200000000002,7.125,304,0.71,0.69,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1004,visible,192.08599999999998,217.173,7.125,344,0.6599999999999999,0.69,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1005,visible,198.19299999999998,213.503,7.125,59,0.64,0.69,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1006,visible,204.3,209.833,7.125,59,0.72,0.69,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1007,visible,211.33700000000002,210.94799999999998,7.125,99,0.76,0.69,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1008,visible,212.082,218.03400000000002,7.125,174,0.75,0.69,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1009,visible,212.827,225.12,7.125,174,0.72,0.69,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1010,visible,206.175,227.673,7.125,249,0.72,0.69,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1011,visible,199.523,230.226,7.125,249,0.6699999999999999,0.69,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1012,visible,195.335,224.46200000000002,7.125,324,0.65,0.69,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1013,visible,195.21099999999998,217.338,7.125,359,0.65,0.7,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1014,visible,199.695,211.801,7.125,39,0.5700000000000001,0.7,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1015,visible,204.179,206.264,7.125,39,0.53,0.7,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1016,visible,211.173,204.90400000000002,7.125,79,0.51,0.7,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
