pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-0967-567554e2-599c-47e4-9098-7985c06963c3,facing-0967-567554e2-599c-47e4-9098-7985c06963c3,copying-0967-567554e2-599c-47e4-9098-7985c06963c3,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
0967-567554e2-599c-47e4-9098-7985c06963c3,522,visible,224.142,189.31799999999998,2.125,109,0.69,0.14,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,523,visible,226.15099999999998,190.01,2.125,109,0.71,0.14,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,524,visible,228.16,190.702,2.125,109,0.71,0.14,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,525,visible,230.169,191.394,2.125,109,0.69,0.14,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,526,visible,232.255,190.989,2.125,79,0.7,0.14,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,527,visible,234.34099999999998,190.584,2.125,79,0.71,0.14,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,528,visible,236.42700000000002,190.179,2.125,79,0.72,0.14,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,529,visible,238.513,189.774,2.125,79,0.71,0.14,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,530,visible,240.59900000000002,189.36900000000003,2.125,79,0.72,0.14,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,531,visible,247.593,188.00900000000001,7.125,79,0.72,0.14,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,532,visible,254.58700000000002,186.649,7.125,79,0.77,0.14,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,533,visible,261.58099999999996,185.28900000000002,7.125,79,0.78,0.14,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,534,visible,268.575,183.929,7.125,79,0.8200000000000001,0.14,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,535,visible,275.569,182.56900000000002,7.125,79,0.86,0.14,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,536,visible,282.563,181.209,7.125,79,0.9,0.14,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,537,visible,284.649,180.804,2.125,79,0.96,0.14,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,538,visible,286.735,180.399,2.125,79,0.96,0.15,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,539,visible,288.82099999999997,179.99400000000003,2.125,79,0.97,0.15,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,540,visible,290.907,179.58900000000003,2.125,79,0.98,0.15,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,541,visible,293.006,179.921,2.125,99,0.98,0.15,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,542,visible,295.105,180.253,2.125,99,0.97,0.15,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,543,visible,297.204,180.585,2.125,99,0.95,0.15,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,544,visible,299.303,180.917,2.125,99,0.95,0.15,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,545,visible,301.402,181.24900000000002,2.125,99,0.97,0.15,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,546,visible,303.527,181.21200000000002,2.125,89,0.99,0.15,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,547,visible,305.246,179.963,2.125,54,0.97,0.15,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,548,visible,306.11,178.02200000000002,2.125,24,0.98,0.15,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,549,visible,306.974,176.081,2.125,24,1.0,0.15,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,550,visible,307.83799999999997,174.14,2.125,24,1.0,0.15,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,551,visible,308.702,172.199,2.125,24,1.0,0.15,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,552,visible,309.566,170.25799999999998,2.125,24,1.0,0.15,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,553,visible,310.43,168.317,2.125,24,1.0,0.15,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,554,visible,311.29400000000004,166.37599999999998,2.125,24,1.0,0.15,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,555,visible,312.158,164.435,2.125,24,1.0,0.15,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,556,visible,313.022,162.494,2.125,24,1.0,0.15,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,557,visible,314.741,161.245,2.125,54,1.0,0.15,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,558,visible,316.46,159.996,2.125,54,1.0,0.15,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,559,visible,318.503,159.41,2.125,74,1.0,0.15,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,560,visible,320.623,159.558,2.125,94,1.0,0.15,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,561,visible,322.722,159.89,2.125,99,1.0,0.15,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,562,visible,324.663,160.754,2.125,114,1.0,0.16,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,563,visible,326.314,162.091,2.125,129,1.0,0.16,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,564,visible,327.408,163.912,2.125,149,1.0,0.16,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,565,visible,328.50199999999995,165.733,2.125,149,1.0,0.16,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,566,visible,329.596,167.554,2.125,149,1.0,0.16,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,567,visible,330.18199999999996,169.597,2.125,164,1.0,0.16,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,568,visible,330.219,171.722,2.125,179,1.0,0.16,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,569,visible,330.07099999999997,173.842,2.125,184,1.0,0.16,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,570,visible,329.379,175.851,2.125,199,1.0,0.16,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,571,visible,328.68699999999995,177.86,2.125,199,0.97,0.16,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,572,visible,327.35,179.511,2.125,219,0.97,0.16,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,573,visible,325.529,180.605,2.125,239,0.92,0.16,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,574,visible,323.486,181.19099999999997,2.125,254,0.9,0.16,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,575,visible,321.443,181.77700000000002,2.125,254,0.88,0.16,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,576,visible,319.323,181.62900000000002,2.125,274,0.87,0.16,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,577,visible,317.382,180.765,2.125,294,0.85,0.16,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,578,visible,315.853,179.28900000000002,2.125,314,0.85,0.16,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,579,visible,314.921,177.37900000000002,2.125,334,0.85,0.16,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,580,visible,313.98900000000003,175.46900000000002,2.125,334,0.86,0.16,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,581,visible,313.767,173.356,2.125,354,0.86,0.16,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,582,visible,314.281,171.294,2.125,14,0.87,0.16,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,583,visible,315.469,169.532,2.125,34,0.88,0.16,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,584,visible,316.657,167.77,2.125,34,0.87,0.16,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,585,visible,318.478,166.676,2.125,59,0.92,0.16,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,586,visible,320.29900000000004,165.582,2.125,59,0.91,0.16,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,587,visible,322.12,164.488,2.125,59,0.94,0.17,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,588,visible,323.941,163.394,2.125,59,0.96,0.17,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,589,visible,325.762,162.3,2.125,59,0.95,0.17,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,590,visible,327.58299999999997,161.20600000000002,2.125,59,0.95,0.17,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,591,visible,329.404,160.112,2.125,59,0.98,0.17,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,592,visible,331.225,159.018,2.125,59,1.0,0.17,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,593,visible,333.046,157.924,2.125,59,1.0,0.17,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,594,visible,334.86699999999996,156.83,2.125,59,1.0,0.17,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,595,visible,336.68800000000005,155.736,2.125,59,1.0,0.17,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,596,visible,338.509,154.642,2.125,59,1.0,0.17,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,597,visible,340.629,154.79,2.125,94,1.0,0.17,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,598,visible,342.57,155.654,2.125,114,1.0,0.17,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,599,visible,344.51099999999997,156.518,2.125,114,1.0,0.17,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,600,visible,346.162,157.855,2.125,129,1.0,0.17,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,601,visible,347.094,159.765,2.125,154,1.0,0.17,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,602,visible,347.131,161.89,2.125,179,1.0,0.17,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,603,visible,347.168,164.015,2.125,179,1.0,0.17,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,604,visible,346.30400000000003,165.956,2.125,204,0.98,0.17,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,605,visible,345.44,167.89700000000002,2.125,204,0.94,0.17,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,606,visible,344.57599999999996,169.838,2.125,204,0.92,0.17,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,607,visible,345.50800000000004,171.748,2.125,154,0.89,0.17,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,608,visible,346.75699999999995,173.467,2.125,144,0.88,0.17,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,609,visible,348.519,174.655,2.125,124,0.89,0.17,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,610,visible,350.639,174.803,2.125,94,0.85,0.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,611,visible,352.725,174.398,2.125,79,0.85,0.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,612,visible,354.635,173.46599999999998,2.125,64,0.86,0.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,613,visible,355.82300000000004,171.704,2.125,34,0.9,0.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,614,visible,355.971,169.584,2.125,4,0.9,0.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,615,visible,355.566,167.498,2.125,349,0.91,0.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,616,visible,354.037,166.02200000000002,2.125,314,0.94,0.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,617,visible,352.17800000000005,164.99200000000002,2.125,299,0.95,0.18,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,618,visible,350.319,163.96200000000002,2.125,299,0.94,0.18,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,619,visible,348.46,162.93200000000002,2.125,299,0.93,0.18,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,620,visible,346.601,161.90200000000002,2.125,299,0.92,0.18,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,621,visible,344.839,160.714,2.125,304,0.9,0.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,622,visible,344.077,158.73,2.125,339,0.88,0.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,623,visible,344.04,156.605,2.125,359,0.88,0.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,624,visible,344.37199999999996,154.506,2.125,9,0.89,0.18,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,625,visible,344.704,152.407,2.125,9,0.89,0.18,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,626,visible,345.036,150.308,2.125,9,0.91,0.18,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,627,visible,345.36800000000005,148.209,2.125,9,0.91,0.18,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,628,visible,345.7,146.11,2.125,9,0.91,0.18,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,629,visible,346.032,144.011,2.125,9,0.92,0.18,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,630,visible,346.36400000000003,141.912,2.125,9,0.94,0.18,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,631,visible,346.69599999999997,139.813,2.125,9,0.93,0.18,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,632,visible,347.028,137.714,2.125,9,0.93,0.18,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,633,visible,347.36,135.615,2.125,9,0.9,0.18,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,634,visible,347.69199999999995,133.516,2.125,9,0.86,0.18,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,635,visible,348.024,131.417,2.125,9,0.86,0.18,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,636,visible,347.98699999999997,129.292,2.125,359,0.84,0.19,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,637,visible,347.055,127.382,2.125,334,0.81,0.19,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,638,visible,345.806,125.663,2.125,324,0.8,0.19,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,639,visible,343.865,124.79899999999999,2.125,294,0.75,0.19,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,640,visible,341.75199999999995,125.021,2.125,264,0.73,0.19,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,641,visible,340.148,126.415,2.125,229,0.71,0.19,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,642,visible,338.67199999999997,127.944,2.125,224,0.6799999999999999,0.19,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,643,visible,338.34,130.043,2.125,189,0.65,0.19,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,644,visible,338.926,132.086,2.125,164,0.64,0.19,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,645,visible,340.32,133.69,2.125,139,0.65,0.19,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,646,visible,341.714,135.29399999999998,2.125,139,0.64,0.19,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,647,visible,343.655,136.158,2.125,114,0.65,0.19,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,648,visible,345.76800000000003,135.936,2.125,84,0.65,0.19,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,649,visible,347.811,135.35,2.125,74,0.65,0.19,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,650,visible,349.53,134.101,2.125,54,0.6699999999999999,0.19,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,651,visible,350.394,132.16,2.125,24,0.7,0.19,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,652,visible,349.98900000000003,130.07399999999998,2.125,349,0.69,0.19,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,653,visible,349.584,127.988,2.125,349,0.6799999999999999,0.19,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,654,visible,349.17900000000003,125.902,2.125,349,0.6799999999999999,0.19,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,655,visible,348.774,123.816,2.125,349,0.6699999999999999,0.19,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,656,visible,348.369,121.73,2.125,349,0.6599999999999999,0.19,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,657,visible,349.70599999999996,120.079,2.125,39,0.65,0.19,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,658,visible,351.18199999999996,118.55,2.125,44,0.6599999999999999,0.19,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,659,visible,353.225,117.964,2.125,74,0.6599999999999999,0.19,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,660,visible,355.324,118.296,2.125,99,0.6799999999999999,0.19,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,661,visible,357.423,118.62799999999999,2.125,99,0.7,0.19,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,662,visible,359.522,118.96,2.125,99,0.7,0.19,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,663,visible,361.621,119.292,2.125,99,0.7,0.19,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,664,visible,363.72,119.624,2.125,99,0.7,0.19,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,665,visible,365.819,119.956,2.125,99,0.7,0.19,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,666,visible,367.918,120.288,2.125,99,0.7,0.19,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,667,visible,370.017,120.62,2.125,99,0.73,0.19,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,668,visible,371.838,119.52600000000001,2.125,59,0.76,0.19,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,669,visible,372.86800000000005,117.667,2.125,29,0.77,0.2,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,670,visible,373.898,115.80799999999999,2.125,29,0.78,0.2,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,671,visible,374.92800000000005,113.949,2.125,29,0.77,0.2,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,672,visible,378.38199999999995,107.71700000000001,7.125,29,0.78,0.2,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,673,visible,381.836,101.485,7.125,29,0.8,0.2,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,674,visible,385.29,95.25299999999999,7.125,29,0.8200000000000001,0.2,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
