pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-0713-21b477b6-eb04-4358-af3a-8798e9612d6a,facing-0713-21b477b6-eb04-4358-af3a-8798e9612d6a,copying-0713-21b477b6-eb04-4358-af3a-8798e9612d6a,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,0,visible,191.442,188.08,2.125,275,0.42,0.21,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1,visible,189.325,187.895,2.125,275,0.41,0.21,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,2,visible,187.208,187.71,2.125,275,0.38,0.21,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,3,visible,185.09099999999998,187.525,2.125,275,0.41,0.21,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,4,visible,182.97400000000002,187.34,2.125,275,0.4300000000000001,0.21,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,5,visible,180.857,187.155,2.125,275,0.44,0.21,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,6,visible,178.74,186.97,2.125,275,0.44,0.21,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,7,visible,176.623,186.785,2.125,275,0.46,0.21,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,8,visible,174.50599999999997,186.6,2.125,275,0.48,0.21,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,9,visible,172.389,186.415,2.125,275,0.47,0.21,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,10,visible,170.27200000000002,186.23,2.125,275,0.41,0.21,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,11,visible,168.155,186.045,2.125,275,0.41,0.21,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,12,visible,166.03799999999998,185.86,2.125,275,0.42,0.21,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,13,visible,163.921,185.675,2.125,275,0.36,0.21,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,14,visible,161.804,185.49,2.125,275,0.33,0.21,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,15,visible,159.687,185.305,2.125,275,0.28,0.21,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,16,visible,157.57,185.12,2.125,275,0.23,0.21,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,17,visible,155.453,184.935,2.125,275,0.2,0.21,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,18,visible,153.336,184.75,2.125,275,0.18999999999999995,0.21,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,19,visible,151.219,184.565,2.125,275,0.21,0.21,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,20,visible,149.102,184.38,2.125,275,0.22,0.21,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,21,visible,146.985,184.195,2.125,275,0.27,0.21,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,22,visible,144.868,184.01,2.125,275,0.26,0.21,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,23,visible,142.751,183.825,2.125,275,0.27,0.21,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,24,visible,140.634,184.01,2.125,265,0.29000000000000004,0.21,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,25,visible,138.893,185.229,2.125,235,0.34,0.21,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,26,visible,137.15200000000002,186.44799999999998,2.125,235,0.34,0.21,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,27,visible,135.411,187.667,2.125,235,0.36,0.21,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,28,visible,133.67,188.886,2.125,235,0.31000000000000005,0.21,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,29,visible,131.929,190.105,2.125,235,0.26,0.21,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,30,visible,130.188,191.324,2.125,235,0.21,0.21,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,31,visible,128.447,192.543,2.125,235,0.16000000000000006,0.21,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,32,visible,126.706,193.762,2.125,235,0.14,0.21,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,33,visible,124.965,194.981,2.125,235,0.12,0.21,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,34,visible,123.74600000000001,196.722,2.125,215,0.09999999999999998,0.21,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,35,visible,123.931,198.83900000000003,2.125,175,0.08999999999999997,0.21,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,36,visible,125.29700000000001,200.467,2.125,140,0.07999999999999996,0.21,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,37,visible,127.39,200.83599999999998,2.125,100,0.11,0.21,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,38,visible,129.131,199.61700000000002,2.125,55,0.16000000000000006,0.21,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,39,visible,130.872,198.398,2.125,55,0.18000000000000005,0.21,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,40,visible,132.613,197.179,2.125,55,0.18000000000000005,0.21,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,41,visible,134.35399999999998,195.96,2.125,55,0.24,0.21,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,42,visible,136.095,194.74099999999999,2.125,55,0.26,0.21,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,43,visible,137.836,193.52200000000002,2.125,55,0.28,0.21,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,44,visible,139.577,192.303,2.125,55,0.30000000000000004,0.21,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,45,visible,141.31799999999998,191.084,2.125,55,0.31000000000000005,0.21,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,46,visible,143.059,189.865,2.125,55,0.31000000000000005,0.21,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,47,visible,144.8,188.646,2.125,55,0.31999999999999995,0.21,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,48,visible,146.541,187.42700000000002,2.125,55,0.35,0.21,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,49,visible,148.282,186.208,2.125,55,0.31999999999999995,0.21,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,50,visible,150.023,184.989,2.125,55,0.35,0.21,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,51,visible,151.764,183.77,2.125,55,0.35,0.21,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,52,visible,153.505,182.551,2.125,55,0.36,0.21,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,53,visible,155.246,181.332,2.125,55,0.39,0.21,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,54,visible,156.987,180.113,2.125,55,0.44,0.21,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,55,visible,158.72799999999998,178.894,2.125,55,0.46,0.21,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,56,visible,160.469,177.675,2.125,55,0.51,0.21,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,57,visible,162.21,176.456,2.125,55,0.53,0.21,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,58,visible,163.951,175.237,2.125,55,0.55,0.21,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,59,visible,165.692,174.018,2.125,55,0.5800000000000001,0.21,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,60,visible,167.433,172.799,2.125,55,0.6,0.21,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,61,visible,169.174,171.58,2.125,55,0.63,0.21,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,62,visible,170.915,170.361,2.125,55,0.71,0.22,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,63,visible,172.65599999999998,169.142,2.125,55,0.7,0.22,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,64,visible,174.39700000000002,167.923,2.125,55,0.7,0.22,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,65,visible,176.138,166.704,2.125,55,0.72,0.22,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,66,visible,177.87900000000002,165.485,2.125,55,0.74,0.22,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,67,visible,179.62,164.266,2.125,55,0.76,0.22,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,68,visible,181.361,163.047,2.125,55,0.78,0.22,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,69,visible,183.102,161.828,2.125,55,0.81,0.22,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,70,visible,184.843,160.609,2.125,55,0.84,0.22,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,71,visible,186.584,159.39,2.125,55,0.87,0.22,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,72,visible,188.325,158.171,2.125,55,0.84,0.22,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,73,visible,190.06599999999997,156.952,2.125,55,0.84,0.22,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,74,visible,191.80700000000002,155.733,2.125,55,0.84,0.22,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,75,visible,193.548,154.514,2.125,55,0.79,0.22,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,76,visible,195.28900000000002,153.295,2.125,55,0.77,0.22,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,77,visible,197.03,152.076,2.125,55,0.79,0.22,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,78,visible,198.771,150.857,2.125,55,0.77,0.22,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,79,visible,200.512,149.638,2.125,55,0.76,0.22,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,80,visible,202.253,148.41899999999998,2.125,55,0.7,0.22,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,81,visible,203.99400000000003,147.2,2.125,55,0.69,0.22,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,82,visible,205.735,145.981,2.125,55,0.6799999999999999,0.22,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,83,visible,207.476,144.762,2.125,55,0.6699999999999999,0.22,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,84,visible,209.217,143.543,2.125,55,0.6699999999999999,0.22,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,85,visible,210.958,142.32399999999998,2.125,55,0.7,0.22,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,86,visible,212.699,141.105,2.125,55,0.7,0.22,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,87,visible,214.44,139.886,2.125,55,0.7,0.22,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,88,visible,216.18099999999998,138.667,2.125,55,0.6799999999999999,0.22,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,89,visible,217.922,137.44799999999998,2.125,55,0.7,0.22,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,90,visible,219.66299999999998,136.22899999999998,2.125,55,0.6599999999999999,0.22,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,91,visible,221.40400000000002,135.01,2.125,55,0.64,0.22,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,92,visible,223.145,133.791,2.125,55,0.62,0.22,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,93,visible,224.886,132.572,2.125,55,0.61,0.22,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,94,visible,226.627,131.35299999999998,2.125,55,0.6,0.23,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,95,visible,228.368,130.134,2.125,55,0.6,0.23,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,96,visible,230.109,128.915,2.125,55,0.62,0.23,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,97,visible,231.85,127.696,2.125,55,0.6599999999999999,0.23,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,98,visible,233.59099999999998,126.477,2.125,55,0.6599999999999999,0.23,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,99,visible,235.332,125.258,2.125,55,0.62,0.23,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,100,visible,237.07299999999998,124.039,2.125,55,0.64,0.23,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,101,visible,238.81400000000002,122.82,2.125,55,0.61,0.23,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,102,visible,240.555,121.601,2.125,55,0.61,0.23,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,103,visible,242.296,120.382,2.125,55,0.64,0.23,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,104,visible,244.037,119.163,2.125,55,0.63,0.23,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,105,visible,245.778,117.944,2.125,55,0.63,0.23,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,106,visible,247.519,116.725,2.125,55,0.6,0.23,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,107,visible,249.26,115.506,2.125,55,0.5700000000000001,0.23,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,108,visible,251.00099999999998,114.287,2.125,55,0.52,0.23,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,109,visible,252.74200000000002,113.068,2.125,55,0.48,0.23,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,110,visible,254.483,111.84899999999999,2.125,55,0.44,0.23,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,111,visible,256.224,110.63,2.125,55,0.39,0.23,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,112,visible,257.965,109.411,2.125,55,0.35,0.23,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,113,visible,259.70599999999996,108.19200000000001,2.125,55,0.30000000000000004,0.23,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,114,visible,261.447,106.973,2.125,55,0.27,0.23,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,115,visible,263.188,105.75399999999999,2.125,55,0.22,0.23,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,116,visible,264.92900000000003,104.535,2.125,55,0.21,0.23,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,117,visible,266.67,103.316,2.125,55,0.2,0.23,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,118,visible,268.411,102.09700000000001,2.125,55,0.18999999999999995,0.23,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,119,visible,270.152,100.87799999999999,2.125,55,0.18999999999999995,0.23,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,120,visible,271.893,99.65899999999999,2.125,55,0.18999999999999995,0.23,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,121,visible,273.634,98.44,2.125,55,0.18000000000000005,0.23,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,122,visible,275.375,97.221,2.125,55,0.23,0.23,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,123,visible,277.116,96.00200000000001,2.125,55,0.2,0.23,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,124,visible,278.857,94.78299999999999,2.125,55,0.18999999999999995,0.23,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,125,visible,280.598,93.564,2.125,55,0.15000000000000002,0.23,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,126,visible,282.339,92.345,2.125,55,0.18999999999999995,0.23,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,127,visible,284.08,91.126,2.125,55,0.18000000000000005,0.23,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,128,visible,285.82099999999997,89.90700000000001,2.125,55,0.17000000000000004,0.23,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,129,visible,287.562,88.68799999999999,2.125,55,0.18000000000000005,0.23,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,130,visible,289.303,87.469,2.125,55,0.18000000000000005,0.23,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,131,visible,291.04400000000004,86.25,2.125,55,0.2,0.23,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,132,visible,292.884,85.18799999999999,2.125,60,0.21,0.23,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,133,visible,295.001,85.37299999999999,2.125,95,0.24,0.23,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,134,visible,296.367,87.001,2.125,140,0.24,0.23,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,135,visible,297.733,88.62899999999999,2.125,140,0.28,0.23,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,136,visible,299.099,90.257,2.125,140,0.25,0.23,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,137,visible,300.465,91.885,2.125,140,0.28,0.23,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,138,visible,301.83099999999996,93.51299999999999,2.125,140,0.31000000000000005,0.23,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,139,visible,303.197,95.141,2.125,140,0.33,0.23,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,140,visible,304.563,96.76899999999999,2.125,140,0.35,0.23,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,141,visible,304.563,98.89399999999999,2.125,180,0.35,0.23,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,142,visible,304.563,101.01899999999999,2.125,180,0.37,0.23,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,143,visible,304.563,103.14399999999999,2.125,180,0.35,0.23,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,144,visible,304.563,105.26899999999999,2.125,180,0.36,0.23,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,145,visible,304.563,107.39399999999999,2.125,180,0.38,0.23,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,146,visible,304.563,109.51899999999999,2.125,180,0.38,0.23,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
