pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,facing-0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,copying-0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,612,visible,270.4,85.611,2.125,301,0.76,0.16,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,613,visible,268.579,84.51700000000001,2.125,301,0.73,0.16,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,614,visible,266.758,83.42299999999999,2.125,301,0.75,0.16,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,615,visible,264.937,82.329,2.125,301,0.81,0.16,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,616,visible,263.116,81.235,2.125,301,0.75,0.16,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,617,visible,261.295,80.141,2.125,301,0.76,0.16,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,618,visible,259.474,79.047,2.125,301,0.65,0.16,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,619,visible,257.653,77.953,2.125,301,0.7,0.16,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,620,visible,255.832,76.859,2.125,301,0.71,0.16,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,621,visible,253.71900000000002,76.637,2.125,276,0.63,0.16,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,622,visible,251.778,77.501,2.125,246,0.64,0.16,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,623,visible,249.83700000000002,78.365,2.125,246,0.61,0.16,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,624,visible,247.896,79.229,2.125,246,0.5700000000000001,0.16,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,625,visible,245.955,80.093,2.125,246,0.54,0.16,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,626,visible,244.014,80.957,2.125,246,0.53,0.16,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,627,visible,242.07299999999998,81.821,2.125,246,0.61,0.16,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,628,visible,240.132,82.685,2.125,246,0.6,0.16,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,629,visible,238.07,83.199,2.125,256,0.73,0.16,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,630,visible,236.00799999999998,83.713,2.125,256,0.6699999999999999,0.16,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,631,visible,234.024,82.95100000000001,2.125,291,0.6599999999999999,0.16,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,632,visible,232.04,82.189,2.125,291,0.76,0.16,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,633,visible,230.05599999999998,81.42699999999999,2.125,291,0.81,0.16,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,634,visible,228.072,80.665,2.125,291,0.86,0.16,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,635,visible,226.088,79.903,2.125,291,0.88,0.16,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,636,visible,224.104,79.141,2.125,291,0.97,0.16,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,637,visible,222.16299999999998,80.005,2.125,246,0.98,0.17,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,638,visible,220.222,80.869,2.125,246,1.0,0.17,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,639,visible,218.28099999999998,81.733,2.125,246,1.0,0.17,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,640,visible,216.34,82.59700000000001,2.125,246,1.0,0.17,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,641,visible,214.399,83.461,2.125,246,1.0,0.17,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,642,visible,212.458,84.325,2.125,246,1.0,0.17,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,643,visible,210.517,85.189,2.125,246,1.0,0.17,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,644,visible,208.576,86.053,2.125,246,1.0,0.17,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,645,visible,206.635,86.917,2.125,246,1.0,0.17,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,646,visible,204.69400000000002,87.781,2.125,246,1.0,0.17,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,647,visible,202.753,88.645,2.125,246,1.0,0.17,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,648,visible,200.812,89.509,2.125,246,1.0,0.17,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,649,visible,198.87099999999998,90.37299999999999,2.125,246,1.0,0.17,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,650,visible,196.75099999999998,90.521,2.125,266,1.0,0.17,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,651,visible,194.93,89.427,2.125,301,1.0,0.17,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,652,visible,193.109,88.333,2.125,301,1.0,0.17,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,653,visible,191.28799999999998,87.23899999999999,2.125,301,1.0,0.17,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,654,visible,190.1,85.477,2.125,326,1.0,0.17,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,655,visible,189.768,83.37799999999999,2.125,351,1.0,0.17,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,656,visible,189.43599999999998,81.279,2.125,351,1.0,0.17,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,657,visible,189.28799999999998,79.15899999999999,2.125,356,1.0,0.17,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,658,visible,189.14,77.039,2.125,356,1.0,0.17,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,659,visible,190.53400000000002,75.435,2.125,41,1.0,0.17,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,660,visible,191.928,73.831,2.125,41,1.0,0.18,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,661,visible,193.322,72.227,2.125,41,1.0,0.18,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,662,visible,195.421,71.895,2.125,81,1.0,0.18,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,663,visible,197.52,71.563,2.125,81,1.0,0.18,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,664,visible,199.645,71.6,2.125,91,1.0,0.18,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,665,visible,201.12099999999998,73.12899999999999,2.125,136,1.0,0.18,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,666,visible,202.597,74.658,2.125,136,1.0,0.18,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,667,visible,202.745,76.778,2.125,176,1.0,0.18,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,668,visible,202.893,78.898,2.125,176,1.0,0.18,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,669,visible,201.364,80.374,2.125,226,1.0,0.18,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,670,visible,199.835,81.85,2.125,226,1.0,0.18,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,671,visible,198.07299999999998,83.038,2.125,236,1.0,0.18,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,672,visible,196.011,83.552,2.125,256,1.0,0.18,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,673,visible,193.949,84.066,2.125,256,1.0,0.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,674,visible,191.824,84.029,2.125,271,1.0,0.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,675,visible,189.91400000000002,83.09700000000001,2.125,296,1.0,0.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,676,visible,188.195,81.848,2.125,306,1.0,0.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,677,visible,187.503,79.839,2.125,341,1.0,0.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,678,visible,186.81099999999998,77.83,2.125,341,1.0,0.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,679,visible,186.84799999999998,75.705,2.125,1,1.0,0.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,680,visible,188.097,73.986,2.125,36,1.0,0.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,681,visible,189.49099999999999,72.382,2.125,41,1.0,0.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,682,visible,191.43200000000002,71.518,2.125,66,1.0,0.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,683,visible,193.55700000000002,71.555,2.125,91,1.0,0.19,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,684,visible,195.643,71.96,2.125,101,0.99,0.19,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,685,visible,197.247,73.354,2.125,131,1.0,0.19,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,686,visible,198.851,74.748,2.125,131,0.99,0.19,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,687,visible,200.455,76.142,2.125,131,1.0,0.19,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,688,visible,200.60299999999998,78.262,2.125,176,1.0,0.19,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,689,visible,200.75099999999998,80.382,2.125,176,1.0,0.19,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,690,visible,199.357,81.986,2.125,221,1.0,0.19,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,691,visible,197.963,83.59,2.125,221,1.0,0.19,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,692,visible,196.56900000000002,85.194,2.125,221,1.0,0.19,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,693,visible,194.456,84.97200000000001,2.125,276,1.0,0.19,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,694,visible,192.343,84.75,2.125,276,1.0,0.19,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,695,visible,190.359,83.988,2.125,291,1.0,0.19,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,696,visible,188.88299999999998,82.459,2.125,316,0.96,0.19,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,697,visible,187.407,80.93,2.125,316,0.92,0.19,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,698,visible,187.62900000000002,78.817,2.125,6,0.93,0.19,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,699,visible,187.851,76.704,2.125,6,0.9,0.19,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,700,visible,188.25599999999997,74.618,2.125,11,0.84,0.19,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,701,visible,189.907,73.281,2.125,51,0.78,0.19,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,702,visible,191.558,71.944,2.125,51,0.86,0.19,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,703,visible,193.567,71.252,2.125,71,0.86,0.19,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,704,visible,195.692,71.289,2.125,91,0.7,0.19,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,705,visible,197.735,71.875,2.125,106,0.6599999999999999,0.19,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,706,visible,198.923,73.637,2.125,146,0.55,0.19,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,707,visible,198.886,75.762,2.125,181,0.53,0.19,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,708,visible,197.49200000000002,77.366,2.125,221,0.53,0.19,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,709,visible,196.09799999999998,78.97,2.125,221,0.55,0.19,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,710,visible,194.704,80.574,2.125,221,0.56,0.2,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,711,visible,193.31,82.178,2.125,221,0.5700000000000001,0.2,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,712,visible,191.916,83.78200000000001,2.125,221,0.62,0.2,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,713,visible,191.69400000000002,85.895,2.125,186,0.63,0.2,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,714,visible,192.208,87.95700000000001,2.125,166,0.62,0.2,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,715,visible,192.722,90.01899999999999,2.125,166,0.65,0.2,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,716,visible,193.236,92.081,2.125,166,0.52,0.2,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,717,visible,193.75,94.14299999999999,2.125,166,0.46,0.2,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,718,visible,194.264,96.205,2.125,166,0.44,0.2,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,719,visible,194.778,98.26700000000001,2.125,166,0.51,0.2,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,720,visible,195.292,100.329,2.125,166,0.53,0.2,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,721,visible,195.80599999999998,102.391,2.125,166,0.56,0.2,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,722,visible,196.32,104.45299999999999,2.125,166,0.5700000000000001,0.2,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,723,visible,196.834,106.515,2.125,166,0.73,0.2,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,724,visible,197.34799999999998,108.57700000000001,2.125,166,0.84,0.2,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,725,visible,197.862,110.639,2.125,166,0.95,0.2,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,726,visible,198.37599999999998,112.70100000000001,2.125,166,0.97,0.2,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,727,visible,198.33900000000003,114.82600000000001,2.125,181,0.95,0.2,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,728,visible,197.577,116.81,2.125,201,1.0,0.2,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,729,visible,196.815,118.794,2.125,201,0.98,0.2,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,730,visible,196.053,120.77799999999999,2.125,201,1.0,0.2,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,731,visible,196.745,122.787,2.125,161,1.0,0.2,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,732,visible,198.082,124.43799999999999,2.125,141,0.97,0.2,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,733,visible,199.419,126.089,2.125,141,0.98,0.2,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,734,visible,200.75599999999997,127.74,2.125,141,0.94,0.2,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,735,visible,202.093,129.391,2.125,141,0.96,0.2,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,736,visible,203.43,131.042,2.125,141,0.92,0.2,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,737,visible,204.90599999999998,132.571,2.125,136,1.0,0.2,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,738,visible,206.625,133.82,2.125,126,1.0,0.2,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,739,visible,208.229,135.214,2.125,131,1.0,0.21,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,740,visible,209.833,136.608,2.125,131,1.0,0.21,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,741,visible,211.437,138.002,2.125,131,1.0,0.21,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,742,visible,213.041,139.39600000000002,2.125,131,1.0,0.21,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,743,visible,213.555,141.458,2.125,166,1.0,0.21,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,744,visible,213.333,143.571,2.125,186,1.0,0.21,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,745,visible,212.239,145.392,2.125,211,1.0,0.21,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,746,visible,210.71,146.868,2.125,226,1.0,0.21,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,747,visible,209.18099999999998,148.344,2.125,226,1.0,0.21,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,748,visible,207.06099999999998,148.49200000000002,2.125,266,1.0,0.21,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,749,visible,204.94099999999997,148.64,2.125,266,1.0,0.21,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,750,visible,203.12,147.546,2.125,301,1.0,0.21,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,751,visible,201.299,146.452,2.125,301,1.0,0.21,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,752,visible,200.269,144.593,2.125,331,1.0,0.21,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,753,visible,199.239,142.734,2.125,331,1.0,0.21,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,754,visible,199.27599999999998,140.609,2.125,1,1.0,0.21,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,755,visible,199.313,138.484,2.125,1,1.0,0.21,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,756,visible,200.842,137.00799999999998,2.125,46,1.0,0.21,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
