pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-8021-418995b0-cd5d-42f1-bb05-f7aa09216070,facing-8021-418995b0-cd5d-42f1-bb05-f7aa09216070,copying-8021-418995b0-cd5d-42f1-bb05-f7aa09216070,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,251,visible,319.305,64.219,2.125,77,0.92,0.1,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,252,visible,321.376,63.74100000000001,2.125,77,0.9,0.1,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,253,visible,323.447,63.263000000000005,2.125,77,0.87,0.1,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,254,visible,325.518,62.785,2.125,77,0.87,0.1,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,255,visible,327.589,62.306999999999995,2.125,77,0.84,0.1,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,256,visible,329.66,61.82899999999999,2.125,77,0.77,0.1,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,257,visible,331.731,61.351000000000006,2.125,77,0.73,0.1,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,258,visible,333.80199999999996,60.873000000000005,2.125,77,0.71,0.1,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,259,visible,335.87300000000005,60.395,2.125,77,0.6799999999999999,0.1,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,260,visible,337.944,59.917,2.125,77,0.64,0.11,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,261,visible,340.015,59.43899999999999,2.125,77,0.63,0.11,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,262,visible,342.086,58.961000000000006,2.125,77,0.61,0.11,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,263,visible,344.157,58.483000000000004,2.125,77,0.5700000000000001,0.11,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,264,visible,346.228,58.005,2.125,77,0.54,0.11,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,265,visible,348.29900000000004,57.527,2.125,77,0.52,0.11,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,266,visible,350.37,57.049,2.125,77,0.49,0.11,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,267,visible,352.441,56.571000000000005,2.125,77,0.48,0.11,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,268,visible,354.51199999999994,56.093,2.125,77,0.48,0.11,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,269,visible,356.583,55.615,2.125,77,0.42,0.11,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,270,visible,358.654,55.137,2.125,77,0.38,0.11,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,271,visible,360.725,54.659,2.125,77,0.4,0.11,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,272,visible,358.621,54.955,2.125,262,0.4,0.11,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,273,visible,356.517,55.251000000000005,2.125,262,0.45,0.11,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,274,visible,354.413,55.547,2.125,262,0.46,0.11,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,275,visible,352.309,55.843,2.125,262,0.45,0.11,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,276,visible,350.205,56.138999999999996,2.125,262,0.49,0.11,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,277,visible,348.101,56.435,2.125,262,0.48,0.11,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,278,visible,345.99699999999996,56.731,2.125,262,0.48,0.11,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,279,visible,343.89300000000003,57.027,2.125,262,0.4300000000000001,0.11,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,280,visible,341.789,57.323,2.125,262,0.41,0.11,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,281,visible,339.685,57.619,2.125,262,0.4300000000000001,0.11,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,282,visible,337.58099999999996,57.915,2.125,262,0.42,0.11,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,283,visible,335.477,58.211000000000006,2.125,262,0.47,0.11,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,284,visible,333.37300000000005,58.507,2.125,262,0.48,0.11,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,285,visible,331.269,58.803000000000004,2.125,262,0.48,0.11,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,286,visible,329.165,59.099,2.125,262,0.5,0.11,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,287,visible,327.061,59.395,2.125,262,0.52,0.11,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,288,visible,324.957,59.691,2.125,262,0.53,0.11,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,289,visible,322.853,59.986999999999995,2.125,262,0.54,0.11,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,290,visible,320.749,60.283,2.125,262,0.55,0.11,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,291,visible,318.645,60.57899999999999,2.125,262,0.56,0.11,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,292,visible,316.574,61.056999999999995,2.125,257,0.56,0.11,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,293,visible,315.295,62.754,2.125,217,0.5800000000000001,0.11,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,294,visible,315.221,64.878,2.125,182,0.56,0.11,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,295,visible,316.529,66.553,2.125,142,0.55,0.11,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,296,visible,318.561,67.17399999999999,2.125,107,0.51,0.11,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,297,visible,320.517,66.344,2.125,67,0.48,0.11,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,298,visible,322.473,65.514,2.125,67,0.45,0.11,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,299,visible,324.42900000000003,64.684,2.125,67,0.46,0.11,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,300,visible,326.385,63.854,2.125,67,0.44,0.11,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,301,visible,328.341,63.023999999999994,2.125,67,0.42,0.11,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,302,visible,330.29699999999997,62.193999999999996,2.125,67,0.39,0.11,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,303,visible,332.376,62.636,2.125,102,0.4,0.11,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,304,visible,334.455,63.078,2.125,102,0.37,0.11,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,305,visible,334.566,65.2,2.125,177,0.37,0.11,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,306,visible,334.67699999999996,67.322,2.125,177,0.33,0.11,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,307,visible,332.656,67.979,2.125,252,0.31999999999999995,0.11,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,308,visible,330.686,67.183,2.125,292,0.34,0.12,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,309,visible,329.529,65.40100000000001,2.125,327,0.35,0.12,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,310,visible,329.788,63.292,2.125,7,0.35,0.12,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,311,visible,330.04699999999997,61.183,2.125,7,0.34,0.12,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,312,visible,330.843,59.213,2.125,22,0.34,0.12,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,313,visible,331.639,57.243,2.125,22,0.34,0.12,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,314,visible,332.435,55.273,2.125,22,0.35,0.12,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,315,visible,333.98900000000003,53.824,2.125,47,0.31999999999999995,0.12,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,316,visible,336.111,53.713,2.125,87,0.31000000000000005,0.12,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,317,visible,338.235,53.787,2.125,92,0.30000000000000004,0.12,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,318,visible,340.35900000000004,53.861000000000004,2.125,92,0.29000000000000004,0.12,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,319,visible,342.483,53.935,2.125,92,0.28,0.12,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,320,visible,344.60699999999997,54.00899999999999,2.125,92,0.27,0.12,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,321,visible,346.389,52.852,2.125,57,0.27,0.12,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,322,visible,348.171,51.695,2.125,57,0.28,0.12,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,323,visible,349.95300000000003,50.538000000000004,2.125,57,0.25,0.12,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,324,visible,351.735,49.381,2.125,57,0.26,0.12,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,325,visible,353.517,48.224,2.125,57,0.23,0.12,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,326,visible,355.29900000000004,47.067,2.125,57,0.22,0.12,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,327,visible,357.08099999999996,45.91,2.125,57,0.2,0.12,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,328,visible,359.185,45.614,2.125,82,0.23,0.12,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,329,visible,361.289,45.318000000000005,2.125,82,0.22,0.12,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,330,visible,363.39300000000003,45.022,2.125,82,0.2,0.12,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,331,visible,365.49699999999996,44.726000000000006,2.125,82,0.18000000000000005,0.12,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,332,visible,367.601,44.43,2.125,82,0.22,0.12,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,333,visible,365.477,44.356,2.125,272,0.24,0.12,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,334,visible,363.353,44.282,2.125,272,0.21,0.12,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,335,visible,361.22900000000004,44.208,2.125,272,0.21,0.12,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,336,visible,359.105,44.13399999999999,2.125,272,0.21,0.12,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,337,visible,356.981,44.06,2.125,272,0.23,0.12,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,338,visible,354.85699999999997,43.986000000000004,2.125,272,0.18999999999999995,0.12,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,339,visible,352.733,43.912,2.125,272,0.21,0.12,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,340,visible,350.60900000000004,43.838,2.125,272,0.24,0.12,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,341,visible,348.485,43.763999999999996,2.125,272,0.26,0.12,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,342,visible,346.361,43.69,2.125,272,0.24,0.12,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,343,visible,344.23699999999997,43.61600000000001,2.125,272,0.22,0.12,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,344,visible,342.11300000000006,43.542,2.125,272,0.17000000000000004,0.12,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,345,visible,339.98900000000003,43.468,2.125,272,0.15000000000000002,0.12,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,346,visible,337.865,43.394,2.125,272,0.17000000000000004,0.12,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,347,visible,335.741,43.32,2.125,272,0.17000000000000004,0.12,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,348,visible,333.61699999999996,43.246,2.125,272,0.16000000000000006,0.12,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,349,visible,331.49300000000005,43.172,2.125,272,0.16000000000000006,0.12,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,350,visible,329.369,43.098,2.125,272,0.17000000000000004,0.12,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,351,visible,327.245,43.023999999999994,2.125,272,0.2,0.12,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,352,visible,325.121,42.95,2.125,272,0.23,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,353,visible,323.699,44.528999999999996,2.125,222,0.24,0.12,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,354,visible,322.903,46.498999999999995,2.125,202,0.26,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,355,visible,322.107,48.468999999999994,2.125,202,0.25,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,356,visible,321.311,50.43899999999999,2.125,202,0.24,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,357,visible,320.515,52.409,2.125,202,0.25,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,358,visible,319.719,54.379,2.125,202,0.24,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,359,visible,318.923,56.349,2.125,202,0.25,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,360,visible,318.127,58.318999999999996,2.125,202,0.26,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,361,visible,317.33099999999996,60.288999999999994,2.125,202,0.28,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,362,visible,316.535,62.25899999999999,2.125,202,0.30000000000000004,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,363,visible,315.73900000000003,64.229,2.125,202,0.31000000000000005,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,364,visible,314.943,66.199,2.125,202,0.30000000000000004,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,365,visible,314.147,68.169,2.125,202,0.31000000000000005,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,366,visible,313.351,70.139,2.125,202,0.30000000000000004,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,367,visible,312.555,72.109,2.125,202,0.31000000000000005,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,368,visible,311.759,74.079,2.125,202,0.31999999999999995,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,369,visible,310.96299999999997,76.04899999999999,2.125,202,0.34,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,370,visible,310.16700000000003,78.01899999999999,2.125,202,0.34,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,371,visible,309.371,79.98899999999999,2.125,202,0.39,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,372,visible,308.575,81.959,2.125,202,0.38,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,373,visible,307.779,83.929,2.125,202,0.36,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,374,visible,306.983,85.899,2.125,202,0.36,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,375,visible,306.187,87.869,2.125,202,0.36,0.12,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,376,visible,305.39099999999996,89.839,2.125,202,0.36,0.12,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,377,visible,304.595,91.809,2.125,202,0.35,0.12,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,378,visible,303.79900000000004,93.779,2.125,202,0.33,0.12,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,379,visible,303.003,95.749,2.125,202,0.34,0.12,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,380,visible,302.207,97.719,2.125,202,0.31999999999999995,0.12,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,381,visible,301.411,99.689,2.125,202,0.31000000000000005,0.12,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,382,visible,300.615,101.65899999999999,2.125,202,0.31999999999999995,0.12,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,383,visible,299.819,103.62899999999999,2.125,202,0.31999999999999995,0.12,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,384,visible,299.02299999999997,105.59899999999999,2.125,202,0.31999999999999995,0.12,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,385,visible,299.134,107.721,2.125,177,0.31999999999999995,0.12,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,386,visible,299.245,109.84299999999999,2.125,177,0.30000000000000004,0.12,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,387,visible,301.047,110.969,2.125,122,0.29000000000000004,0.12,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,388,visible,302.849,112.095,2.125,122,0.27,0.12,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,389,visible,304.651,113.221,2.125,122,0.28,0.12,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,390,visible,306.453,114.34700000000001,2.125,122,0.27,0.12,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,391,visible,308.255,115.473,2.125,122,0.28,0.12,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,392,visible,309.952,116.75200000000001,2.125,127,0.31000000000000005,0.12,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,393,visible,310.60900000000004,118.773,2.125,162,0.33,0.13,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,394,visible,309.813,120.743,2.125,202,0.33,0.13,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,395,visible,308.031,121.9,2.125,237,0.33,0.13,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,396,visible,305.922,121.641,2.125,277,0.34,0.13,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
