pid,tick,latency
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,2410,29
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,0,26
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,1,27
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,2,26
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,3,33
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,4,26
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,5,26.5
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,6,23.5
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,7,25.5
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,8,33
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,9,25.5
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,10,31
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,11,26.5
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,12,23
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,13,25
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,14,27.5
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,15,23.5
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,16,28
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,17,27
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,18,26.5
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,19,26
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,20,24
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,21,23.5
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,22,31
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,23,24
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,24,25.5
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,25,23
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,26,22.5
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,27,22.5
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,28,25
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,29,23
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,30,26
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,31,25.5
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,32,26
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,33,27.5
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,34,26.5
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,35,34
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,36,33.5
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,37,28
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,38,26
