pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points
1283-2ba52fbc-25ad-4406-9b39-176252b300f5,0,visible,157.366,135.628,2.125,140,0.58,0
1283-2ba52fbc-25ad-4406-9b39-176252b300f5,1,visible,158.732,137.256,2.125,140,0.58,0
1283-2ba52fbc-25ad-4406-9b39-176252b300f5,2,visible,160.098,138.884,2.125,140,0.58,0
1283-2ba52fbc-25ad-4406-9b39-176252b300f5,3,visible,161.464,140.512,2.125,140,0.58,0
1283-2ba52fbc-25ad-4406-9b39-176252b300f5,4,visible,162.83,142.14,2.125,140,0.58,0
1283-2ba52fbc-25ad-4406-9b39-176252b300f5,5,visible,164.196,143.768,2.125,140,0.58,0
1283-2ba52fbc-25ad-4406-9b39-176252b300f5,6,visible,165.562,145.396,2.125,140,0.58,0
1283-2ba52fbc-25ad-4406-9b39-176252b300f5,7,visible,166.928,147.024,2.125,140,0.58,0
1283-2ba52fbc-25ad-4406-9b39-176252b300f5,8,visible,168.294,148.652,2.125,140,0.58,0
1283-2ba52fbc-25ad-4406-9b39-176252b300f5,9,visible,169.66,150.28,2.125,140,0.58,0
1283-2ba52fbc-25ad-4406-9b39-176252b300f5,10,visible,171.026,151.908,2.125,140,0.58,0
1283-2ba52fbc-25ad-4406-9b39-176252b300f5,11,visible,172.392,153.536,2.125,140,0.58,0
1283-2ba52fbc-25ad-4406-9b39-176252b300f5,12,visible,173.758,155.164,2.125,140,0.58,0
1283-2ba52fbc-25ad-4406-9b39-176252b300f5,13,visible,175.124,156.792,2.125,140,0.58,0
1283-2ba52fbc-25ad-4406-9b39-176252b300f5,14,visible,176.49,158.42,2.125,140,0.58,0
1283-2ba52fbc-25ad-4406-9b39-176252b300f5,15,visible,177.856,160.048,2.125,140,0.58,0
1283-2ba52fbc-25ad-4406-9b39-176252b300f5,16,visible,179.222,161.676,2.125,140,0.58,0
1283-2ba52fbc-25ad-4406-9b39-176252b300f5,17,visible,181.275,162.226,2.125,105,0.58,0
1283-2ba52fbc-25ad-4406-9b39-176252b300f5,18,visible,183.392,162.411,2.125,95,0.58,0
1283-2ba52fbc-25ad-4406-9b39-176252b300f5,19,visible,185.509,162.596,2.125,95,0.58,0.01
1283-2ba52fbc-25ad-4406-9b39-176252b300f5,20,visible,187.626,162.781,2.125,95,0.58,0.01
1283-2ba52fbc-25ad-4406-9b39-176252b300f5,21,visible,189.743,162.966,2.125,95,0.58,0.01
1283-2ba52fbc-25ad-4406-9b39-176252b300f5,22,visible,191.86,163.151,2.125,95,0.58,0.01
1283-2ba52fbc-25ad-4406-9b39-176252b300f5,23,visible,193.977,163.336,2.125,95,0.58,0.01
1283-2ba52fbc-25ad-4406-9b39-176252b300f5,24,visible,196.094,163.521,2.125,95,0.58,0.01
1283-2ba52fbc-25ad-4406-9b39-176252b300f5,25,visible,198.211,163.706,2.125,95,0.58,0.01
1283-2ba52fbc-25ad-4406-9b39-176252b300f5,26,visible,200.328,163.891,2.125,95,0.58,0.01
1283-2ba52fbc-25ad-4406-9b39-176252b300f5,27,visible,202.445,164.076,2.125,95,0.58,0.01
1283-2ba52fbc-25ad-4406-9b39-176252b300f5,28,visible,204.562,164.261,2.125,95,0.58,0.01
1283-2ba52fbc-25ad-4406-9b39-176252b300f5,29,visible,206.679,164.446,2.125,95,0.58,0.01
1283-2ba52fbc-25ad-4406-9b39-176252b300f5,30,visible,208.676,163.719,2.125,70,0.58,0.01
1283-2ba52fbc-25ad-4406-9b39-176252b300f5,31,visible,209.895,161.978,2.125,35,0.58,0.01
1283-2ba52fbc-25ad-4406-9b39-176252b300f5,32,visible,209.71,159.861,2.125,355,0.58,0.01
1283-2ba52fbc-25ad-4406-9b39-176252b300f5,33,visible,208.491,158.12,2.125,325,0.58,0.01
1283-2ba52fbc-25ad-4406-9b39-176252b300f5,34,visible,206.75,156.901,2.125,305,0.58,0.01
1283-2ba52fbc-25ad-4406-9b39-176252b300f5,35,visible,205.009,155.682,2.125,305,0.58,0.01
1283-2ba52fbc-25ad-4406-9b39-176252b300f5,36,visible,203.268,154.463,2.125,305,0.58,0.01
1283-2ba52fbc-25ad-4406-9b39-176252b300f5,37,visible,201.765,152.96,2.125,315,0.58,0.01
1283-2ba52fbc-25ad-4406-9b39-176252b300f5,38,visible,201.396,150.867,2.125,350,0.58,0.01
1283-2ba52fbc-25ad-4406-9b39-176252b300f5,39,visible,202.294,148.941,2.125,25,0.58,0.01
1283-2ba52fbc-25ad-4406-9b39-176252b300f5,40,visible,204.22,148.043,2.125,65,0.58,0.01
1283-2ba52fbc-25ad-4406-9b39-176252b300f5,41,visible,206.146,147.145,2.125,65,0.58,0.01
9264-ee435b77-838d-4a5b-b4d4-497755186d4e,41,visible,265.043,68.414,2.125,74,0.58,0
1283-2ba52fbc-25ad-4406-9b39-176252b300f5,42,visible,208.072,146.247,2.125,65,0.58,0.01
9264-ee435b77-838d-4a5b-b4d4-497755186d4e,42,visible,267.086,67.828,2.125,74,0.58,0
1283-2ba52fbc-25ad-4406-9b39-176252b300f5,43,visible,209.998,145.349,2.125,65,0.58,0.01
9264-ee435b77-838d-4a5b-b4d4-497755186d4e,43,visible,269.129,67.242,2.125,74,0.58,0
1283-2ba52fbc-25ad-4406-9b39-176252b300f5,44,visible,211.924,144.451,2.125,65,0.58,0.01
9264-ee435b77-838d-4a5b-b4d4-497755186d4e,44,visible,271.172,66.656,2.125,74,0.58,0
1283-2ba52fbc-25ad-4406-9b39-176252b300f5,45,visible,213.85,143.553,2.125,65,0.58,0.01
9264-ee435b77-838d-4a5b-b4d4-497755186d4e,45,visible,273.215,66.07,2.125,74,0.58,0
1283-2ba52fbc-25ad-4406-9b39-176252b300f5,46,visible,215.776,142.655,2.125,65,0.58,0.01
9264-ee435b77-838d-4a5b-b4d4-497755186d4e,46,visible,275.258,65.484,2.125,74,0.58,0
