pid,tick,latency
7750-7b1f4943-8101-4bd8-866c-f3ae3dec94c1,0,33.5
7750-7b1f4943-8101-4bd8-866c-f3ae3dec94c1,1,33.5
7750-7b1f4943-8101-4bd8-866c-f3ae3dec94c1,2,33.5
7750-7b1f4943-8101-4bd8-866c-f3ae3dec94c1,3,35.5
7750-7b1f4943-8101-4bd8-866c-f3ae3dec94c1,4,33
7750-7b1f4943-8101-4bd8-866c-f3ae3dec94c1,5,36
7750-7b1f4943-8101-4bd8-866c-f3ae3dec94c1,6,40
7750-7b1f4943-8101-4bd8-866c-f3ae3dec94c1,7,36
7750-7b1f4943-8101-4bd8-866c-f3ae3dec94c1,8,40
7750-7b1f4943-8101-4bd8-866c-f3ae3dec94c1,9,35.5
7750-7b1f4943-8101-4bd8-866c-f3ae3dec94c1,10,40
7750-7b1f4943-8101-4bd8-866c-f3ae3dec94c1,11,36
7750-7b1f4943-8101-4bd8-866c-f3ae3dec94c1,12,39.5
7750-7b1f4943-8101-4bd8-866c-f3ae3dec94c1,13,34.5
7750-7b1f4943-8101-4bd8-866c-f3ae3dec94c1,14,37
7750-7b1f4943-8101-4bd8-866c-f3ae3dec94c1,15,40
7750-7b1f4943-8101-4bd8-866c-f3ae3dec94c1,16,36
7750-7b1f4943-8101-4bd8-866c-f3ae3dec94c1,17,33
7750-7b1f4943-8101-4bd8-866c-f3ae3dec94c1,18,35.5
7750-7b1f4943-8101-4bd8-866c-f3ae3dec94c1,19,39.5
7750-7b1f4943-8101-4bd8-866c-f3ae3dec94c1,20,36
7750-7b1f4943-8101-4bd8-866c-f3ae3dec94c1,21,40
7750-7b1f4943-8101-4bd8-866c-f3ae3dec94c1,22,35.5
7750-7b1f4943-8101-4bd8-866c-f3ae3dec94c1,23,38
7750-7b1f4943-8101-4bd8-866c-f3ae3dec94c1,24,34.5
7750-7b1f4943-8101-4bd8-866c-f3ae3dec94c1,25,37.5
7750-7b1f4943-8101-4bd8-866c-f3ae3dec94c1,26,41
7750-7b1f4943-8101-4bd8-866c-f3ae3dec94c1,27,37
7750-7b1f4943-8101-4bd8-866c-f3ae3dec94c1,28,37
7750-7b1f4943-8101-4bd8-866c-f3ae3dec94c1,29,36
7750-7b1f4943-8101-4bd8-866c-f3ae3dec94c1,30,40.5
7750-7b1f4943-8101-4bd8-866c-f3ae3dec94c1,31,37
7750-7b1f4943-8101-4bd8-866c-f3ae3dec94c1,32,39
7750-7b1f4943-8101-4bd8-866c-f3ae3dec94c1,33,37
7750-7b1f4943-8101-4bd8-866c-f3ae3dec94c1,34,37
7750-7b1f4943-8101-4bd8-866c-f3ae3dec94c1,35,44
7750-7b1f4943-8101-4bd8-866c-f3ae3dec94c1,36,49.5
7750-7b1f4943-8101-4bd8-866c-f3ae3dec94c1,37,70.5
7750-7b1f4943-8101-4bd8-866c-f3ae3dec94c1,38,33
7750-7b1f4943-8101-4bd8-866c-f3ae3dec94c1,39,43
7750-7b1f4943-8101-4bd8-866c-f3ae3dec94c1,40,33.5
7750-7b1f4943-8101-4bd8-866c-f3ae3dec94c1,41,36.5
7750-7b1f4943-8101-4bd8-866c-f3ae3dec94c1,42,33.5
7750-7b1f4943-8101-4bd8-866c-f3ae3dec94c1,43,36
7750-7b1f4943-8101-4bd8-866c-f3ae3dec94c1,44,35.5
7750-7b1f4943-8101-4bd8-866c-f3ae3dec94c1,45,36
7750-7b1f4943-8101-4bd8-866c-f3ae3dec94c1,46,36.5
7750-7b1f4943-8101-4bd8-866c-f3ae3dec94c1,47,36
7750-7b1f4943-8101-4bd8-866c-f3ae3dec94c1,48,33.5
7750-7b1f4943-8101-4bd8-866c-f3ae3dec94c1,49,33
7750-7b1f4943-8101-4bd8-866c-f3ae3dec94c1,50,35.5
7750-7b1f4943-8101-4bd8-866c-f3ae3dec94c1,51,36.5
7750-7b1f4943-8101-4bd8-866c-f3ae3dec94c1,52,33.5
7750-7b1f4943-8101-4bd8-866c-f3ae3dec94c1,53,40
