pid,tick,latency
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,0,294.5
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,1,500
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,2,437.5
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,3,375
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,4,312
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,5,252
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,6,189
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,7,127
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,8,104
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,9,62.5
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,10,63
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,11,192.5
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,12,131.5
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,13,79.5
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,14,69
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,15,80
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,16,66
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,17,72.5
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,18,82
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,19,173
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,20,113.5
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,21,76.5
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,22,66.5
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,23,65
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,24,67
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,25,61.5
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,26,61.5
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,27,105.5
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,28,60.5
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,29,64
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,30,63
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,31,59
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,32,57
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,33,159
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,34,116.5
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,35,65
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,36,55.5
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,37,61
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,38,58.5
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,39,66.5
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,40,136
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,41,73.5
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,42,62
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,43,56.5
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,44,2398
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,45,2336.5
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,46,2274.5
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,47,2213
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,48,2150
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,49,2088.5
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,50,2026.5
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,51,1964.5
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,52,1901.5
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,53,1840.5
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,54,1778.5
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,55,1716.5
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,56,1654.5
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,57,1592
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,58,1529
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,59,1468
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,60,1405.5
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,61,1343
3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,62,1281
