pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,obs_bg_val,goal_x,goal_y,on_wall,in_close,in_far,round,round_type,bg_cond,close_cond,sim_num
8831-80c3b2d9-09e1-4e80-98f2-f8d305288248,0,visible,284.551,100.472,2.125,278,0,0,0,286.655486879,100.768093404,0,0,0,0,initialVisible1,spot,first,62
8831-80c3b2d9-09e1-4e80-98f2-f8d305288248,1,visible,282.447,100.176,2.125,278,0,0,0,286.655486879,100.768093404,0,0,0,0,initialVisible1,spot,first,62
8831-80c3b2d9-09e1-4e80-98f2-f8d305288248,2,visible,280.343,99.88,2.125,278,0,0,0,286.655486879,100.768093404,0,0,0,0,initialVisible1,spot,first,62
8831-80c3b2d9-09e1-4e80-98f2-f8d305288248,3,visible,278.239,99.584,2.125,278,0,0,0,286.655486879,100.768093404,0,0,0,0,initialVisible1,spot,first,62
8831-80c3b2d9-09e1-4e80-98f2-f8d305288248,4,visible,276.135,99.288,2.125,278,0,0,0,286.655486879,100.768093404,0,0,0,0,initialVisible1,spot,first,62
8831-80c3b2d9-09e1-4e80-98f2-f8d305288248,5,visible,274.031,98.992,2.125,278,0,0,0,286.655486879,100.768093404,0,0,0,0,initialVisible1,spot,first,62
8831-80c3b2d9-09e1-4e80-98f2-f8d305288248,6,visible,271.927,98.696,2.125,278,0,0,0,286.655486879,100.768093404,0,0,0,0,initialVisible1,spot,first,62
8831-80c3b2d9-09e1-4e80-98f2-f8d305288248,7,visible,269.823,98.4,2.125,278,0,0,0,286.655486879,100.768093404,0,0,0,0,initialVisible1,spot,first,62
8831-80c3b2d9-09e1-4e80-98f2-f8d305288248,8,visible,267.719,98.104,2.125,278,0,0,0,286.655486879,100.768093404,0,0,0,0,initialVisible1,spot,first,62
8831-80c3b2d9-09e1-4e80-98f2-f8d305288248,9,visible,265.615,97.808,2.125,278,0,0,0,286.655486879,100.768093404,0,0,0,0,initialVisible1,spot,first,62
8831-80c3b2d9-09e1-4e80-98f2-f8d305288248,10,visible,263.511,97.512,2.125,278,0,0,0,286.655486879,100.768093404,0,0,0,0,initialVisible1,spot,first,62
8831-80c3b2d9-09e1-4e80-98f2-f8d305288248,11,visible,261.407,97.216,2.125,278,0,0,0,286.655486879,100.768093404,0,0,0,0,initialVisible1,spot,first,62
8831-80c3b2d9-09e1-4e80-98f2-f8d305288248,12,visible,259.303,96.92,2.125,278,0,0,0,286.655486879,100.768093404,0,0,0,0,initialVisible1,spot,first,62
8831-80c3b2d9-09e1-4e80-98f2-f8d305288248,13,visible,257.199,96.624,2.125,278,0,0,0,286.655486879,100.768093404,0,0,0,0,initialVisible1,spot,first,62
8831-80c3b2d9-09e1-4e80-98f2-f8d305288248,14,visible,255.095,96.328,2.125,278,0,0,0,286.655486879,100.768093404,0,0,0,0,initialVisible1,spot,first,62
8831-80c3b2d9-09e1-4e80-98f2-f8d305288248,15,visible,252.991,96.032,2.125,278,0,0.01,0,286.655486879,100.768093404,0,0,0,0,initialVisible1,spot,first,62
8831-80c3b2d9-09e1-4e80-98f2-f8d305288248,16,visible,250.887,95.736,2.125,278,0,0.01,0,286.655486879,100.768093404,0,0,0,0,initialVisible1,spot,first,62
8831-80c3b2d9-09e1-4e80-98f2-f8d305288248,17,visible,248.783,95.44,2.125,278,0,0.01,0,286.655486879,100.768093404,0,0,0,0,initialVisible1,spot,first,62
8831-80c3b2d9-09e1-4e80-98f2-f8d305288248,18,visible,246.679,95.144,2.125,278,0,0.01,0,286.655486879,100.768093404,0,0,0,0,initialVisible1,spot,first,62
8831-80c3b2d9-09e1-4e80-98f2-f8d305288248,19,visible,239.623,94.152,7.125,278,0,0.01,0,286.655486879,100.768093404,0,0,0,0,initialVisible1,spot,first,62
8831-80c3b2d9-09e1-4e80-98f2-f8d305288248,20,visible,237.519,93.856,2.125,278,0,0.01,0,286.655486879,100.768093404,0,0,0,0,initialVisible1,spot,first,62
8831-80c3b2d9-09e1-4e80-98f2-f8d305288248,21,visible,235.415,93.56,2.125,278,0,0.01,0,286.655486879,100.768093404,0,0,0,0,initialVisible1,spot,first,62
8831-80c3b2d9-09e1-4e80-98f2-f8d305288248,22,visible,233.311,93.264,2.125,278,0,0.01,0,286.655486879,100.768093404,0,0,0,0,initialVisible1,spot,first,62
8831-80c3b2d9-09e1-4e80-98f2-f8d305288248,23,visible,226.255,92.272,7.125,278,0,0.01,0,286.655486879,100.768093404,0,0,0,0,initialVisible1,spot,first,62
8831-80c3b2d9-09e1-4e80-98f2-f8d305288248,24,visible,219.199,91.28,7.125,278,0,0.01,0,286.655486879,100.768093404,0,0,0,0,initialVisible1,spot,first,62
8831-80c3b2d9-09e1-4e80-98f2-f8d305288248,25,visible,217.095,90.984,2.125,278,0,0.01,0,286.655486879,100.768093404,0,0,0,0,initialVisible1,spot,first,62
8831-80c3b2d9-09e1-4e80-98f2-f8d305288248,26,visible,214.991,90.688,2.125,278,0,0.01,0,286.655486879,100.768093404,0,0,0,0,initialVisible1,spot,first,62
8831-80c3b2d9-09e1-4e80-98f2-f8d305288248,27,visible,207.935,89.696,7.125,278,0,0.01,0,286.655486879,100.768093404,0,0,0,0,initialVisible1,spot,first,62
