pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,obs_bg_val,goal_x,goal_y,on_wall,in_close,in_far,round,round_type,bg_cond,close_cond,sim_num
0994-3d4e06d8-4de7-492c-8ae2-f7b341ec8708,0,visible,305.533,56.953,2.125,45,0,0,0,304.030560935,58.4551097026,0,0,0,0,initialVisible1,spot,second,8
0994-3d4e06d8-4de7-492c-8ae2-f7b341ec8708,1,visible,307.036,55.45,2.125,45,0,0,0,304.030560935,58.4551097026,0,0,0,0,initialVisible1,spot,second,8
0994-3d4e06d8-4de7-492c-8ae2-f7b341ec8708,2,visible,308.539,53.947,2.125,45,0,0,0,304.030560935,58.4551097026,0,0,0,0,initialVisible1,spot,second,8
0994-3d4e06d8-4de7-492c-8ae2-f7b341ec8708,3,visible,310.042,52.444,2.125,45,0,0,0,304.030560935,58.4551097026,0,0,0,0,initialVisible1,spot,second,8
0994-3d4e06d8-4de7-492c-8ae2-f7b341ec8708,4,visible,311.545,50.941,2.125,45,0,0,0,304.030560935,58.4551097026,0,0,0,0,initialVisible1,spot,second,8
0994-3d4e06d8-4de7-492c-8ae2-f7b341ec8708,5,visible,313.048,49.438,2.125,45,0,0,0,304.030560935,58.4551097026,0,0,0,0,initialVisible1,spot,second,8
0994-3d4e06d8-4de7-492c-8ae2-f7b341ec8708,6,visible,314.551,47.935,2.125,45,0,0,0,304.030560935,58.4551097026,0,0,0,0,initialVisible1,spot,second,8
0994-3d4e06d8-4de7-492c-8ae2-f7b341ec8708,7,visible,316.054,46.432,2.125,45,0,0,0,304.030560935,58.4551097026,0,0,0,0,initialVisible1,spot,second,8
0994-3d4e06d8-4de7-492c-8ae2-f7b341ec8708,8,visible,317.557,44.929,2.125,45,0,0,0,304.030560935,58.4551097026,0,0,0,0,initialVisible1,spot,second,8
0994-3d4e06d8-4de7-492c-8ae2-f7b341ec8708,9,visible,319.06,43.426,2.125,45,0,0,0,304.030560935,58.4551097026,0,0,0,0,initialVisible1,spot,second,8
0994-3d4e06d8-4de7-492c-8ae2-f7b341ec8708,10,visible,320.563,41.923,2.125,45,0,0,0,304.030560935,58.4551097026,0,0,0,0,initialVisible1,spot,second,8
0994-3d4e06d8-4de7-492c-8ae2-f7b341ec8708,11,visible,322.066,40.42,2.125,45,0,0,0,304.030560935,58.4551097026,0,0,0,0,initialVisible1,spot,second,8
0994-3d4e06d8-4de7-492c-8ae2-f7b341ec8708,12,visible,323.569,38.917,2.125,45,0,0,0,304.030560935,58.4551097026,0,0,0,0,initialVisible1,spot,second,8
0994-3d4e06d8-4de7-492c-8ae2-f7b341ec8708,13,visible,325.072,37.414,2.125,45,0,0,0,304.030560935,58.4551097026,0,0,0,0,initialVisible1,spot,second,8
0994-3d4e06d8-4de7-492c-8ae2-f7b341ec8708,14,visible,326.575,35.911,2.125,45,0,0,0,304.030560935,58.4551097026,0,0,0,0,initialVisible1,spot,second,8
0994-3d4e06d8-4de7-492c-8ae2-f7b341ec8708,15,visible,328.078,34.408,2.125,45,0,0.01,0,304.030560935,58.4551097026,0,0,0,0,initialVisible1,spot,second,8
0994-3d4e06d8-4de7-492c-8ae2-f7b341ec8708,16,visible,329.581,32.905,2.125,45,0,0.01,0,304.030560935,58.4551097026,0,0,0,0,initialVisible1,spot,second,8
0994-3d4e06d8-4de7-492c-8ae2-f7b341ec8708,17,visible,331.084,31.402,2.125,45,0,0.01,0,304.030560935,58.4551097026,0,0,0,0,initialVisible1,spot,second,8
0994-3d4e06d8-4de7-492c-8ae2-f7b341ec8708,18,visible,332.587,29.899,2.125,45,0,0.01,0,304.030560935,58.4551097026,0,0,0,0,initialVisible1,spot,second,8
0994-3d4e06d8-4de7-492c-8ae2-f7b341ec8708,19,visible,334.09,28.396,2.125,45,0,0.01,0,304.030560935,58.4551097026,0,0,0,0,initialVisible1,spot,second,8
0994-3d4e06d8-4de7-492c-8ae2-f7b341ec8708,20,visible,335.593,26.893,2.125,45,0,0.01,0,304.030560935,58.4551097026,0,0,0,0,initialVisible1,spot,second,8
0994-3d4e06d8-4de7-492c-8ae2-f7b341ec8708,21,visible,337.096,25.39,2.125,45,0,0.01,0,304.030560935,58.4551097026,0,0,0,0,initialVisible1,spot,second,8
0994-3d4e06d8-4de7-492c-8ae2-f7b341ec8708,22,visible,338.599,23.887,2.125,45,0,0.01,0,304.030560935,58.4551097026,0,0,0,0,initialVisible1,spot,second,8
0994-3d4e06d8-4de7-492c-8ae2-f7b341ec8708,23,visible,340.102,22.384,2.125,45,0,0.01,0,304.030560935,58.4551097026,0,0,0,0,initialVisible1,spot,second,8
0994-3d4e06d8-4de7-492c-8ae2-f7b341ec8708,24,visible,341.605,20.881,2.125,45,0,0.01,0,304.030560935,58.4551097026,0,0,0,0,initialVisible1,spot,second,8
0994-3d4e06d8-4de7-492c-8ae2-f7b341ec8708,25,visible,343.108,19.378,2.125,45,0,0.01,0,304.030560935,58.4551097026,0,0,0,0,initialVisible1,spot,second,8
