pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,obs_bg_val,goal_x,goal_y,on_wall,in_close,in_far,round,round_type,bg_cond,close_cond,sim_num
6382-8ae939f6-68dc-4578-bbff-480ce8a604d5,0,visible,182.285,2.5,2.125,28,0,0,0,181.28693829,2.72516898478,1,0,0,0,initialVisible1,wall,first,11
6382-8ae939f6-68dc-4578-bbff-480ce8a604d5,1,visible,183.283,2.5,2.125,28,0,0,0,181.28693829,2.72516898478,1,0,0,0,initialVisible1,wall,first,11
6382-8ae939f6-68dc-4578-bbff-480ce8a604d5,2,visible,184.281,2.5,2.125,28,0,0,0,181.28693829,2.72516898478,1,0,0,0,initialVisible1,wall,first,11
6382-8ae939f6-68dc-4578-bbff-480ce8a604d5,3,visible,185.279,2.5,2.125,28,0,0,0,181.28693829,2.72516898478,1,0,0,0,initialVisible1,wall,first,11
6382-8ae939f6-68dc-4578-bbff-480ce8a604d5,4,visible,186.277,2.5,2.125,28,0,0,0,181.28693829,2.72516898478,1,0,0,0,initialVisible1,wall,first,11
6382-8ae939f6-68dc-4578-bbff-480ce8a604d5,5,visible,187.275,2.5,2.125,28,0,0,0,181.28693829,2.72516898478,1,0,0,0,initialVisible1,wall,first,11
6382-8ae939f6-68dc-4578-bbff-480ce8a604d5,6,visible,188.273,2.5,2.125,28,0,0,0,181.28693829,2.72516898478,1,0,0,0,initialVisible1,wall,first,11
6382-8ae939f6-68dc-4578-bbff-480ce8a604d5,7,visible,189.271,2.5,2.125,28,0,0,0,181.28693829,2.72516898478,1,0,0,0,initialVisible1,wall,first,11
6382-8ae939f6-68dc-4578-bbff-480ce8a604d5,8,visible,190.269,2.5,2.125,28,0,0,0,181.28693829,2.72516898478,1,0,0,0,initialVisible1,wall,first,11
6382-8ae939f6-68dc-4578-bbff-480ce8a604d5,9,visible,191.267,2.5,2.125,28,0,0,0,181.28693829,2.72516898478,1,0,0,0,initialVisible1,wall,first,11
6382-8ae939f6-68dc-4578-bbff-480ce8a604d5,10,visible,192.199,4.41,2.125,154,0,0,0,245,114,0,0,0,0,initialVisible1,wall,first,11
6382-8ae939f6-68dc-4578-bbff-480ce8a604d5,11,visible,193.131,6.32,2.125,154,0,0,0,245,114,0,0,0,0,initialVisible1,wall,first,11
6382-8ae939f6-68dc-4578-bbff-480ce8a604d5,12,visible,194.063,8.23,2.125,154,0,0,0,245,114,0,0,0,0,initialVisible1,wall,first,11
6382-8ae939f6-68dc-4578-bbff-480ce8a604d5,13,visible,197.186,14.634,7.125,154,0,0,0,245,114,0,0,0,0,initialVisible1,wall,first,11
6382-8ae939f6-68dc-4578-bbff-480ce8a604d5,14,visible,198.118,16.544,2.125,154,0,0,0,245,114,0,0,0,0,initialVisible1,wall,first,11
6382-8ae939f6-68dc-4578-bbff-480ce8a604d5,15,visible,199.05,18.454,2.125,154,0,0,0,245,114,0,0,0,0,initialVisible1,wall,first,11
6382-8ae939f6-68dc-4578-bbff-480ce8a604d5,16,visible,199.982,20.364,2.125,154,0,0,0,245,114,0,0,0,0,initialVisible1,wall,first,11
6382-8ae939f6-68dc-4578-bbff-480ce8a604d5,17,visible,200.914,22.274,2.125,154,0,0,0,245,114,0,0,0,0,initialVisible1,wall,first,11
6382-8ae939f6-68dc-4578-bbff-480ce8a604d5,18,visible,201.846,24.184,2.125,154,0,0,0,245,114,0,0,0,0,initialVisible1,wall,first,11
6382-8ae939f6-68dc-4578-bbff-480ce8a604d5,19,visible,202.778,26.094,2.125,154,0,0,0,245,114,0,0,0,0,initialVisible1,wall,first,11
6382-8ae939f6-68dc-4578-bbff-480ce8a604d5,20,visible,203.71,28.004,2.125,154,0,0,0,245,114,0,0,0,0,initialVisible1,wall,first,11
6382-8ae939f6-68dc-4578-bbff-480ce8a604d5,21,visible,204.642,29.914,2.125,154,0,0,0,245,114,0,0,0,0,initialVisible1,wall,first,11
6382-8ae939f6-68dc-4578-bbff-480ce8a604d5,22,visible,205.574,31.824,2.125,154,0,0,0,245,114,0,0,0,0,initialVisible1,wall,first,11
6382-8ae939f6-68dc-4578-bbff-480ce8a604d5,23,visible,208.697,38.228,7.125,154,0,0,0,245,114,0,0,0,0,initialVisible1,wall,first,11
6382-8ae939f6-68dc-4578-bbff-480ce8a604d5,24,visible,211.82,44.632,7.125,154,0,0,0,245,114,0,0,0,0,initialVisible1,wall,first,11
6382-8ae939f6-68dc-4578-bbff-480ce8a604d5,25,visible,214.943,51.036,7.125,154,0,0.01,0,245,114,0,0,0,0,initialVisible1,wall,first,11
6382-8ae939f6-68dc-4578-bbff-480ce8a604d5,26,visible,218.066,57.44,7.125,154,0,0.01,0,245,114,0,0,0,0,initialVisible1,wall,first,11
6382-8ae939f6-68dc-4578-bbff-480ce8a604d5,27,visible,218.998,59.35,2.125,154,0,0.01,0,245,114,0,0,0,0,initialVisible1,wall,first,11
6382-8ae939f6-68dc-4578-bbff-480ce8a604d5,28,visible,219.93,61.26,2.125,154,0,0.01,0,245,114,0,0,0,0,initialVisible1,wall,first,11
6382-8ae939f6-68dc-4578-bbff-480ce8a604d5,29,visible,220.862,63.17,2.125,154,0,0.01,0,245,114,0,0,0,0,initialVisible1,wall,first,11
6382-8ae939f6-68dc-4578-bbff-480ce8a604d5,30,visible,221.794,65.08,2.125,154,0,0.01,0,245,114,0,0,0,0,initialVisible1,wall,first,11
6382-8ae939f6-68dc-4578-bbff-480ce8a604d5,31,visible,222.726,66.99,2.125,154,0,0.01,0,245,114,0,0,0,0,initialVisible1,wall,first,11
6382-8ae939f6-68dc-4578-bbff-480ce8a604d5,32,visible,223.658,68.9,2.125,154,0,0.01,0,245,114,0,0,0,0,initialVisible1,wall,first,11
6382-8ae939f6-68dc-4578-bbff-480ce8a604d5,33,visible,226.781,75.304,7.125,154,0,0.01,0,245,114,0,0,0,0,initialVisible1,wall,first,11
6382-8ae939f6-68dc-4578-bbff-480ce8a604d5,34,visible,229.904,81.708,7.125,154,0,0.01,0,245,114,0,0,0,0,initialVisible1,wall,first,11
6382-8ae939f6-68dc-4578-bbff-480ce8a604d5,35,visible,233.027,88.112,7.125,154,0,0.01,0,245,114,0,0,0,0,initialVisible1,wall,first,11
6382-8ae939f6-68dc-4578-bbff-480ce8a604d5,36,visible,233.959,90.022,2.125,154,0,0.01,0,245,114,0,0,0,0,initialVisible1,wall,first,11
6382-8ae939f6-68dc-4578-bbff-480ce8a604d5,37,visible,234.891,91.932,2.125,154,0,0.01,0,245,114,0,0,0,0,initialVisible1,wall,first,11
