pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,obs_bg_val,goal_x,goal_y,on_wall,in_close,in_far,round,round_type,bg_cond,close_cond,sim_num
0682-263c6ac5-c1ec-407c-92aa-f364ee3c6e23,0,visible,428.399,128.862,2.125,58,0,0,0,426.596687829,129.987878889,0,0,0,0,initialVisible1,spot,second,22
0682-263c6ac5-c1ec-407c-92aa-f364ee3c6e23,1,visible,430.201,127.736,2.125,58,0,0,0,426.596687829,129.987878889,0,0,0,0,initialVisible1,spot,second,22
0682-263c6ac5-c1ec-407c-92aa-f364ee3c6e23,2,visible,432.003,126.61,2.125,58,0,0,0,426.596687829,129.987878889,0,0,0,0,initialVisible1,spot,second,22
0682-263c6ac5-c1ec-407c-92aa-f364ee3c6e23,3,visible,433.805,125.484,2.125,58,0,0,0,426.596687829,129.987878889,0,0,0,0,initialVisible1,spot,second,22
0682-263c6ac5-c1ec-407c-92aa-f364ee3c6e23,4,visible,435.607,124.358,2.125,58,0,0,0,426.596687829,129.987878889,0,0,0,0,initialVisible1,spot,second,22
0682-263c6ac5-c1ec-407c-92aa-f364ee3c6e23,5,visible,437.409,123.232,2.125,58,0,0,0,426.596687829,129.987878889,0,0,0,0,initialVisible1,spot,second,22
0682-263c6ac5-c1ec-407c-92aa-f364ee3c6e23,6,visible,439.211,122.106,2.125,58,0,0,0,426.596687829,129.987878889,0,0,0,0,initialVisible1,spot,second,22
0682-263c6ac5-c1ec-407c-92aa-f364ee3c6e23,7,visible,441.013,120.98,2.125,58,0,0,0,426.596687829,129.987878889,0,0,0,0,initialVisible1,spot,second,22
0682-263c6ac5-c1ec-407c-92aa-f364ee3c6e23,8,visible,442.815,119.854,2.125,58,0,0,0,426.596687829,129.987878889,0,0,0,0,initialVisible1,spot,second,22
0682-263c6ac5-c1ec-407c-92aa-f364ee3c6e23,9,visible,444.617,118.728,2.125,58,0,0,0,426.596687829,129.987878889,0,0,0,0,initialVisible1,spot,second,22
0682-263c6ac5-c1ec-407c-92aa-f364ee3c6e23,10,visible,446.419,117.602,2.125,58,0,0,0,426.596687829,129.987878889,0,0,0,0,initialVisible1,spot,second,22
0682-263c6ac5-c1ec-407c-92aa-f364ee3c6e23,11,visible,448.221,116.476,2.125,58,0,0,0,426.596687829,129.987878889,0,0,0,0,initialVisible1,spot,second,22
0682-263c6ac5-c1ec-407c-92aa-f364ee3c6e23,12,visible,450.023,115.35,2.125,58,0,0,0,426.596687829,129.987878889,0,0,0,0,initialVisible1,spot,second,22
0682-263c6ac5-c1ec-407c-92aa-f364ee3c6e23,13,visible,451.825,114.224,2.125,58,0,0,0,426.596687829,129.987878889,0,0,0,0,initialVisible1,spot,second,22
0682-263c6ac5-c1ec-407c-92aa-f364ee3c6e23,14,visible,453.627,113.098,2.125,58,0,0,0,426.596687829,129.987878889,0,0,0,0,initialVisible1,spot,second,22
0682-263c6ac5-c1ec-407c-92aa-f364ee3c6e23,15,visible,455.429,111.972,2.125,58,0,0.01,0,426.596687829,129.987878889,0,0,0,0,initialVisible1,spot,second,22
0682-263c6ac5-c1ec-407c-92aa-f364ee3c6e23,16,visible,457.231,110.846,2.125,58,0,0.01,0,426.596687829,129.987878889,0,0,0,0,initialVisible1,spot,second,22
0682-263c6ac5-c1ec-407c-92aa-f364ee3c6e23,17,visible,463.273,107.07,7.125,58,0,0.01,0,426.596687829,129.987878889,0,0,0,0,initialVisible1,spot,second,22
0682-263c6ac5-c1ec-407c-92aa-f364ee3c6e23,18,visible,469.315,103.294,7.125,58,0,0.01,0,426.596687829,129.987878889,0,0,0,0,initialVisible1,spot,second,22
0682-263c6ac5-c1ec-407c-92aa-f364ee3c6e23,19,visible,471.117,102.168,2.125,58,0,0.01,0,426.596687829,129.987878889,0,0,0,0,initialVisible1,spot,second,22
0682-263c6ac5-c1ec-407c-92aa-f364ee3c6e23,20,visible,472.919,101.042,2.125,58,0,0.01,0,426.596687829,129.987878889,0,0,0,0,initialVisible1,spot,second,22
0682-263c6ac5-c1ec-407c-92aa-f364ee3c6e23,21,visible,474.721,99.916,2.125,58,0,0.01,0,426.596687829,129.987878889,0,0,0,0,initialVisible1,spot,second,22
0682-263c6ac5-c1ec-407c-92aa-f364ee3c6e23,22,visible,474.721,99.916,0,58,0,0.01,0,426.596687829,129.987878889,0,0,0,0,initialVisible1,spot,second,22
0682-263c6ac5-c1ec-407c-92aa-f364ee3c6e23,23,visible,476.523,98.79,2.125,58,0,0.01,0,426.596687829,129.987878889,0,0,0,0,initialVisible1,spot,second,22
0682-263c6ac5-c1ec-407c-92aa-f364ee3c6e23,24,visible,476.523,98.79,0,58,0,0.01,0,426.596687829,129.987878889,0,0,0,0,initialVisible1,spot,second,22
0682-263c6ac5-c1ec-407c-92aa-f364ee3c6e23,25,visible,476.523,98.79,0,58,0,0.01,0,426.596687829,129.987878889,0,0,0,0,initialVisible1,spot,second,22
0682-263c6ac5-c1ec-407c-92aa-f364ee3c6e23,26,visible,476.523,98.79,0,58,0,0.01,0,426.596687829,129.987878889,0,0,0,0,initialVisible1,spot,second,22
0682-263c6ac5-c1ec-407c-92aa-f364ee3c6e23,27,visible,476.523,98.79,0,58,0,0.01,0,426.596687829,129.987878889,0,0,0,0,initialVisible1,spot,second,22
0682-263c6ac5-c1ec-407c-92aa-f364ee3c6e23,28,visible,482.5,95.014,7.125,58,0,0.01,0,426.596687829,129.987878889,1,0,0,0,initialVisible1,spot,second,22
0682-263c6ac5-c1ec-407c-92aa-f364ee3c6e23,29,visible,482.5,91.238,7.125,58,0,0.01,0,426.596687829,129.987878889,1,0,0,0,initialVisible1,spot,second,22
0682-263c6ac5-c1ec-407c-92aa-f364ee3c6e23,30,visible,482.5,87.462,7.125,58,0,0.01,0,426.596687829,129.987878889,1,0,0,0,initialVisible1,spot,second,22
0682-263c6ac5-c1ec-407c-92aa-f364ee3c6e23,31,visible,482.5,83.686,7.125,58,0,0.01,0,426.596687829,129.987878889,1,0,0,0,initialVisible1,spot,second,22
0682-263c6ac5-c1ec-407c-92aa-f364ee3c6e23,32,visible,482.5,79.91,7.125,58,0,0.01,0,426.596687829,129.987878889,1,0,0,0,initialVisible1,spot,second,22
0682-263c6ac5-c1ec-407c-92aa-f364ee3c6e23,33,visible,482.5,76.134,7.125,58,0,0.01,0,426.596687829,129.987878889,1,0,0,0,initialVisible1,spot,second,22
0682-263c6ac5-c1ec-407c-92aa-f364ee3c6e23,34,visible,482.5,72.358,7.125,58,0,0.01,0,426.596687829,129.987878889,1,0,0,0,initialVisible1,spot,second,22
0682-263c6ac5-c1ec-407c-92aa-f364ee3c6e23,35,visible,482.5,68.582,7.125,58,0,0.01,0,426.596687829,129.987878889,1,0,0,0,initialVisible1,spot,second,22
0682-263c6ac5-c1ec-407c-92aa-f364ee3c6e23,36,visible,482.5,67.456,2.125,58,0,0.01,0,426.596687829,129.987878889,1,0,0,0,initialVisible1,spot,second,22
0682-263c6ac5-c1ec-407c-92aa-f364ee3c6e23,37,visible,482.5,66.33,2.125,58,0,0.01,0,426.596687829,129.987878889,1,0,0,0,initialVisible1,spot,second,22
0682-263c6ac5-c1ec-407c-92aa-f364ee3c6e23,38,visible,482.5,65.204,2.125,58,0,0.01,0,426.596687829,129.987878889,1,0,0,0,initialVisible1,spot,second,22
0682-263c6ac5-c1ec-407c-92aa-f364ee3c6e23,39,visible,482.5,64.078,2.125,58,0,0.01,0,426.596687829,129.987878889,1,0,0,0,initialVisible1,spot,second,22
0682-263c6ac5-c1ec-407c-92aa-f364ee3c6e23,40,visible,482.5,62.952,2.125,58,0,0.01,0,426.596687829,129.987878889,1,0,0,0,initialVisible1,spot,second,22
0682-263c6ac5-c1ec-407c-92aa-f364ee3c6e23,41,visible,482.5,61.826,2.125,58,0,0.01,0,426.596687829,129.987878889,1,0,0,0,initialVisible1,spot,second,22
0682-263c6ac5-c1ec-407c-92aa-f364ee3c6e23,42,visible,482.5,60.7,2.125,58,0,0.01,0,426.596687829,129.987878889,1,0,0,0,initialVisible1,spot,second,22
0682-263c6ac5-c1ec-407c-92aa-f364ee3c6e23,43,visible,482.5,59.574,2.125,58,0,0.01,0,426.596687829,129.987878889,1,0,0,0,initialVisible1,spot,second,22
0682-263c6ac5-c1ec-407c-92aa-f364ee3c6e23,44,visible,482.5,58.448,2.125,58,0,0.01,0,426.596687829,129.987878889,1,0,0,0,initialVisible1,spot,second,22
0682-263c6ac5-c1ec-407c-92aa-f364ee3c6e23,45,visible,482.5,57.322,2.125,58,0,0.01,0,426.596687829,129.987878889,1,0,0,0,initialVisible1,spot,second,22
0682-263c6ac5-c1ec-407c-92aa-f364ee3c6e23,46,visible,482.5,56.196,2.125,58,0,0.01,0,426.596687829,129.987878889,1,0,0,0,initialVisible1,spot,second,22
0682-263c6ac5-c1ec-407c-92aa-f364ee3c6e23,47,visible,482.5,55.07,2.125,58,0,0.01,0,426.596687829,129.987878889,1,0,0,0,initialVisible1,spot,second,22
0682-263c6ac5-c1ec-407c-92aa-f364ee3c6e23,48,visible,482.5,53.944,2.125,58,0,0.01,0,426.596687829,129.987878889,1,0,0,0,initialVisible1,spot,second,22
0682-263c6ac5-c1ec-407c-92aa-f364ee3c6e23,49,visible,482.5,52.818,2.125,58,0,0.01,0,426.596687829,129.987878889,1,0,0,0,initialVisible1,spot,second,22
0682-263c6ac5-c1ec-407c-92aa-f364ee3c6e23,50,visible,482.5,51.692,2.125,58,0,0.01,0,426.596687829,129.987878889,1,0,0,0,initialVisible1,spot,second,22
0682-263c6ac5-c1ec-407c-92aa-f364ee3c6e23,51,visible,482.5,51.692,0,58,0,0.01,0,426.596687829,129.987878889,1,0,0,0,initialVisible1,spot,second,22
