pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,obs_bg_val,goal_x,goal_y,on_wall,in_close,in_far,round,round_type,bg_cond,close_cond,sim_num
4016-39294344-ed2e-46a6-8687-8e5bd28d7751,0,visible,80.759,10.277,2.125,290,0,0,0,82.755673507,11.0040983481,0,0,0,0,initialVisible1,wall,second,88
4016-39294344-ed2e-46a6-8687-8e5bd28d7751,1,visible,78.762,9.55,2.125,290,0,0,0,82.755673507,11.0040983481,0,0,0,0,initialVisible1,wall,second,88
4016-39294344-ed2e-46a6-8687-8e5bd28d7751,2,visible,76.765,8.823,2.125,290,0,0,0,82.755673507,11.0040983481,0,0,0,0,initialVisible1,wall,second,88
4016-39294344-ed2e-46a6-8687-8e5bd28d7751,3,visible,74.768,8.096,2.125,290,0,0,0,82.755673507,11.0040983481,0,0,0,0,initialVisible1,wall,second,88
4016-39294344-ed2e-46a6-8687-8e5bd28d7751,4,visible,72.771,7.369,2.125,290,0,0,0,82.755673507,11.0040983481,0,0,0,0,initialVisible1,wall,second,88
4016-39294344-ed2e-46a6-8687-8e5bd28d7751,5,visible,70.774,6.642,2.125,290,0,0,0,82.755673507,11.0040983481,0,0,0,0,initialVisible1,wall,second,88
4016-39294344-ed2e-46a6-8687-8e5bd28d7751,6,visible,68.777,5.915,2.125,290,0,0,0,82.755673507,11.0040983481,0,0,0,0,initialVisible1,wall,second,88
4016-39294344-ed2e-46a6-8687-8e5bd28d7751,7,visible,66.78,5.188,2.125,290,0,0,0,82.755673507,11.0040983481,0,0,0,0,initialVisible1,wall,second,88
4016-39294344-ed2e-46a6-8687-8e5bd28d7751,8,visible,64.783,4.461,2.125,290,0,0,0,82.755673507,11.0040983481,0,0,0,0,initialVisible1,wall,second,88
4016-39294344-ed2e-46a6-8687-8e5bd28d7751,9,visible,62.786,3.734,2.125,290,0,0,0,82.755673507,11.0040983481,0,0,0,0,initialVisible1,wall,second,88
4016-39294344-ed2e-46a6-8687-8e5bd28d7751,10,visible,60.789,3.007,2.125,290,0,0,0,82.755673507,11.0040983481,0,0,0,0,initialVisible1,wall,second,88
4016-39294344-ed2e-46a6-8687-8e5bd28d7751,11,visible,62.368,4.429,2.125,132,0,0,0,202,130,0,0,0,0,initialVisible1,wall,second,88
4016-39294344-ed2e-46a6-8687-8e5bd28d7751,12,visible,63.947,5.851,2.125,132,0,0,0,202,130,0,0,0,0,initialVisible1,wall,second,88
4016-39294344-ed2e-46a6-8687-8e5bd28d7751,13,visible,65.526,7.273,2.125,132,0,0,0,202,130,0,0,0,0,initialVisible1,wall,second,88
4016-39294344-ed2e-46a6-8687-8e5bd28d7751,14,visible,67.105,8.695,2.125,132,0,0,0,202,130,0,0,0,0,initialVisible1,wall,second,88
4016-39294344-ed2e-46a6-8687-8e5bd28d7751,15,visible,68.684,10.117,2.125,132,0,0.01,0,202,130,0,0,0,0,initialVisible1,wall,second,88
4016-39294344-ed2e-46a6-8687-8e5bd28d7751,16,visible,70.263,11.539,2.125,132,0,0.01,0,202,130,0,0,0,0,initialVisible1,wall,second,88
4016-39294344-ed2e-46a6-8687-8e5bd28d7751,17,visible,71.842,12.961,2.125,132,0,0.01,0,202,130,0,0,0,0,initialVisible1,wall,second,88
4016-39294344-ed2e-46a6-8687-8e5bd28d7751,18,visible,73.421,14.383,2.125,132,0,0.01,0,202,130,0,0,0,0,initialVisible1,wall,second,88
4016-39294344-ed2e-46a6-8687-8e5bd28d7751,19,visible,78.716,19.151,7.125,132,0,0.01,0,202,130,0,0,0,0,initialVisible1,wall,second,88
