pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,obs_bg_val,goal_x,goal_y,on_wall,in_close,in_far,round,round_type,bg_cond,close_cond,sim_num
2693-f8353dcd-35c4-4245-81fe-c90911290cc7,0,visible,48.878,17.323,2.125,186,0,0,0,49.100618541,15.2100144218,0,0,0,0,initialVisible1,wall,first,72
2693-f8353dcd-35c4-4245-81fe-c90911290cc7,1,visible,48.656,19.436,2.125,186,0,0,0,49.100618541,15.2100144218,0,0,0,0,initialVisible1,wall,first,72
2693-f8353dcd-35c4-4245-81fe-c90911290cc7,2,visible,48.434,21.549,2.125,186,0,0,0,49.100618541,15.2100144218,0,0,0,0,initialVisible1,wall,first,72
2693-f8353dcd-35c4-4245-81fe-c90911290cc7,3,visible,48.212,23.662,2.125,186,0,0,0,49.100618541,15.2100144218,0,0,0,0,initialVisible1,wall,first,72
2693-f8353dcd-35c4-4245-81fe-c90911290cc7,4,visible,47.99,25.775,2.125,186,0,0,0,49.100618541,15.2100144218,0,0,0,0,initialVisible1,wall,first,72
2693-f8353dcd-35c4-4245-81fe-c90911290cc7,5,visible,47.768,27.888,2.125,186,0,0,0,49.100618541,15.2100144218,0,0,0,0,initialVisible1,wall,first,72
2693-f8353dcd-35c4-4245-81fe-c90911290cc7,6,visible,47.546,30.001,2.125,186,0,0,0,49.100618541,15.2100144218,0,0,0,0,initialVisible1,wall,first,72
2693-f8353dcd-35c4-4245-81fe-c90911290cc7,7,visible,47.324,32.114,2.125,186,0,0,0,49.100618541,15.2100144218,0,0,0,0,initialVisible1,wall,first,72
2693-f8353dcd-35c4-4245-81fe-c90911290cc7,8,visible,47.102,34.227,2.125,186,0,0,0,49.100618541,15.2100144218,0,0,0,0,initialVisible1,wall,first,72
2693-f8353dcd-35c4-4245-81fe-c90911290cc7,9,visible,46.88,36.34,2.125,186,0,0,0,49.100618541,15.2100144218,0,0,0,0,initialVisible1,wall,first,72
2693-f8353dcd-35c4-4245-81fe-c90911290cc7,10,visible,46.658,38.453,2.125,186,0,0,0,49.100618541,15.2100144218,0,0,0,0,initialVisible1,wall,first,72
2693-f8353dcd-35c4-4245-81fe-c90911290cc7,11,visible,46.436,40.566,2.125,186,0,0,0,49.100618541,15.2100144218,0,0,0,0,initialVisible1,wall,first,72
2693-f8353dcd-35c4-4245-81fe-c90911290cc7,12,visible,46.214,42.679,2.125,186,0,0,0,49.100618541,15.2100144218,0,0,0,0,initialVisible1,wall,first,72
2693-f8353dcd-35c4-4245-81fe-c90911290cc7,13,visible,45.992,44.792,2.125,186,0,0,0,49.100618541,15.2100144218,0,0,0,0,initialVisible1,wall,first,72
2693-f8353dcd-35c4-4245-81fe-c90911290cc7,14,visible,45.77,46.905,2.125,186,0,0,0,49.100618541,15.2100144218,0,0,0,0,initialVisible1,wall,first,72
2693-f8353dcd-35c4-4245-81fe-c90911290cc7,15,visible,45.548,49.018,2.125,186,0,0.01,0,49.100618541,15.2100144218,0,0,0,0,initialVisible1,wall,first,72
2693-f8353dcd-35c4-4245-81fe-c90911290cc7,16,visible,45.326,51.131,2.125,186,0,0.01,0,49.100618541,15.2100144218,0,0,0,0,initialVisible1,wall,first,72
2693-f8353dcd-35c4-4245-81fe-c90911290cc7,17,visible,45.104,53.244,2.125,186,0,0.01,0,49.100618541,15.2100144218,0,0,0,0,initialVisible1,wall,first,72
2693-f8353dcd-35c4-4245-81fe-c90911290cc7,18,visible,44.882,55.357,2.125,186,0,0.01,0,49.100618541,15.2100144218,0,0,0,0,initialVisible1,wall,first,72
2693-f8353dcd-35c4-4245-81fe-c90911290cc7,19,visible,44.66,57.47,2.125,186,0,0.01,0,49.100618541,15.2100144218,0,0,0,0,initialVisible1,wall,first,72
2693-f8353dcd-35c4-4245-81fe-c90911290cc7,20,visible,44.438,59.583,2.125,186,0,0.01,0,49.100618541,15.2100144218,0,0,0,0,initialVisible1,wall,first,72
2693-f8353dcd-35c4-4245-81fe-c90911290cc7,21,visible,44.216,61.696,2.125,186,0,0.01,0,49.100618541,15.2100144218,0,0,0,0,initialVisible1,wall,first,72
2693-f8353dcd-35c4-4245-81fe-c90911290cc7,22,visible,43.994,63.809,2.125,186,0,0.01,0,49.100618541,15.2100144218,0,0,0,0,initialVisible1,wall,first,72
2693-f8353dcd-35c4-4245-81fe-c90911290cc7,23,visible,43.772,65.922,2.125,186,0,0.01,0,49.100618541,15.2100144218,0,0,0,0,initialVisible1,wall,first,72
2693-f8353dcd-35c4-4245-81fe-c90911290cc7,24,visible,43.55,68.035,2.125,186,0,0.01,0,49.100618541,15.2100144218,0,0,0,0,initialVisible1,wall,first,72
