pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,obs_bg_val,goal_x,goal_y,on_wall,in_close,in_far,round,round_type,bg_cond,close_cond,sim_num
8593-70abc5d0-8648-471b-b895-eb54018a78e0,0,visible,80.759,10.277,2.125,290,0,0,0,82.755673507,11.0040983481,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,1,visible,78.762,9.55,2.125,290,0,0,0,82.755673507,11.0040983481,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,2,visible,76.765,8.823,2.125,290,0,0,0,82.755673507,11.0040983481,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,3,visible,74.768,8.096,2.125,290,0,0,0,82.755673507,11.0040983481,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,4,visible,72.771,7.369,2.125,290,0,0,0,82.755673507,11.0040983481,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,5,visible,70.774,6.642,2.125,290,0,0,0,82.755673507,11.0040983481,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,6,visible,68.777,5.915,2.125,290,0,0,0,82.755673507,11.0040983481,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,7,visible,66.78,5.188,2.125,290,0,0,0,82.755673507,11.0040983481,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,8,visible,64.783,4.461,2.125,290,1,0,1,82.755673507,11.0040983481,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,9,visible,62.786,3.734,2.125,290,1,0,1,82.755673507,11.0040983481,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,10,visible,60.789,3.007,2.125,290,1,0,1,82.755673507,11.0040983481,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,11,visible,58.792,2.5,2.125,290,0,0,0,82.755673507,11.0040983481,1,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,12,visible,56.795,2.5,2.125,290,0,0,0,82.755673507,11.0040983481,1,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,13,visible,54.798,2.5,2.125,290,0,0,0,82.755673507,11.0040983481,1,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,14,visible,48.103,2.5,7.125,290,0,0,0,82.755673507,11.0040983481,1,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,15,visible,46.106,2.5,2.125,290,0,0,0,82.755673507,11.0040983481,1,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,16,visible,44.109,2.5,2.125,290,0,0,0,82.755673507,11.0040983481,1,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,17,visible,42.112,2.5,2.125,290,0,0,0,82.755673507,11.0040983481,1,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,18,visible,42.112,2.5,0,290,0,0,0,82.755673507,11.0040983481,1,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,19,visible,40.115,2.5,2.125,290,0,0,0,82.755673507,11.0040983481,1,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,20,visible,41.303,4.262,2.125,146,1,0,1,62,35,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,21,visible,42.491,6.024,2.125,146,1,0.01,1,62,35,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,22,visible,43.679,7.786,2.125,146,1,0.01,1,62,35,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,23,visible,44.867,9.548,2.125,146,1,0.01,1,62,35,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,24,visible,46.055,11.31,2.125,146,1,0.01,1,62,35,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,25,visible,47.243,13.072,2.125,146,1,0.01,1,62,35,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,26,visible,48.431,14.834,2.125,146,1,0.01,1,62,35,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,27,visible,49.619,16.596,2.125,146,1,0.01,1,62,35,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,28,visible,50.807,18.358,2.125,146,1,0.01,1,62,35,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,29,visible,52.733,19.256,2.125,115,1,0.01,1,91,36,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,30,visible,54.659,20.154,2.125,115,1,0.01,1,91,36,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,31,visible,56.585,21.052,2.125,115,1,0.01,1,91,36,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,32,visible,58.617,21.673,2.125,107,1,0.01,1,99,34,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,33,visible,60.649,22.294,2.125,107,1,0.01,1,99,34,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,34,visible,62.681,22.915,2.125,107,1,0.01,1,99,34,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,35,visible,64.713,23.536,2.125,107,1,0.01,1,99,34,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,36,visible,66.745,24.157,2.125,107,1,0.01,1,99,34,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,37,visible,68.777,24.778,2.125,107,1,0.01,1,99,34,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,38,visible,70.809,25.399,2.125,107,1,0.01,1,99,34,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,39,visible,72.841,26.02,2.125,107,1,0.01,1,99,34,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,40,visible,74.873,26.641,2.125,107,1,0.01,1,99,34,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,41,visible,76.905,27.262,2.125,107,1,0.02,1,99,34,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,42,visible,78.937,27.883,2.125,107,1,0.02,1,99,34,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,43,visible,80.969,28.504,2.125,107,1,0.02,1,99,34,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,44,visible,83.001,29.125,2.125,107,1,0.02,1,99,34,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,45,visible,85.033,29.746,2.125,107,1,0.02,1,99,34,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,46,visible,87.065,30.367,2.125,107,1,0.02,1,99,34,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,47,visible,89.097,30.988,2.125,107,1,0.02,1,99,34,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,48,visible,91.129,31.609,2.125,107,1,0.02,1,99,34,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,49,visible,93.161,32.23,2.125,107,1,0.02,1,99,34,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,50,visible,95.193,32.851,2.125,107,1,0.02,1,99,34,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,51,visible,97.225,33.472,2.125,107,1,0.02,1,99,34,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,52,visible,99.257,34.093,2.125,107,1,0.02,1,99,34,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,53,visible,101.289,34.714,2.125,107,1,0.02,1,99,34,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,54,visible,108.103,36.797,7.125,107,1,0.02,1,99,34,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,55,visible,114.917,38.88,7.125,107,1,0.02,1,99,34,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,56,visible,116.949,39.501,2.125,107,1,0.02,1,99,34,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,57,visible,118.981,40.122,2.125,107,1,0.02,1,99,34,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,58,visible,121.013,40.743,2.125,107,1,0.02,1,99,34,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,59,visible,122.732,39.494,2.125,54,1,0.02,1,154,15,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,60,visible,124.451,38.245,2.125,54,1,0.03,1,154,15,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,61,visible,126.17,36.996,2.125,54,1,0.03,1,154,15,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,62,visible,127.889,35.747,2.125,54,1,0.03,1,154,15,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,63,visible,129.608,34.498,2.125,54,1,0.03,1,154,15,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,64,visible,131.327,33.249,2.125,54,1,0.03,1,154,15,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,65,visible,133.046,32,2.125,54,1,0.03,1,154,15,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,66,visible,134.765,30.751,2.125,54,1,0.03,1,154,15,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,67,visible,136.484,29.502,2.125,54,1,0.03,1,154,15,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,68,visible,138.203,28.253,2.125,54,1,0.03,1,154,15,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,69,visible,139.922,27.004,2.125,54,1,0.03,1,154,15,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,70,visible,141.641,25.755,2.125,54,1,0.03,1,154,15,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,71,visible,143.65,26.447,2.125,109,1,0.03,1,179,39,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,72,visible,145.659,27.139,2.125,109,1,0.03,1,179,39,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,73,visible,147.668,27.831,2.125,109,1,0.03,1,179,39,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,74,visible,149.677,28.523,2.125,109,1,0.03,1,179,39,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,75,visible,151.686,29.215,2.125,109,1,0.03,1,179,39,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,76,visible,153.695,29.907,2.125,109,1,0.03,1,179,39,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,77,visible,155.704,30.599,2.125,109,1,0.03,1,179,39,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,78,visible,157.713,31.291,2.125,109,1,0.03,1,179,39,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,79,visible,159.722,31.983,2.125,109,1,0.04,1,179,39,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,80,visible,161.731,32.675,2.125,109,1,0.04,1,179,39,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,81,visible,163.74,33.367,2.125,109,1,0.04,1,179,39,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,82,visible,165.844,33.071,2.125,82,1,0.04,1,210,27,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,83,visible,167.948,32.775,2.125,82,1,0.04,1,210,27,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,84,visible,170.052,32.479,2.125,82,1,0.04,1,210,27,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,85,visible,172.156,32.183,2.125,82,1,0.04,1,210,27,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,86,visible,174.26,31.887,2.125,82,1,0.04,1,210,27,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,87,visible,176.364,31.591,2.125,82,1,0.04,1,210,27,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,88,visible,178.468,31.295,2.125,82,1,0.04,1,210,27,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,89,visible,180.572,30.999,2.125,82,1,0.04,1,210,27,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,90,visible,182.676,30.703,2.125,82,1,0.04,1,210,27,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,91,visible,184.78,30.407,2.125,82,1,0.04,1,210,27,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,92,visible,186.884,30.111,2.125,82,1,0.04,1,210,27,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,93,visible,188.988,29.815,2.125,82,1,0.04,1,210,27,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,94,visible,191.092,29.519,2.125,82,1,0.04,1,210,27,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,95,visible,193.196,29.223,2.125,82,1,0.04,1,210,27,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,96,visible,195.3,28.927,2.125,82,1,0.04,1,210,27,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,97,visible,197.404,28.631,2.125,82,1,0.04,1,210,27,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,98,visible,199.508,28.335,2.125,82,1,0.05,1,210,27,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,99,visible,201.612,28.039,2.125,82,1,0.05,1,210,27,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,100,visible,203.716,27.743,2.125,82,1,0.05,1,210,27,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,101,visible,205.82,27.447,2.125,82,1,0.05,1,210,27,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,102,visible,207.924,27.151,2.125,82,1,0.05,1,210,27,0,0,0,0,initialVisible1,wall,second,18
8593-70abc5d0-8648-471b-b895-eb54018a78e0,103,visible,214.98,26.159,7.125,82,1,0.05,1,210,27,0,0,0,0,initialVisible1,wall,second,18
