pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,obs_bg_val,goal_x,goal_y,on_wall,in_close,in_far,round,round_type,bg_cond,close_cond,sim_num
4197-2aafe393-90f9-40df-928b-d3781f7feaeb,0,visible,222.148,219.846,2.125,268,0,0,0,224.272170983,219.772116716,0,0,0,0,initialVisible1,spot,first,45
4197-2aafe393-90f9-40df-928b-d3781f7feaeb,1,visible,220.024,219.92,2.125,268,0,0,0,224.272170983,219.772116716,0,0,0,0,initialVisible1,spot,first,45
4197-2aafe393-90f9-40df-928b-d3781f7feaeb,2,visible,217.9,219.994,2.125,268,0,0,0,224.272170983,219.772116716,0,0,0,0,initialVisible1,spot,first,45
4197-2aafe393-90f9-40df-928b-d3781f7feaeb,3,visible,215.776,220.068,2.125,268,0,0,0,224.272170983,219.772116716,0,0,0,0,initialVisible1,spot,first,45
4197-2aafe393-90f9-40df-928b-d3781f7feaeb,4,visible,213.652,220.142,2.125,268,0,0,0,224.272170983,219.772116716,0,0,0,0,initialVisible1,spot,first,45
4197-2aafe393-90f9-40df-928b-d3781f7feaeb,5,visible,211.528,220.216,2.125,268,0,0,0,224.272170983,219.772116716,0,0,0,0,initialVisible1,spot,first,45
4197-2aafe393-90f9-40df-928b-d3781f7feaeb,6,visible,209.404,220.29,2.125,268,0,0,0,224.272170983,219.772116716,0,0,0,0,initialVisible1,spot,first,45
4197-2aafe393-90f9-40df-928b-d3781f7feaeb,7,visible,207.28,220.364,2.125,268,0,0,0,224.272170983,219.772116716,0,0,0,0,initialVisible1,spot,first,45
4197-2aafe393-90f9-40df-928b-d3781f7feaeb,8,visible,205.156,220.438,2.125,268,0,0,0,224.272170983,219.772116716,0,0,0,0,initialVisible1,spot,first,45
4197-2aafe393-90f9-40df-928b-d3781f7feaeb,9,visible,203.032,220.512,2.125,268,0,0,0,224.272170983,219.772116716,0,0,0,0,initialVisible1,spot,first,45
4197-2aafe393-90f9-40df-928b-d3781f7feaeb,10,visible,200.908,220.586,2.125,268,0,0,0,224.272170983,219.772116716,0,0,0,0,initialVisible1,spot,first,45
4197-2aafe393-90f9-40df-928b-d3781f7feaeb,11,visible,203.028,220.734,2.125,94,0,0,0,457,238,0,0,0,0,initialVisible1,spot,first,45
4197-2aafe393-90f9-40df-928b-d3781f7feaeb,12,visible,205.148,220.882,2.125,94,0,0,0,457,238,0,0,0,0,initialVisible1,spot,first,45
4197-2aafe393-90f9-40df-928b-d3781f7feaeb,13,visible,207.268,221.03,2.125,94,0,0,0,457,238,0,0,0,0,initialVisible1,spot,first,45
4197-2aafe393-90f9-40df-928b-d3781f7feaeb,14,visible,209.388,221.178,2.125,94,0,0,0,457,238,0,0,0,0,initialVisible1,spot,first,45
4197-2aafe393-90f9-40df-928b-d3781f7feaeb,15,visible,211.508,221.326,2.125,94,0,0.01,0,457,238,0,0,0,0,initialVisible1,spot,first,45
4197-2aafe393-90f9-40df-928b-d3781f7feaeb,16,visible,211.508,221.326,0,94,0,0.01,0,457,238,0,0,0,0,initialVisible1,spot,first,45
4197-2aafe393-90f9-40df-928b-d3781f7feaeb,17,visible,211.508,221.326,0,94,0,0.01,0,457,238,0,0,0,0,initialVisible1,spot,first,45
4197-2aafe393-90f9-40df-928b-d3781f7feaeb,18,visible,211.508,221.326,0,94,0,0.01,0,457,238,0,0,0,0,initialVisible1,spot,first,45
4197-2aafe393-90f9-40df-928b-d3781f7feaeb,19,visible,211.508,221.326,0,94,0,0.01,0,457,238,0,0,0,0,initialVisible1,spot,first,45
4197-2aafe393-90f9-40df-928b-d3781f7feaeb,20,visible,211.508,221.326,0,94,0,0.01,0,457,238,0,0,0,0,initialVisible1,spot,first,45
