pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,obs_bg_val,goal_x,goal_y,on_wall,in_close,in_far,round,round_type,bg_cond,close_cond,sim_num
3501-8e6b2d5c-49a3-4990-bdba-a16d80b5623f,0,visible,387.593,271.603,2.125,144,0,0,0,386.344303579,269.883519117,0,0,0,0,initialVisible1,wall,first,17
3501-8e6b2d5c-49a3-4990-bdba-a16d80b5623f,1,visible,388.842,273.322,2.125,144,0,0,0,386.344303579,269.883519117,0,0,0,0,initialVisible1,wall,first,17
3501-8e6b2d5c-49a3-4990-bdba-a16d80b5623f,2,visible,390.091,275.041,2.125,144,0,0,0,386.344303579,269.883519117,0,0,0,0,initialVisible1,wall,first,17
3501-8e6b2d5c-49a3-4990-bdba-a16d80b5623f,3,visible,391.34,276.76,2.125,144,0,0,0,386.344303579,269.883519117,0,0,0,0,initialVisible1,wall,first,17
3501-8e6b2d5c-49a3-4990-bdba-a16d80b5623f,4,visible,392.589,277.5,2.125,144,0,0,0,386.344303579,269.883519117,1,0,0,0,initialVisible1,wall,first,17
3501-8e6b2d5c-49a3-4990-bdba-a16d80b5623f,5,visible,393.838,277.5,2.125,144,0,0,0,386.344303579,269.883519117,1,0,0,0,initialVisible1,wall,first,17
3501-8e6b2d5c-49a3-4990-bdba-a16d80b5623f,6,visible,395.087,277.5,2.125,144,0,0,0,386.344303579,269.883519117,1,0,0,0,initialVisible1,wall,first,17
3501-8e6b2d5c-49a3-4990-bdba-a16d80b5623f,7,visible,396.336,277.5,2.125,144,0,0,0,386.344303579,269.883519117,1,0,0,0,initialVisible1,wall,first,17
3501-8e6b2d5c-49a3-4990-bdba-a16d80b5623f,8,visible,397.585,277.5,2.125,144,0,0,0,386.344303579,269.883519117,1,0,0,0,initialVisible1,wall,first,17
3501-8e6b2d5c-49a3-4990-bdba-a16d80b5623f,9,visible,398.834,277.5,2.125,144,0,0,0,386.344303579,269.883519117,1,0,0,0,initialVisible1,wall,first,17
3501-8e6b2d5c-49a3-4990-bdba-a16d80b5623f,10,visible,400.083,277.5,2.125,144,0,0,0,386.344303579,269.883519117,1,0,0,0,initialVisible1,wall,first,17
3501-8e6b2d5c-49a3-4990-bdba-a16d80b5623f,11,visible,401.332,277.5,2.125,144,0,0,0,386.344303579,269.883519117,1,0,0,0,initialVisible1,wall,first,17
3501-8e6b2d5c-49a3-4990-bdba-a16d80b5623f,12,visible,402.581,277.5,2.125,144,0,0,0,386.344303579,269.883519117,1,0,0,0,initialVisible1,wall,first,17
3501-8e6b2d5c-49a3-4990-bdba-a16d80b5623f,13,visible,403.83,277.5,2.125,144,0,0,0,386.344303579,269.883519117,1,0,0,0,initialVisible1,wall,first,17
3501-8e6b2d5c-49a3-4990-bdba-a16d80b5623f,14,visible,405.079,277.5,2.125,144,0,0,0,386.344303579,269.883519117,1,0,0,0,initialVisible1,wall,first,17
3501-8e6b2d5c-49a3-4990-bdba-a16d80b5623f,15,visible,406.328,277.5,2.125,144,0,0,0,386.344303579,269.883519117,1,0,0,0,initialVisible1,wall,first,17
3501-8e6b2d5c-49a3-4990-bdba-a16d80b5623f,16,visible,407.577,277.5,2.125,144,0,0,0,386.344303579,269.883519117,1,0,0,0,initialVisible1,wall,first,17
3501-8e6b2d5c-49a3-4990-bdba-a16d80b5623f,17,visible,408.826,277.5,2.125,144,0,0,0,386.344303579,269.883519117,1,0,0,0,initialVisible1,wall,first,17
3501-8e6b2d5c-49a3-4990-bdba-a16d80b5623f,18,visible,410.075,277.5,2.125,144,0,0,0,386.344303579,269.883519117,1,0,0,0,initialVisible1,wall,first,17
3501-8e6b2d5c-49a3-4990-bdba-a16d80b5623f,19,visible,411.324,277.5,2.125,144,0,0,0,386.344303579,269.883519117,1,0,0,0,initialVisible1,wall,first,17
3501-8e6b2d5c-49a3-4990-bdba-a16d80b5623f,20,visible,412.573,277.5,2.125,144,0,0,0,386.344303579,269.883519117,1,0,0,0,initialVisible1,wall,first,17
3501-8e6b2d5c-49a3-4990-bdba-a16d80b5623f,21,visible,413.822,277.5,2.125,144,0,0,0,386.344303579,269.883519117,1,0,0,0,initialVisible1,wall,first,17
3501-8e6b2d5c-49a3-4990-bdba-a16d80b5623f,22,visible,415.071,277.5,2.125,144,0,0,0,386.344303579,269.883519117,1,0,0,0,initialVisible1,wall,first,17
3501-8e6b2d5c-49a3-4990-bdba-a16d80b5623f,23,visible,416.32,277.5,2.125,144,0,0,0,386.344303579,269.883519117,1,0,0,0,initialVisible1,wall,first,17
3501-8e6b2d5c-49a3-4990-bdba-a16d80b5623f,24,visible,417.569,277.5,2.125,144,0,0,0,386.344303579,269.883519117,1,0,0,0,initialVisible1,wall,first,17
3501-8e6b2d5c-49a3-4990-bdba-a16d80b5623f,25,visible,418.818,277.5,2.125,144,0,0,0,386.344303579,269.883519117,1,0,0,0,initialVisible1,wall,first,17
3501-8e6b2d5c-49a3-4990-bdba-a16d80b5623f,26,visible,420.067,277.5,2.125,144,0,0,0,386.344303579,269.883519117,1,0,0,0,initialVisible1,wall,first,17
3501-8e6b2d5c-49a3-4990-bdba-a16d80b5623f,27,visible,421.316,277.5,2.125,144,0,0,0,386.344303579,269.883519117,1,0,0,0,initialVisible1,wall,first,17
3501-8e6b2d5c-49a3-4990-bdba-a16d80b5623f,28,visible,422.565,277.5,2.125,144,0,0,0,386.344303579,269.883519117,1,0,0,0,initialVisible1,wall,first,17
3501-8e6b2d5c-49a3-4990-bdba-a16d80b5623f,29,visible,423.814,277.5,2.125,144,0,0,0,386.344303579,269.883519117,1,0,0,0,initialVisible1,wall,first,17
3501-8e6b2d5c-49a3-4990-bdba-a16d80b5623f,30,visible,425.063,277.5,2.125,144,0,0,0,386.344303579,269.883519117,1,0,0,0,initialVisible1,wall,first,17
3501-8e6b2d5c-49a3-4990-bdba-a16d80b5623f,31,visible,426.312,277.5,2.125,144,0,0,0,386.344303579,269.883519117,1,0,0,0,initialVisible1,wall,first,17
3501-8e6b2d5c-49a3-4990-bdba-a16d80b5623f,32,visible,427.561,277.5,2.125,144,0,0,0,386.344303579,269.883519117,1,0,0,0,initialVisible1,wall,first,17
3501-8e6b2d5c-49a3-4990-bdba-a16d80b5623f,33,visible,428.81,277.5,2.125,144,0,0,0,386.344303579,269.883519117,1,0,0,0,initialVisible1,wall,first,17
