pid,tick,latency
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,0,21.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,1,23
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,2,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,3,23
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,4,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,5,26.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,6,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,7,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,8,22.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,9,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,10,22.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,11,24
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,12,27
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,13,22
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,14,25
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,15,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,16,24
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,17,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,18,24
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,19,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,20,22.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,21,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,22,23
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,23,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,24,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,25,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,26,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,27,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,28,22
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,29,24
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,30,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,31,22.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,32,22.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,33,24
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,34,25
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,35,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,36,22.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,37,22.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,38,22.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,39,24
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,40,28
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,41,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,42,22.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,43,22.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,44,24
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,45,23
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,46,23
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,47,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,48,22
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,49,25
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,50,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,51,22.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,52,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,53,24
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,54,22
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,55,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,56,24
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,57,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,58,24
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,59,23
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,60,23
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,61,23
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,62,25
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,63,22.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,64,23
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,65,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,66,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,67,22.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,68,23
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,69,25
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,70,24.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,71,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,72,23
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,73,22
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,74,22.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,75,29
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,76,22.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,77,23
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,78,24.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,79,22.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,80,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,81,24
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,82,23
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,83,23
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,84,23
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,85,24.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,86,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,87,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,88,22.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,89,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,90,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,91,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,92,28
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,93,24
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,94,22
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,95,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,96,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,97,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,98,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,99,23
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,100,21.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,101,24.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,102,23
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,103,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,104,27
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,105,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,106,23
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,107,23
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,108,28.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,109,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,110,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,111,23
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,112,26
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,113,23
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,114,22.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,115,20
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,116,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,117,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,118,25
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,119,23
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,120,23
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,121,24
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,122,30
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,123,23
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,124,24
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,125,23
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,126,22.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,127,23
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,128,28.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,129,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,130,23
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,131,22.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,132,24
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,133,22.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,134,23
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,135,21
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,136,26
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,137,27.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,138,24.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,139,27.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,140,24
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,141,24
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,142,23
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,143,22.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,144,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,145,22.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,146,22.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,147,26
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,148,27.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,149,23
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,150,24.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,151,22.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,152,20
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,153,24
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,154,29
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,155,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,156,28.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,157,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,158,23
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,159,23
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,160,23
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,161,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,162,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,163,24.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,164,24.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,165,22.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,166,25.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,167,22.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,168,24
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,169,22
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,170,25
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,171,24
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,172,23
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,173,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,174,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,175,23
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,176,24
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,177,24.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,178,21.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,179,23
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,180,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,181,24
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,182,31.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,183,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,184,24
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,185,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,186,22.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,187,26
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,188,23
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,189,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,190,22.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,191,22.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,192,24
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,193,23
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,194,22.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,195,26
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,196,25.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,197,22
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,198,27
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,199,24.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,200,22
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,201,24
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,202,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,203,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,204,23
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,205,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,206,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,207,26.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,208,20
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,209,24
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,210,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,211,27.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,212,23
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,213,24
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,214,23
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,215,23
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,216,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,217,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,218,26.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,219,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,220,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,221,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,222,24
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,223,27
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,224,25
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,225,24
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,226,24
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,227,26.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,228,22.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,229,26
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,230,23
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,231,24.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,232,23
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,233,24.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,234,23
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,235,23
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,236,23
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,237,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,238,22.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,239,26
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,240,32.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,241,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,242,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,243,23
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,244,23
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,245,22
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,246,28.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,247,22
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,248,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,249,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,250,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,251,23
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,252,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,253,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,254,24
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,255,22
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,256,23.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,257,23
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,258,26.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,259,23
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,260,24.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,261,23
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,262,22.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,263,22.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,264,24
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,265,24
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,266,20
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,267,25.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,268,22.5
6700-fb90e2ba-9748-429d-b328-e127ad5afb9d,269,23.5
