pid,tick,latency
0325-f0050e6c-c997-458b-aa6d-b273c3bef3fd,2391,23.5
1696-d6db4bf8-ba03-452f-9bce-f3ab8e7e961f,2391,38.5
0325-f0050e6c-c997-458b-aa6d-b273c3bef3fd,0,25.5
1696-d6db4bf8-ba03-452f-9bce-f3ab8e7e961f,0,57
0325-f0050e6c-c997-458b-aa6d-b273c3bef3fd,1,23
1696-d6db4bf8-ba03-452f-9bce-f3ab8e7e961f,1,45.5
0325-f0050e6c-c997-458b-aa6d-b273c3bef3fd,2,25.5
1696-d6db4bf8-ba03-452f-9bce-f3ab8e7e961f,2,42.5
1696-d6db4bf8-ba03-452f-9bce-f3ab8e7e961f,3,45
0325-f0050e6c-c997-458b-aa6d-b273c3bef3fd,3,66.5
1696-d6db4bf8-ba03-452f-9bce-f3ab8e7e961f,4,41
0325-f0050e6c-c997-458b-aa6d-b273c3bef3fd,4,68.5
1696-d6db4bf8-ba03-452f-9bce-f3ab8e7e961f,5,42.5
0325-f0050e6c-c997-458b-aa6d-b273c3bef3fd,5,61
1696-d6db4bf8-ba03-452f-9bce-f3ab8e7e961f,6,38.5
0325-f0050e6c-c997-458b-aa6d-b273c3bef3fd,6,68
1696-d6db4bf8-ba03-452f-9bce-f3ab8e7e961f,7,40.5
0325-f0050e6c-c997-458b-aa6d-b273c3bef3fd,7,43
0325-f0050e6c-c997-458b-aa6d-b273c3bef3fd,8,30.5
1696-d6db4bf8-ba03-452f-9bce-f3ab8e7e961f,8,47.5
0325-f0050e6c-c997-458b-aa6d-b273c3bef3fd,9,34
1696-d6db4bf8-ba03-452f-9bce-f3ab8e7e961f,9,38.5
0325-f0050e6c-c997-458b-aa6d-b273c3bef3fd,10,22
1696-d6db4bf8-ba03-452f-9bce-f3ab8e7e961f,10,45
0325-f0050e6c-c997-458b-aa6d-b273c3bef3fd,11,23
1696-d6db4bf8-ba03-452f-9bce-f3ab8e7e961f,11,44.5
0325-f0050e6c-c997-458b-aa6d-b273c3bef3fd,12,26
1696-d6db4bf8-ba03-452f-9bce-f3ab8e7e961f,12,38.5
0325-f0050e6c-c997-458b-aa6d-b273c3bef3fd,13,25.5
1696-d6db4bf8-ba03-452f-9bce-f3ab8e7e961f,13,46
0325-f0050e6c-c997-458b-aa6d-b273c3bef3fd,14,23
1696-d6db4bf8-ba03-452f-9bce-f3ab8e7e961f,14,38
0325-f0050e6c-c997-458b-aa6d-b273c3bef3fd,15,26.5
1696-d6db4bf8-ba03-452f-9bce-f3ab8e7e961f,15,42
0325-f0050e6c-c997-458b-aa6d-b273c3bef3fd,16,27
1696-d6db4bf8-ba03-452f-9bce-f3ab8e7e961f,16,53.5
0325-f0050e6c-c997-458b-aa6d-b273c3bef3fd,17,28
1696-d6db4bf8-ba03-452f-9bce-f3ab8e7e961f,17,46.5
1696-d6db4bf8-ba03-452f-9bce-f3ab8e7e961f,18,50
0325-f0050e6c-c997-458b-aa6d-b273c3bef3fd,18,67
1696-d6db4bf8-ba03-452f-9bce-f3ab8e7e961f,19,41
0325-f0050e6c-c997-458b-aa6d-b273c3bef3fd,19,75.5
0325-f0050e6c-c997-458b-aa6d-b273c3bef3fd,20,24.5
1696-d6db4bf8-ba03-452f-9bce-f3ab8e7e961f,20,42
1696-d6db4bf8-ba03-452f-9bce-f3ab8e7e961f,21,39.5
0325-f0050e6c-c997-458b-aa6d-b273c3bef3fd,21,57.5
0325-f0050e6c-c997-458b-aa6d-b273c3bef3fd,22,22
1696-d6db4bf8-ba03-452f-9bce-f3ab8e7e961f,22,45.5
1696-d6db4bf8-ba03-452f-9bce-f3ab8e7e961f,23,50.5
0325-f0050e6c-c997-458b-aa6d-b273c3bef3fd,23,74
0325-f0050e6c-c997-458b-aa6d-b273c3bef3fd,24,42.5
1696-d6db4bf8-ba03-452f-9bce-f3ab8e7e961f,24,43.5
1696-d6db4bf8-ba03-452f-9bce-f3ab8e7e961f,25,45.5
0325-f0050e6c-c997-458b-aa6d-b273c3bef3fd,25,75
0325-f0050e6c-c997-458b-aa6d-b273c3bef3fd,26,26
1696-d6db4bf8-ba03-452f-9bce-f3ab8e7e961f,26,41
1696-d6db4bf8-ba03-452f-9bce-f3ab8e7e961f,27,41
0325-f0050e6c-c997-458b-aa6d-b273c3bef3fd,27,46
0325-f0050e6c-c997-458b-aa6d-b273c3bef3fd,28,22.5
1696-d6db4bf8-ba03-452f-9bce-f3ab8e7e961f,28,43
0325-f0050e6c-c997-458b-aa6d-b273c3bef3fd,29,22
1696-d6db4bf8-ba03-452f-9bce-f3ab8e7e961f,29,45.5
0325-f0050e6c-c997-458b-aa6d-b273c3bef3fd,30,31.5
1696-d6db4bf8-ba03-452f-9bce-f3ab8e7e961f,30,42
0325-f0050e6c-c997-458b-aa6d-b273c3bef3fd,31,25.5
1696-d6db4bf8-ba03-452f-9bce-f3ab8e7e961f,31,41
0325-f0050e6c-c997-458b-aa6d-b273c3bef3fd,32,23.5
1696-d6db4bf8-ba03-452f-9bce-f3ab8e7e961f,32,48.5
0325-f0050e6c-c997-458b-aa6d-b273c3bef3fd,33,31
1696-d6db4bf8-ba03-452f-9bce-f3ab8e7e961f,33,41.5
0325-f0050e6c-c997-458b-aa6d-b273c3bef3fd,34,22
1696-d6db4bf8-ba03-452f-9bce-f3ab8e7e961f,34,44
0325-f0050e6c-c997-458b-aa6d-b273c3bef3fd,35,31.5
1696-d6db4bf8-ba03-452f-9bce-f3ab8e7e961f,35,64.5
0325-f0050e6c-c997-458b-aa6d-b273c3bef3fd,36,27.5
1696-d6db4bf8-ba03-452f-9bce-f3ab8e7e961f,36,41.5
0325-f0050e6c-c997-458b-aa6d-b273c3bef3fd,37,23
1696-d6db4bf8-ba03-452f-9bce-f3ab8e7e961f,37,46.5
0325-f0050e6c-c997-458b-aa6d-b273c3bef3fd,38,22
1696-d6db4bf8-ba03-452f-9bce-f3ab8e7e961f,38,40.5
0325-f0050e6c-c997-458b-aa6d-b273c3bef3fd,39,22.5
