pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,goal_x,goal_y
0,0,true,351.37376883,171.143813959,2.125,295.0,0.0,0.0,,
1,0,true,273.674154541,90.6560717186,2.125,96.0,0.1,0.0015625,,
2,0,true,163.654357344,28.8913107345,2.125,259.0,0.0,0.0,,
0,1,true,351.37376883,178.268813959,7.125,180.0,0.0,0.0,351.37376883,277.5
1,1,true,280.130999659,93.6685086251,7.125,115.011373643,0.1,0.003125,343,123
2,1,true,163.654357344,21.7663107345,7.125,5.68434188608e-14,0.0,0.0,163.654357344,2.5
0,2,true,351.37376883,185.393813959,7.125,180.0,0.0,0.0,351.37376883,277.5
1,2,true,286.587844778,96.6809455316,7.125,115.011373643,0.1,0.0046875,343,123
2,2,true,163.654357344,14.6413107345,7.125,0.0,0.0,0.0,163.654357344,2.5
0,3,true,351.37376883,192.518813959,7.125,180.0,0.0,0.0,351.37376883,277.5
1,3,true,293.044689896,99.6933824381,7.125,115.011373643,0.1,0.00625,343,123
2,3,true,163.654357344,7.51631073447,7.125,0.0,0.0,0.0,163.654357344,2.5
0,4,true,351.37376883,199.643813959,7.125,180.0,0.0,0.0,351.37376883,277.5
1,4,true,299.501535015,102.705819345,7.125,115.011373643,0.1,0.0078125,343,123
2,4,true,170.779004326,7.44538556408,7.125,89.4296449067,0.1,0.0015625,481.964596987,4.34756314037
0,5,true,351.37376883,206.768813959,7.125,180.0,0.0,0.0,351.37376883,277.5
1,5,true,305.958380133,105.718256251,7.125,115.011373643,0.1,0.009375,343,123
2,5,true,177.903640994,7.37343177245,7.125,89.4213728199,0.1,0.003125,481.511002655,4.30721213827
0,6,true,351.37376883,213.893813959,7.125,180.0,0.0,0.0,351.37376883,277.5
1,6,true,299.540694283,108.813241441,7.125,244.253903913,0.1,0.0109375,13,247
2,6,true,185.028639236,7.36842583885,7.125,89.959744717,0.1,0.0046875,479.242268864,7.16171506599
0,7,true,351.37376883,221.018813959,7.125,180.0,0.0,0.0,351.37376883,277.5
1,7,true,293.123008433,111.908226631,7.125,244.253903913,0.1,0.0125,13,247
2,7,true,192.153075556,7.27880376878,7.125,89.27928396,0.1,0.00625,482.011916138,3.63251539523
0,8,true,351.37376883,228.143813959,7.125,180.0,0.0,0.0,351.37376883,277.5
1,8,true,286.705322582,115.003211821,7.125,244.253903913,0.1,0.0140625,13,247
2,8,true,199.277912246,7.23056331851,7.125,89.6120708323,0.1,0.0078125,480.402458158,5.32714078871
0,9,true,351.37376883,235.268813959,7.125,180.0,0.0,0.0,351.37376883,277.5
1,9,true,280.287636732,118.098197011,7.125,244.253903913,0.1,0.015625,13,247
2,9,true,206.402651642,7.16962445085,7.125,89.5099533341,0.1,0.009375,480.020502703,4.82933365707
0,10,true,351.37376883,242.393813959,7.125,180.0,0.0,0.0,351.37376883,277.5
