pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,goal_x,goal_y
0,0,true,241.969421225,182.056149815,2.125,206.0,0.1,0.0015625,,
1,0,true,139.595532437,59.1969457623,2.125,300.0,0.1,0.0015625,,
2,0,true,363.555793572,166.011980072,2.125,233.0,0.1,0.0015625,,
0,1,true,234.853294247,182.411623912,7.125,267.140263245,0.1,0.003125,143,187
1,1,true,146.321182722,61.5488074192,7.125,109.273986111,0.1,0.003125,262,102
2,1,true,358.56620415,160.925761202,7.125,315.549463594,0.1,0.003125,340,142
0,2,true,227.737167269,182.767098009,7.125,267.140263245,0.1,0.0046875,143,187
1,2,true,153.046833006,63.9006690762,7.125,109.273986111,0.1,0.0046875,262,102
2,2,true,351.747923735,158.857748343,7.125,286.872769199,0.1,0.0046875,39,64
0,3,true,220.621040291,183.122572107,7.125,267.140263245,0.1,0.00625,143,187
1,3,true,159.77248329,66.2525307332,7.125,109.273986111,0.1,0.00625,262,102
2,3,true,344.92964332,156.789735485,7.125,286.872769199,0.1,0.00625,39,64
0,4,true,213.504913313,183.478046204,7.125,267.140263245,0.1,0.0078125,143,187
1,4,true,166.498133574,68.6043923901,7.125,109.273986111,0.1,0.0078125,262,102
2,4,true,338.111362905,154.721722627,7.125,286.872769199,0.1,0.0078125,39,64
0,5,true,206.388786335,183.833520302,7.125,267.140263245,0.1,0.009375,143,187
1,5,true,173.223783859,70.9562540471,7.125,109.273986111,0.1,0.009375,262,102
2,5,true,331.29308249,152.653709768,7.125,286.872769199,0.1,0.009375,39,64
0,6,true,199.272659357,184.188994399,7.125,267.140263245,0.1,0.0109375,143,187
1,6,true,179.949434143,73.3081157041,7.125,109.273986111,0.1,0.0109375,262,102
2,6,true,324.474802075,150.58569691,7.125,286.872769199,0.1,0.0109375,39,64
0,7,true,192.156532379,184.544468496,7.125,267.140263245,0.1,0.0125,143,187
1,7,true,186.675084427,75.659977361,7.125,109.273986111,0.1,0.0125,262,102
2,7,true,317.65652166,148.517684051,7.125,286.872769199,0.1,0.0125,39,64
0,8,true,185.040405401,184.899942594,7.125,267.140263245,0.1,0.0140625,143,187
1,8,true,193.400734712,78.011839018,7.125,109.273986111,0.1,0.0140625,262,102
2,8,true,310.838241245,146.449671193,7.125,286.872769199,0.1,0.0140625,39,64
0,9,true,186.489712286,177.92390256,7.125,11.7365251182,0.1,0.015625,222,7
1,9,true,200.126384996,80.363700675,7.125,109.273986111,0.1,0.015625,262,102
2,9,true,304.01996083,144.381658334,7.125,286.872769199,0.1,0.015625,39,64
0,10,true,187.93901917,170.947862526,7.125,11.7365251182,0.1,0.0171875,222,7
1,10,true,206.85203528,82.7155623319,7.125,109.273986111,0.1,0.0171875,262,102
2,10,true,297.201680415,142.313645476,7.125,286.872769199,0.1,0.0171875,39,64
0,11,true,189.388326055,163.971822492,7.125,11.7365251182,0.1,0.01875,222,7
1,11,true,213.577685564,85.0674239889,7.125,109.273986111,0.1,0.01875,262,102
2,11,true,290.3834,140.245632617,7.125,286.872769199,0.1,0.01875,39,64
0,12,true,190.837632939,156.995782458,7.125,11.7365251182,0.1,0.0203125,222,7
1,12,true,220.303335849,87.4192856459,7.125,109.273986111,0.1,0.0203125,262,102
2,12,true,283.565119585,138.177619759,7.125,286.872769199,0.1,0.0203125,39,64
0,13,true,192.286939824,150.019742424,7.125,11.7365251182,0.1,0.021875,222,7
1,13,true,227.028986133,89.7711473028,7.125,109.273986111,0.1,0.021875,262,102
2,13,true,276.74683917,136.1096069,7.125,286.872769199,0.1,0.021875,39,64
0,14,true,193.736246708,143.04370239,7.125,11.7365251182,0.1,0.0234375,222,7
1,14,true,220.47189933,92.558661905,7.125,246.968937289,0.1,0.0234375,83,151
2,14,true,269.928558755,134.041594042,7.125,286.872769199,0.1,0.0234375,39,64
0,15,true,195.185553593,136.067662356,7.125,11.7365251182,0.1,0.025,222,7
1,15,true,213.914812527,95.3461765072,7.125,246.968937289,0.1,0.025,83,151
2,15,true,263.11027834,131.973581184,7.125,286.872769199,0.1,0.025,39,64
0,16,true,196.634860477,129.091622323,7.125,11.7365251182,0.1,0.0265625,222,7
1,16,true,207.357725724,98.1336911094,7.125,246.968937289,0.1,0.0265625,83,151
2,16,true,256.291997925,129.905568325,7.125,286.872769199,0.1,0.0265625,39,64
0,17,true,198.084167362,122.115582289,7.125,11.7365251182,0.1,0.028125,222,7
1,17,true,200.800638921,100.921205712,7.125,246.968937289,0.1,0.028125,83,151
2,17,true,249.47371751,127.837555467,7.125,286.872769199,0.1,0.028125,39,64
0,18,true,199.533474246,115.139542255,7.125,11.7365251182,0.1,0.0296875,222,7
1,18,true,194.243552118,103.708720314,7.125,246.968937289,0.1,0.0296875,83,151
2,18,true,242.655437095,125.769542608,7.125,286.872769199,0.1,0.0296875,39,64
0,19,true,200.982781131,108.163502221,7.125,11.7365251182,0.1,0.03125,222,7
1,19,true,187.686465315,106.496234916,7.125,246.968937289,0.1,0.03125,83,151
2,19,true,235.83715668,123.70152975,7.125,286.872769199,0.1,0.03125,39,64
0,20,true,202.432088016,101.187462187,7.125,11.7365251182,0.1,0.0328125,222,7
1,20,true,181.129378512,109.283749518,7.125,246.968937289,0.1,0.0328125,83,151
2,20,true,229.018876265,121.633516891,7.125,286.872769199,0.1,0.0328125,39,64
0,21,true,203.8813949,94.2114221531,7.125,11.7365251182,0.1,0.034375,222,7
1,21,true,174.572291709,112.07126412,7.125,246.968937289,0.1,0.034375,83,151
2,21,true,222.20059585,119.565504033,7.125,286.872769199,0.1,0.034375,39,64
0,22,true,205.330701785,87.2353821192,7.125,11.7365251182,0.1,0.0359375,222,7
1,22,true,168.015204906,114.858778723,7.125,246.968937289,0.1,0.0359375,83,151
2,22,true,215.382315435,117.497491174,7.125,286.872769199,0.1,0.0359375,39,64
0,23,true,206.780008669,80.2593420853,7.125,11.7365251182,0.1,0.0375,222,7
1,23,true,161.458118103,117.646293325,7.125,246.968937289,0.1,0.0375,83,151
2,23,true,208.56403502,115.429478316,7.125,286.872769199,0.1,0.0375,39,64
0,24,true,208.229315554,73.2833020514,7.125,11.7365251182,0.1,0.0390625,222,7
1,24,true,154.9010313,120.433807927,7.125,246.968937289,0.1,0.0390625,83,151
2,24,true,201.745754605,113.361465457,7.125,286.872769199,0.1,0.0390625,39,64
0,25,true,209.678622438,66.3072620176,7.125,11.7365251182,0.1,0.040625,222,7
1,25,true,148.343944497,123.221322529,7.125,246.968937289,0.1,0.040625,83,151
2,25,true,194.927474191,111.293452599,7.125,286.872769199,0.1,0.040625,39,64
0,26,true,211.127929323,59.3312219837,7.125,11.7365251182,0.1,0.0421875,222,7
1,26,true,141.786857694,126.008837131,7.125,246.968937289,0.1,0.0421875,83,151
