pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points
2754-c833a475-ee25-445e-8b2c-125e996f3b66,0,visible,329.074,267.124,2.125,178,0.58,0
2754-c833a475-ee25-445e-8b2c-125e996f3b66,1,visible,329.148,269.248,2.125,178,0.58,0
2754-c833a475-ee25-445e-8b2c-125e996f3b66,2,visible,329.222,271.372,2.125,178,0.58,0
2754-c833a475-ee25-445e-8b2c-125e996f3b66,3,visible,329.296,273.496,2.125,178,0.58,0
2754-c833a475-ee25-445e-8b2c-125e996f3b66,4,visible,329.37,275.62,2.125,178,0.58,0
2754-c833a475-ee25-445e-8b2c-125e996f3b66,5,visible,329.444,277.5,2.125,178,0,0
2754-c833a475-ee25-445e-8b2c-125e996f3b66,6,visible,329.518,277.5,2.125,178,0,0
2754-c833a475-ee25-445e-8b2c-125e996f3b66,7,visible,329.592,277.5,2.125,178,0,0
2754-c833a475-ee25-445e-8b2c-125e996f3b66,8,visible,329.666,277.5,2.125,178,0,0
2754-c833a475-ee25-445e-8b2c-125e996f3b66,9,visible,329.74,277.5,2.125,178,0,0
2754-c833a475-ee25-445e-8b2c-125e996f3b66,10,visible,329.814,277.5,2.125,178,0,0
2754-c833a475-ee25-445e-8b2c-125e996f3b66,11,visible,329.888,277.5,2.125,178,0,0
2754-c833a475-ee25-445e-8b2c-125e996f3b66,12,visible,329.962,277.5,2.125,178,0,0
2754-c833a475-ee25-445e-8b2c-125e996f3b66,13,visible,330.036,277.5,2.125,178,0,0
2754-c833a475-ee25-445e-8b2c-125e996f3b66,14,visible,330.11,277.5,2.125,178,0,0
2754-c833a475-ee25-445e-8b2c-125e996f3b66,15,visible,330.184,277.5,2.125,178,0,0
2754-c833a475-ee25-445e-8b2c-125e996f3b66,16,visible,330.258,277.5,2.125,178,0,0
2754-c833a475-ee25-445e-8b2c-125e996f3b66,17,visible,330.332,277.5,2.125,178,0,0
2754-c833a475-ee25-445e-8b2c-125e996f3b66,18,visible,330.406,277.5,2.125,178,0,0
2754-c833a475-ee25-445e-8b2c-125e996f3b66,19,visible,330.48,277.5,2.125,178,0,0
2754-c833a475-ee25-445e-8b2c-125e996f3b66,20,visible,330.554,277.5,2.125,178,0,0
2754-c833a475-ee25-445e-8b2c-125e996f3b66,21,visible,330.628,277.5,2.125,178,0,0
2754-c833a475-ee25-445e-8b2c-125e996f3b66,22,visible,330.702,277.5,2.125,178,0,0
