pid,tick,latency
0730-523b2053-197d-4183-8a33-33f4431e3d77,0,50
0730-523b2053-197d-4183-8a33-33f4431e3d77,1,28
0730-523b2053-197d-4183-8a33-33f4431e3d77,2,25
0730-523b2053-197d-4183-8a33-33f4431e3d77,3,26
0730-523b2053-197d-4183-8a33-33f4431e3d77,4,26
0730-523b2053-197d-4183-8a33-33f4431e3d77,5,60
0730-523b2053-197d-4183-8a33-33f4431e3d77,6,24.5
0730-523b2053-197d-4183-8a33-33f4431e3d77,7,25
0730-523b2053-197d-4183-8a33-33f4431e3d77,8,25.5
0730-523b2053-197d-4183-8a33-33f4431e3d77,9,25
0730-523b2053-197d-4183-8a33-33f4431e3d77,10,26
0730-523b2053-197d-4183-8a33-33f4431e3d77,11,26
0730-523b2053-197d-4183-8a33-33f4431e3d77,12,43
0730-523b2053-197d-4183-8a33-33f4431e3d77,13,26.5
0730-523b2053-197d-4183-8a33-33f4431e3d77,14,25.5
0730-523b2053-197d-4183-8a33-33f4431e3d77,15,25
0730-523b2053-197d-4183-8a33-33f4431e3d77,16,25
0730-523b2053-197d-4183-8a33-33f4431e3d77,17,26
0730-523b2053-197d-4183-8a33-33f4431e3d77,18,26.5
0730-523b2053-197d-4183-8a33-33f4431e3d77,19,25
0730-523b2053-197d-4183-8a33-33f4431e3d77,20,29.5
0730-523b2053-197d-4183-8a33-33f4431e3d77,21,25
0730-523b2053-197d-4183-8a33-33f4431e3d77,22,25.5
