pid,tick,latency
2880-943fc014-85db-49ff-a774-0f052a6fa64d,0,22.5
2880-943fc014-85db-49ff-a774-0f052a6fa64d,1,26.5
2880-943fc014-85db-49ff-a774-0f052a6fa64d,2,22
2880-943fc014-85db-49ff-a774-0f052a6fa64d,3,25
2880-943fc014-85db-49ff-a774-0f052a6fa64d,4,22.5
2880-943fc014-85db-49ff-a774-0f052a6fa64d,5,22.5
2880-943fc014-85db-49ff-a774-0f052a6fa64d,6,21
2880-943fc014-85db-49ff-a774-0f052a6fa64d,7,26.5
2880-943fc014-85db-49ff-a774-0f052a6fa64d,8,21
2880-943fc014-85db-49ff-a774-0f052a6fa64d,9,23.5
2880-943fc014-85db-49ff-a774-0f052a6fa64d,10,25
2880-943fc014-85db-49ff-a774-0f052a6fa64d,11,21.5
2880-943fc014-85db-49ff-a774-0f052a6fa64d,12,26.5
2880-943fc014-85db-49ff-a774-0f052a6fa64d,13,41
2880-943fc014-85db-49ff-a774-0f052a6fa64d,14,29.5
2880-943fc014-85db-49ff-a774-0f052a6fa64d,15,18.5
2880-943fc014-85db-49ff-a774-0f052a6fa64d,16,24
2880-943fc014-85db-49ff-a774-0f052a6fa64d,17,24.5
2880-943fc014-85db-49ff-a774-0f052a6fa64d,18,22
2880-943fc014-85db-49ff-a774-0f052a6fa64d,19,24
2880-943fc014-85db-49ff-a774-0f052a6fa64d,20,36.5
2880-943fc014-85db-49ff-a774-0f052a6fa64d,21,23
2880-943fc014-85db-49ff-a774-0f052a6fa64d,22,20.5
