pid,tick,latency
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,22,64.5
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,0,64.5
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,1,65
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,2,64
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,3,64
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,4,66.5
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,5,63.5
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,6,66.5
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,7,64.5
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,8,65
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,9,64.5
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,10,64.5
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,11,64.5
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,12,62.5
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,13,62
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,14,62.5
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,15,62.5
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,16,63
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,17,63.5
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,18,65
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,19,64.5
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,20,63.5
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,21,64
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,22,63
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,23,64
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,24,66
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,25,65.5
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,26,63.5
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,27,65.5
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,28,67.5
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,29,64.5
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,30,66.5
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,31,64
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,32,64
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,33,65
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,34,66
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,35,65.5
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,36,63.5
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,37,63.5
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,38,64
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,39,64.5
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,40,67
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,41,65
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,42,65
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,43,64
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,44,64.5
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,45,64
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,46,191.5
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,47,130
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,48,67
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,49,65
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,50,66
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,51,64.5
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,52,64.5
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,53,63.5
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,54,64.5
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,55,63.5
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,56,64.5
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,57,67
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,58,64.5
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,59,63
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,60,64
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,61,65
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,62,64.5
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,63,65
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,64,64
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,65,67.5
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,66,64
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,67,63.5
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,68,66
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,69,64
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,70,65.5
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,71,64.5
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,72,64.5
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,73,64
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,74,64
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,75,65
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,76,63
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,77,64
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,78,64
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,79,64
8319-4e78df64-cd9f-40a8-9b28-7bbbc5dafb2d,80,70
