pid,tick,latency
0134-b92faa73-525e-44f4-8649-86f31860977d,0,275
0134-b92faa73-525e-44f4-8649-86f31860977d,1,213
0134-b92faa73-525e-44f4-8649-86f31860977d,2,190.5
0134-b92faa73-525e-44f4-8649-86f31860977d,3,130.5
0134-b92faa73-525e-44f4-8649-86f31860977d,4,68.5
0134-b92faa73-525e-44f4-8649-86f31860977d,5,46.5
0134-b92faa73-525e-44f4-8649-86f31860977d,6,45.5
0134-b92faa73-525e-44f4-8649-86f31860977d,7,47.5
0134-b92faa73-525e-44f4-8649-86f31860977d,8,50.5
0134-b92faa73-525e-44f4-8649-86f31860977d,9,51
0134-b92faa73-525e-44f4-8649-86f31860977d,10,49.5
0134-b92faa73-525e-44f4-8649-86f31860977d,11,48
0134-b92faa73-525e-44f4-8649-86f31860977d,12,47.5
0134-b92faa73-525e-44f4-8649-86f31860977d,13,48.5
0134-b92faa73-525e-44f4-8649-86f31860977d,14,53
0134-b92faa73-525e-44f4-8649-86f31860977d,15,47
0134-b92faa73-525e-44f4-8649-86f31860977d,16,46.5
0134-b92faa73-525e-44f4-8649-86f31860977d,17,47.5
0134-b92faa73-525e-44f4-8649-86f31860977d,18,47
0134-b92faa73-525e-44f4-8649-86f31860977d,19,46.5
0134-b92faa73-525e-44f4-8649-86f31860977d,20,46
0134-b92faa73-525e-44f4-8649-86f31860977d,21,46
0134-b92faa73-525e-44f4-8649-86f31860977d,22,52
