pid,tick,latency
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,0,596.5
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1,761.5
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2,699
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,3,636.5
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,4,574
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,5,511.5
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,6,449
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,7,386.5
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,8,440
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,9,376.5
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,10,314
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,11,255
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,12,193
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,13,130.5
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,14,78
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,15,26
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,16,44
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,17,29
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,18,26.5
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,19,41.5
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,20,30
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,21,28.5
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,22,29.5
