pid,tick,latency
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,21,162
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,22,100
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,0,37.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,1,12.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,2,12.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,3,12.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,4,13
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,5,12
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,6,13
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,7,15
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,8,15
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,9,14.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,10,12.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,11,15.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,12,12
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,13,13
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,14,14.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,15,13
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,16,15
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,17,12.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,18,13
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,19,20.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,20,14.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,21,13
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,22,13
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,23,15
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,24,15
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,25,13.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,26,14.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,27,14.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,28,12.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,29,15
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,30,12.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,31,13
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,32,13
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,33,22.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,34,15
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,35,12.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,36,23
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,37,12.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,38,12
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,39,21
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,40,12
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,41,12
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,42,15
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,43,12
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,44,12.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,45,26.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,46,22
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,47,12.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,48,12.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,49,12.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,50,12.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,51,13
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,52,15
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,53,12.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,54,13
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,55,14
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,56,21.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,57,13
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,58,12.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,59,13
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,60,12
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,61,12.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,62,14.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,63,15
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,64,15
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,65,12.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,66,12.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,67,11.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,68,15.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,69,13
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,70,15
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,71,12
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,72,14.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,73,12.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,74,13
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,75,14.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,76,13
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,77,20.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,78,14.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,79,12.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,80,14.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,81,174.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,82,111.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,83,48.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,84,14.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,85,13.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,86,13
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,87,14
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,88,12
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,89,13
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,90,12.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,91,12
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,92,15
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,93,15
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,94,12
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,95,15
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,96,13
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,97,12.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,98,13
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,99,12
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,100,19.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,101,14.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,102,193
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,103,130
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,104,66.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,105,13.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,106,13.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,107,14.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,108,13
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,109,14
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,110,14.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,111,15
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,112,13.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,113,14.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,114,15
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,115,14
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,116,13
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,117,12
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,118,12
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,119,12.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,120,13
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,121,15
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,122,12.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,123,12.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,124,12.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,125,153.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,126,90.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,127,27.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,128,12.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,129,166.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,130,104
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,131,41
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,132,12.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,133,15
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,134,15.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,135,12.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,136,15
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,137,15
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,138,13
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,139,15.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,140,13
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,141,14
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,142,12.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,143,12.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,144,15
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,145,14.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,146,15
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,147,14.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,148,15
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,149,15.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,150,14.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,151,12.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,152,132
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,153,69.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,154,13.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,155,12.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,156,13.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,157,12.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,158,12.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,159,13.5
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,160,13
3185-f7057245-5c5b-40bd-8146-d2fff5d8206a,161,15.5
