pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,0,visible,254.869,247.926,2.125,242,0.43000000000000005,0.4
4997-caa30d09-0436-4e3b-b0b0-d08e56c138f8,0,visible,377.925,139.875,2.125,1,0.87,0.01
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1,visible,252.993,248.924,2.125,242,0.43000000000000005,0.4
4997-caa30d09-0436-4e3b-b0b0-d08e56c138f8,1,visible,377.962,137.75,2.125,1,0.88,0.01
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,2,visible,253.471,250.995,2.125,167,0.48,0.4
4997-caa30d09-0436-4e3b-b0b0-d08e56c138f8,2,visible,377.999,135.625,2.125,1,0.96,0.01
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,3,visible,254.628,252.777,2.125,147,0.43999999999999995,0.4
4997-caa30d09-0436-4e3b-b0b0-d08e56c138f8,3,visible,378.036,133.5,2.125,1,0.99,0.01
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,4,visible,255.785,254.559,2.125,147,0.6,0.4
4997-caa30d09-0436-4e3b-b0b0-d08e56c138f8,4,visible,378.073,131.375,2.125,1,0.98,0.01
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,5,visible,256.942,256.341,2.125,147,0.6599999999999999,0.4
4997-caa30d09-0436-4e3b-b0b0-d08e56c138f8,5,visible,378.11,129.25,2.125,1,0.97,0.01
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,6,visible,258.099,258.123,2.125,147,0.64,0.4
4997-caa30d09-0436-4e3b-b0b0-d08e56c138f8,6,visible,378.147,127.125,2.125,1,0.97,0.01
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,7,visible,259.256,259.905,2.125,147,0.6799999999999999,0.4
4997-caa30d09-0436-4e3b-b0b0-d08e56c138f8,7,visible,378.184,125,2.125,1,0.9299999999999999,0.01
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,8,visible,260.413,261.687,2.125,147,0.72,0.4
4997-caa30d09-0436-4e3b-b0b0-d08e56c138f8,8,visible,378.221,122.875,2.125,1,0.92,0.01
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,9,visible,261.862,263.241,2.125,137,0.76,0.4
4997-caa30d09-0436-4e3b-b0b0-d08e56c138f8,9,visible,378.258,120.75,2.125,1,0.88,0.01
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,10,visible,263.738,262.243,2.125,62,0.69,0.4
4997-caa30d09-0436-4e3b-b0b0-d08e56c138f8,10,visible,378.295,118.625,2.125,1,0.88,0.01
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,11,visible,265.017,260.546,2.125,37,0.6799999999999999,0.4
4997-caa30d09-0436-4e3b-b0b0-d08e56c138f8,11,visible,378.332,116.5,2.125,1,0.96,0.01
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,12,visible,266.296,258.849,2.125,37,0.6799999999999999,0.4
4997-caa30d09-0436-4e3b-b0b0-d08e56c138f8,12,visible,378.369,114.375,2.125,1,1,0.01
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,13,visible,267.575,257.152,2.125,37,0.7,0.41
4997-caa30d09-0436-4e3b-b0b0-d08e56c138f8,13,visible,378.406,112.25,2.125,1,0.95,0.01
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,14,visible,268.854,255.455,2.125,37,0.65,0.41
4997-caa30d09-0436-4e3b-b0b0-d08e56c138f8,14,visible,378.443,110.125,2.125,1,0.88,0.01
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,15,visible,270.133,253.758,2.125,37,0.61,0.41
4997-caa30d09-0436-4e3b-b0b0-d08e56c138f8,15,visible,378.48,108,2.125,1,0.9299999999999999,0.01
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,16,visible,271.412,252.061,2.125,37,0.63,0.41
4997-caa30d09-0436-4e3b-b0b0-d08e56c138f8,16,visible,378.517,105.875,2.125,1,1,0.01
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,17,visible,272.377,250.168,2.125,27,0.63,0.41
4997-caa30d09-0436-4e3b-b0b0-d08e56c138f8,17,visible,378.554,103.75,2.125,1,0.9299999999999999,0.01
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,18,visible,272.081,248.064,2.125,352,0.6,0.41
4997-caa30d09-0436-4e3b-b0b0-d08e56c138f8,18,visible,378.591,101.625,2.125,1,0.84,0.01
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,19,visible,270.502,246.642,2.125,312,0.6799999999999999,0.41
