pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points
2554-d5e35cac-a6fa-4631-a680-b47c245d7af8,0,visible,133.343,39.979,2.125,342,0.58,0
2554-d5e35cac-a6fa-4631-a680-b47c245d7af8,1,visible,132.686,37.958,2.125,342,0.58,0
2554-d5e35cac-a6fa-4631-a680-b47c245d7af8,2,visible,132.029,35.937,2.125,342,0.58,0
2554-d5e35cac-a6fa-4631-a680-b47c245d7af8,3,visible,131.372,33.916,2.125,342,0.58,0
2554-d5e35cac-a6fa-4631-a680-b47c245d7af8,4,visible,130.715,31.895,2.125,342,0.58,0
2554-d5e35cac-a6fa-4631-a680-b47c245d7af8,5,visible,130.058,29.874,2.125,342,0.58,0
2554-d5e35cac-a6fa-4631-a680-b47c245d7af8,6,visible,129.401,27.853,2.125,342,0.58,0
2554-d5e35cac-a6fa-4631-a680-b47c245d7af8,7,visible,128.744,25.832,2.125,342,0.58,0
2554-d5e35cac-a6fa-4631-a680-b47c245d7af8,8,visible,128.087,23.811,2.125,342,0.58,0
2554-d5e35cac-a6fa-4631-a680-b47c245d7af8,9,visible,127.43,21.79,2.125,342,0.58,0
2554-d5e35cac-a6fa-4631-a680-b47c245d7af8,10,visible,126.773,19.769,2.125,342,0.58,0
2554-d5e35cac-a6fa-4631-a680-b47c245d7af8,11,visible,126.116,17.748,2.125,342,0.58,0
2554-d5e35cac-a6fa-4631-a680-b47c245d7af8,12,visible,125.459,15.727,2.125,342,0.58,0
2554-d5e35cac-a6fa-4631-a680-b47c245d7af8,13,visible,124.802,13.706,2.125,342,0.58,0
2554-d5e35cac-a6fa-4631-a680-b47c245d7af8,14,visible,124.145,11.685,2.125,342,0.58,0
2554-d5e35cac-a6fa-4631-a680-b47c245d7af8,15,visible,123.488,9.664,2.125,342,0.58,0
2554-d5e35cac-a6fa-4631-a680-b47c245d7af8,16,visible,122.831,7.643,2.125,342,0.58,0
2554-d5e35cac-a6fa-4631-a680-b47c245d7af8,17,visible,121.833,5.767,2.125,332,0.58,0
2554-d5e35cac-a6fa-4631-a680-b47c245d7af8,18,visible,119.94,4.802,2.125,297,0.58,0
2554-d5e35cac-a6fa-4631-a680-b47c245d7af8,19,visible,118.265,6.11,2.125,232,0.58,0.01
2554-d5e35cac-a6fa-4631-a680-b47c245d7af8,20,visible,116.59,7.418,2.125,232,0.58,0.01
2554-d5e35cac-a6fa-4631-a680-b47c245d7af8,21,visible,114.915,8.726,2.125,232,0.58,0.01
2554-d5e35cac-a6fa-4631-a680-b47c245d7af8,22,visible,113.24,10.034,2.125,232,0.58,0.01
2554-d5e35cac-a6fa-4631-a680-b47c245d7af8,23,visible,111.565,11.342,2.125,232,0.58,0.01
2554-d5e35cac-a6fa-4631-a680-b47c245d7af8,24,visible,109.89,12.65,2.125,232,0.58,0.01
2554-d5e35cac-a6fa-4631-a680-b47c245d7af8,25,visible,108.215,13.958,2.125,232,0.58,0.01
2554-d5e35cac-a6fa-4631-a680-b47c245d7af8,26,visible,106.54,15.266,2.125,232,0.58,0.01
2554-d5e35cac-a6fa-4631-a680-b47c245d7af8,27,visible,106.098,17.345,2.125,192,0.58,0.01
2554-d5e35cac-a6fa-4631-a680-b47c245d7af8,28,visible,104.617,24.314,7.125,192,0.58,0.01
2554-d5e35cac-a6fa-4631-a680-b47c245d7af8,29,visible,103.136,31.283,7.125,192,0.58,0.01
2554-d5e35cac-a6fa-4631-a680-b47c245d7af8,30,visible,101.655,38.252,7.125,192,0.58,0.01
2554-d5e35cac-a6fa-4631-a680-b47c245d7af8,31,visible,100.174,45.221,7.125,192,0.58,0.01
2554-d5e35cac-a6fa-4631-a680-b47c245d7af8,32,visible,98.693,52.19,7.125,192,0.58,0.01
2554-d5e35cac-a6fa-4631-a680-b47c245d7af8,33,visible,97.212,59.159,7.125,192,0.58,0.01
2554-d5e35cac-a6fa-4631-a680-b47c245d7af8,34,visible,91.597,63.546,7.125,232,0.58,0.01
2554-d5e35cac-a6fa-4631-a680-b47c245d7af8,35,visible,89.795,62.42,2.125,302,0.58,0.01
2554-d5e35cac-a6fa-4631-a680-b47c245d7af8,36,visible,87.993,61.294,2.125,302,0.58,0.01
2554-d5e35cac-a6fa-4631-a680-b47c245d7af8,37,visible,86.191,60.168,2.125,302,0.58,0.01
2554-d5e35cac-a6fa-4631-a680-b47c245d7af8,38,visible,84.389,59.042,2.125,302,0.58,0.01
2554-d5e35cac-a6fa-4631-a680-b47c245d7af8,39,visible,82.587,57.916,2.125,302,0.58,0.01
2554-d5e35cac-a6fa-4631-a680-b47c245d7af8,40,visible,81.589,56.04,2.125,332,0.58,0.01
2554-d5e35cac-a6fa-4631-a680-b47c245d7af8,41,visible,82.031,53.961,2.125,12,0.58,0.01
2554-d5e35cac-a6fa-4631-a680-b47c245d7af8,42,visible,83.585,52.512,2.125,47,0.58,0.01
2554-d5e35cac-a6fa-4631-a680-b47c245d7af8,43,visible,85.707,52.401,2.125,87,0.58,0.01
2554-d5e35cac-a6fa-4631-a680-b47c245d7af8,44,visible,86.864,54.183,2.125,147,0.58,0.01
2554-d5e35cac-a6fa-4631-a680-b47c245d7af8,45,visible,90.745,60.159,7.125,147,0.58,0.01
2554-d5e35cac-a6fa-4631-a680-b47c245d7af8,46,visible,94.626,66.135,7.125,147,0.58,0.01
2554-d5e35cac-a6fa-4631-a680-b47c245d7af8,47,visible,98.507,72.111,7.125,147,0.58,0.01
2554-d5e35cac-a6fa-4631-a680-b47c245d7af8,48,visible,102.388,78.087,7.125,147,0.58,0.01
2554-d5e35cac-a6fa-4631-a680-b47c245d7af8,49,visible,106.269,84.063,7.125,147,0.58,0.01
