pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,0,visible,375.486,233.938,2.125,346,0.58,0
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1,visible,374.972,231.876,2.125,346,0.58,0
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2,visible,374.458,229.814,2.125,346,0.58,0
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,3,visible,373.944,227.752,2.125,346,0.58,0
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,4,visible,373.43,225.69,2.125,346,0.58,0
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,5,visible,372.916,223.628,2.125,346,0.58,0
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,6,visible,372.402,221.566,2.125,346,0.58,0
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,7,visible,371.888,219.504,2.125,346,0.58,0
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,8,visible,371.374,217.442,2.125,346,0.58,0
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,9,visible,370.86,215.38,2.125,346,0.58,0
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,10,visible,370.346,213.318,2.125,346,0.58,0
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,11,visible,369.832,211.256,2.125,346,0.58,0
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,12,visible,369.318,209.194,2.125,346,0.58,0
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,13,visible,368.804,207.132,2.125,346,0.58,0
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,14,visible,368.29,205.07,2.125,346,0.58,0
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,15,visible,367.776,203.008,2.125,346,0.58,0
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,16,visible,367.262,200.946,2.125,346,0.58,0
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,17,visible,366.748,198.884,2.125,346,0.58,0
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,18,visible,366.234,196.822,2.125,346,0.58,0
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,19,visible,365.72,194.76,2.125,346,0.58,0.01
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,20,visible,365.206,192.698,2.125,346,0.58,0.01
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,21,visible,364.692,190.636,2.125,346,0.58,0.01
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,22,visible,364.178,188.574,2.125,346,0.58,0.01
