pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points
2966-77b5fd49-a065-47fc-b945-af70cd1ae50f,0,visible,281.212,85.908,7.125,35,0.47,0.54
6453-238045a3-cf47-463a-b458-0e57ca3593e8,0,visible,382.025,20.824,2.125,170,0.49,0.48
0984-163d55c7-2104-48d3-b8fd-403805a28c5d,0,visible,307.215,85.715,7.125,232,0.52,0.49
4243-4a9e6cca-c8a4-47ba-b3a7-46d9f17715b8,0,visible,185.215,51.919,2.125,20,1,0.35
8912-980e7f3d-8025-436d-bb18-283080cb97a9,0,visible,167.563,225.883,2.125,179,0.25,0.27
2966-77b5fd49-a065-47fc-b945-af70cd1ae50f,1,visible,285.299,80.072,7.125,35,0.44999999999999996,0.54
6453-238045a3-cf47-463a-b458-0e57ca3593e8,1,visible,382.923,22.75,2.125,155,0.48,0.48
0984-163d55c7-2104-48d3-b8fd-403805a28c5d,1,visible,301.6,90.102,7.125,232,0.51,0.49
4243-4a9e6cca-c8a4-47ba-b3a7-46d9f17715b8,1,visible,185.942,49.922,2.125,20,1,0.35
8912-980e7f3d-8025-436d-bb18-283080cb97a9,1,visible,167.6,228.008,2.125,179,0.24,0.27
2966-77b5fd49-a065-47fc-b945-af70cd1ae50f,2,visible,289.386,74.236,7.125,35,0.42000000000000004,0.54
6453-238045a3-cf47-463a-b458-0e57ca3593e8,2,visible,384.289,24.378,2.125,140,0.45999999999999996,0.48
0984-163d55c7-2104-48d3-b8fd-403805a28c5d,2,visible,295.985,94.489,7.125,232,0.5,0.49
4243-4a9e6cca-c8a4-47ba-b3a7-46d9f17715b8,2,visible,186.669,47.925,2.125,20,1,0.35
8912-980e7f3d-8025-436d-bb18-283080cb97a9,2,visible,167.637,230.133,2.125,179,0.22999999999999998,0.27
2966-77b5fd49-a065-47fc-b945-af70cd1ae50f,3,visible,294.424,69.198,7.125,45,0.41000000000000003,0.54
6453-238045a3-cf47-463a-b458-0e57ca3593e8,3,visible,386.129,25.441,2.125,120,0.42000000000000004,0.48
0984-163d55c7-2104-48d3-b8fd-403805a28c5d,3,visible,290.37,98.876,7.125,232,0.47,0.49
4243-4a9e6cca-c8a4-47ba-b3a7-46d9f17715b8,3,visible,187.396,45.928,2.125,20,1,0.35
8912-980e7f3d-8025-436d-bb18-283080cb97a9,3,visible,166.945,232.142,2.125,199,0.18999999999999995,0.27
2966-77b5fd49-a065-47fc-b945-af70cd1ae50f,4,visible,301.441,67.961,7.125,80,0.42000000000000004,0.54
6453-238045a3-cf47-463a-b458-0e57ca3593e8,4,visible,388.222,25.81,2.125,100,0.36,0.48
0984-163d55c7-2104-48d3-b8fd-403805a28c5d,4,visible,284.755,103.263,7.125,232,0.43000000000000005,0.49
4243-4a9e6cca-c8a4-47ba-b3a7-46d9f17715b8,4,visible,188.123,43.931,2.125,20,1,0.35
8912-980e7f3d-8025-436d-bb18-283080cb97a9,4,visible,166.253,234.151,2.125,199,0.18999999999999995,0.27
2966-77b5fd49-a065-47fc-b945-af70cd1ae50f,5,visible,307.611,71.523,7.125,120,0.48,0.54
6453-238045a3-cf47-463a-b458-0e57ca3593e8,5,visible,390.315,25.441,2.125,80,0.31999999999999995,0.48
0984-163d55c7-2104-48d3-b8fd-403805a28c5d,5,visible,279.14,107.65,7.125,232,0.44999999999999996,0.5
4243-4a9e6cca-c8a4-47ba-b3a7-46d9f17715b8,5,visible,189.963,42.868,2.125,60,1,0.35
8912-980e7f3d-8025-436d-bb18-283080cb97a9,5,visible,165.561,236.16,2.125,199,0.17000000000000004,0.27
2966-77b5fd49-a065-47fc-b945-af70cd1ae50f,6,visible,308.848,78.54,7.125,170,0.53,0.54
6453-238045a3-cf47-463a-b458-0e57ca3593e8,6,visible,392.155,24.378,2.125,60,0.37,0.48
0984-163d55c7-2104-48d3-b8fd-403805a28c5d,6,visible,273.525,112.037,7.125,232,0.5,0.5
4243-4a9e6cca-c8a4-47ba-b3a7-46d9f17715b8,6,visible,191.96,43.595,2.125,110,1,0.35
8912-980e7f3d-8025-436d-bb18-283080cb97a9,6,visible,164.869,238.169,2.125,199,0.17000000000000004,0.27
2966-77b5fd49-a065-47fc-b945-af70cd1ae50f,7,visible,310.085,85.557,7.125,170,0.5,0.54
6453-238045a3-cf47-463a-b458-0e57ca3593e8,7,visible,393.658,22.875,2.125,45,0.35,0.48
0984-163d55c7-2104-48d3-b8fd-403805a28c5d,7,visible,271.85,113.345,2.125,232,0.5800000000000001,0.5
4243-4a9e6cca-c8a4-47ba-b3a7-46d9f17715b8,7,visible,193.957,44.322,2.125,110,1,0.35
8912-980e7f3d-8025-436d-bb18-283080cb97a9,7,visible,164.177,240.178,2.125,199,0.20999999999999996,0.27
2966-77b5fd49-a065-47fc-b945-af70cd1ae50f,8,visible,311.322,92.574,7.125,170,0.43999999999999995,0.54
6453-238045a3-cf47-463a-b458-0e57ca3593e8,8,visible,394.721,21.035,2.125,30,0.36,0.48
