pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,goal_x,goal_y,in_close,in_far
0,0,true,426.508463315,254.785698003,2.125,167.0,0.2,,,,False,False
1,0,true,2.5,186.581474493,2.125,312.0,0.2,,,,False,False
2,0,true,13.0492448426,238.193787181,2.125,299.0,0.2,,,,False,False
3,0,true,220.829259979,65.6838676423,2.125,34.0,0.2,,,,False,False
4,0,true,216.301729614,30.383670886,2.125,34.0,0.2,,,,False,False
0,1,true,419.389521113,255.079444362,7.125,267.637165185,0.2,,18.4655703483,271.622625535,False,False
1,1,true,2.5395130766,179.456584057,7.125,0.317746544486,0.2,,3.48577651768,8.82893567984,False,False
2,1,true,10.5321224721,244.859349421,7.125,200.688086699,0.2,,6.27600443,256.129925712,False,False
3,1,true,227.692605107,67.5970112995,7.125,105.5757051,0.2,,326,95,False,False
4,1,true,221.088407132,35.6612975627,7.125,137.792744909,0.2,,391,223,False,False
0,2,true,412.27057891,255.37319072,7.125,267.637165185,0.2,,18.4655703483,271.622625535,False,False
1,2,true,2.5790261532,172.331693622,7.125,0.317746544486,0.2,,3.48577651768,8.82893567984,False,False
2,2,true,8.01500010165,251.524911661,7.125,200.688086699,0.2,,6.27600443,256.129925712,False,False
3,2,true,234.555950235,69.5101549566,7.125,105.5757051,0.2,,326,95,False,False
4,2,true,225.87508465,40.9389242395,7.125,137.792744909,0.2,,391,223,False,False
0,3,true,405.151636708,255.666937079,7.125,267.637165185,0.2,,18.4655703483,271.622625535,False,False
1,3,true,2.61853922981,165.206803186,7.125,0.317746544486,0.2,,3.48577651768,8.82893567984,False,False
2,3,true,7.26427939468,253.512886364,2.125,200.688086699,0.2,,6.27600443,256.129925712,False,False
3,3,true,241.419295363,71.4232986138,7.125,105.5757051,0.2,,326,95,False,False
4,3,true,230.661762168,46.2165509162,7.125,137.792744909,0.2,,391,223,False,False
0,4,true,398.032694506,255.960683438,7.125,267.637165185,0.2,,18.4655703483,271.622625535,False,False
1,4,true,2.65805230641,158.081912751,7.125,0.317746544486,0.2,,3.48577651768,8.82893567984,False,False
2,4,true,6.5135586877,255.500861067,2.125,200.688086699,0.2,,6.27600443,256.129925712,False,False
3,4,true,248.282640491,73.336442271,7.125,105.5757051,0.2,,326,95,False,False
4,4,true,235.448439686,51.4941775929,7.125,137.792744909,0.2,,391,223,False,False
0,5,true,390.913752304,256.254429796,7.125,267.637165185,0.2,,18.4655703483,271.622625535,False,False
1,5,true,2.69756538301,150.957022316,7.125,0.317746544486,0.2,,3.48577651768,8.82893567984,False,False
2,5,true,13.634113995,255.752489993,7.125,92.0238981203,0.2,,463.318330702,271.643604026,False,False
3,5,true,255.145985619,75.2495859282,7.125,105.5757051,0.2,,326,95,False,False
4,5,true,240.235117204,56.7718042696,7.125,137.792744909,0.2,,391,223,False,False
0,6,true,383.794810102,256.548176155,7.125,267.637165185,0.2,,18.4655703483,271.622625535,False,False
1,6,true,2.73707845961,143.83213188,7.125,0.317746544486,0.2,,3.48577651768,8.82893567984,False,False
2,6,true,20.7546693022,256.004118918,7.125,92.0238981203,0.2,,463.318330702,271.643604026,False,False
3,6,true,262.009330747,77.1627295853,7.125,105.5757051,0.2,,326,95,False,False
4,6,true,245.021794722,62.0494309464,7.125,137.792744909,0.2,,391,223,False,False
0,7,true,376.6758679,256.841922513,7.125,267.637165185,0.2,,18.4655703483,271.622625535,False,False
1,7,true,2.77659153621,136.707241445,7.125,0.317746544486,0.2,,3.48577651768,8.82893567984,False,False
2,7,true,27.8752246095,256.255747844,7.125,92.0238981203,0.2,,463.318330702,271.643604026,False,False
3,7,true,268.872675876,79.0758732425,7.125,105.5757051,0.2,,326,95,False,False
4,7,true,249.80847224,67.3270576231,7.125,137.792744909,0.2,,391,223,False,False
0,8,true,369.556925698,257.135668872,7.125,267.637165185,0.2,,18.4655703483,271.622625535,False,False
1,8,true,2.81610461281,129.582351009,7.125,0.317746544486,0.2,,3.48577651768,8.82893567984,False,False
2,8,true,34.9957799167,256.50737677,7.125,92.0238981203,0.2,,463.318330702,271.643604026,False,False
3,8,true,275.736021004,80.9890168997,7.125,105.5757051,0.2,,326,95,False,False
4,8,true,254.595149758,72.6046842998,7.125,137.792744909,0.2,,391,223,False,False
0,9,true,362.437983496,257.429415231,7.125,267.637165185,0.2,,18.4655703483,271.622625535,False,False
1,9,true,2.85561768942,122.457460574,7.125,0.317746544486,0.2,,3.48577651768,8.82893567984,False,False
2,9,true,42.116335224,256.759005696,7.125,92.0238981203,0.2,,463.318330702,271.643604026,False,False
3,9,true,282.599366132,82.9021605568,7.125,105.5757051,0.2,,326,95,False,False
4,9,true,259.381827276,77.8823109765,7.125,137.792744909,0.2,,391,223,False,False
0,10,true,355.319041294,257.723161589,7.125,267.637165185,0.2,,18.4655703483,271.622625535,False,False
1,10,true,2.89513076602,115.332570138,7.125,0.317746544486,0.2,,3.48577651768,8.82893567984,False,False
2,10,true,49.2368905313,257.010634621,7.125,92.0238981203,0.2,,463.318330702,271.643604026,False,False
3,10,true,289.46271126,84.815304214,7.125,105.5757051,0.2,,326,95,False,False
4,10,true,264.168504794,83.1599376533,7.125,137.792744909,0.2,,391,223,False,False
0,11,true,348.200099092,258.016907948,7.125,267.637165185,0.2,,18.4655703483,271.622625535,False,False
1,11,true,2.93464384262,108.207679703,7.125,0.317746544486,0.2,,3.48577651768,8.82893567984,False,False
2,11,true,56.3574458385,257.262263547,7.125,92.0238981203,0.2,,463.318330702,271.643604026,False,False
3,11,true,296.326056388,86.7284478712,7.125,105.5757051,0.2,,326,95,False,False
4,11,true,268.955182312,88.43756433,7.125,137.792744909,0.2,,391,223,False,False
0,12,true,341.081156889,258.310654306,7.125,267.637165185,0.2,,18.4655703483,271.622625535,False,False
1,12,true,2.97415691922,101.082789268,7.125,0.317746544486,0.2,,3.48577651768,8.82893567984,False,False
2,12,true,63.4780011458,257.513892473,7.125,92.0238981203,0.2,,463.318330702,271.643604026,False,False
3,12,true,303.189401516,88.6415915284,7.125,105.5757051,0.2,,326,95,False,False
4,12,true,273.74185983,93.7151910067,7.125,137.792744909,0.2,,391,223,False,False
0,13,true,333.962214687,258.604400665,7.125,267.637165185,0.2,,18.4655703483,271.622625535,False,False
1,13,true,3.01366999582,93.9578988322,7.125,0.317746544486,0.2,,3.48577651768,8.82893567984,False,False
2,13,true,70.598556453,257.765521398,7.125,92.0238981203,0.2,,463.318330702,271.643604026,False,False
3,13,true,310.052746644,90.5547351855,7.125,105.5757051,0.2,,326,95,False,False
4,13,true,278.528537348,98.9928176834,7.125,137.792744909,0.2,,391,223,False,False
0,14,true,326.843272485,258.898147024,7.125,267.637165185,0.2,,18.4655703483,271.622625535,False,False
1,14,true,3.05318307243,86.8330083968,7.125,0.317746544486,0.2,,3.48577651768,8.82893567984,False,False
2,14,true,77.7191117603,258.017150324,7.125,92.0238981203,0.2,,463.318330702,271.643604026,False,False
3,14,true,316.916091772,92.4678788427,7.125,105.5757051,0.2,,326,95,False,False
4,14,true,283.315214866,104.27044436,7.125,137.792744909,0.2,,391,223,False,False
0,15,true,319.724330283,259.191893382,7.125,267.637165185,0.2,,18.4655703483,271.622625535,False,False
1,15,true,3.09269614903,79.7081179613,7.125,0.317746544486,0.2,,3.48577651768,8.82893567984,False,False
2,15,true,84.8396670675,258.26877925,7.125,92.0238981203,0.2,,463.318330702,271.643604026,False,False
3,15,true,323.7794369,94.3810224999,7.125,105.5757051,0.2,,326,95,False,False
4,15,true,288.101892384,109.548071037,7.125,137.792744909,0.2,,391,223,False,False
0,16,true,312.605388081,259.485639741,7.125,267.637165185,0.2,,18.4655703483,271.622625535,False,False
1,16,true,3.13220922563,72.5832275259,7.125,0.317746544486,0.2,,3.48577651768,8.82893567984,False,False
2,16,true,91.9602223748,258.520408176,7.125,92.0238981203,0.2,,463.318330702,271.643604026,False,False
3,16,true,325.826399482,94.9516092046,2.125,105.5757051,0.2,,326,95,False,False
4,16,true,292.888569902,114.825697714,7.125,137.792744909,0.2,,391,223,False,False
0,17,true,305.486445879,259.779386099,7.125,267.637165185,0.2,,18.4655703483,271.622625535,False,False
1,17,true,3.17172230223,65.4583370905,7.125,0.317746544486,0.2,,3.48577651768,8.82893567984,False,False
2,17,true,99.0807776821,258.772037101,7.125,92.0238981203,0.2,,463.318330702,271.643604026,False,False
3,17,true,318.85190188,93.4948977727,7.125,281.797347043,0.2,,34,34,False,False
4,17,true,297.67524742,120.10332439,7.125,137.792744909,0.2,,391,223,False,False
0,18,true,298.367503677,260.073132458,7.125,267.637165185,0.2,,18.4655703483,271.622625535,False,False
