pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,goal_x,goal_y,in_close,in_far
0,0,true,482.5,114.45663423,2.125,96.0,0.2,,,,False,False
1,0,true,13.9817606315,168.133561112,2.125,293.0,0.2,,,,False,False
2,0,true,16.5230534156,125.901789225,2.125,244.0,0.2,,,,False,False
3,0,true,450.475775797,17.2844962035,2.125,328.0,0.2,,,,False,False
4,0,true,262.22206431,102.797834118,2.125,39.0,0.2,,,,False,False
0,1,true,482.340915534,107.333410442,7.125,358.720613896,0.2,,480.406832323,20.732198639,False,False
1,1,true,14.0179597535,161.008653069,7.125,0.291096959228,0.2,,14.7501881694,16.8874743081,False,False
2,1,true,15.8521055318,132.995127927,7.125,185.403442188,0.2,,4.10273243787,257.210860476,False,False
3,1,true,443.549828915,18.9568851516,7.125,256.424807663,0.2,,286,57,False,False
4,1,true,264.157692779,109.654871921,7.125,164.236503688,0.2,,297,226,False,False
0,2,true,482.181831068,100.210186654,7.125,358.720613896,0.2,,480.406832323,20.732198639,False,False
1,2,true,14.0541588755,153.883745026,7.125,0.291096959228,0.2,,14.7501881694,16.8874743081,False,False
2,2,true,15.181157648,140.088466628,7.125,185.403442188,0.2,,4.10273243787,257.210860476,False,False
3,2,true,436.623882034,20.6292740997,7.125,256.424807663,0.2,,286,57,False,False
4,2,true,266.093321248,116.511909724,7.125,164.236503688,0.2,,297,226,False,False
0,3,true,482.022746602,93.0869628658,7.125,358.720613896,0.2,,480.406832323,20.732198639,False,False
1,3,true,14.0903579975,146.758836983,7.125,0.291096959228,0.2,,14.7501881694,16.8874743081,False,False
2,3,true,14.5102097642,147.18180533,7.125,185.403442188,0.2,,4.10273243787,257.210860476,False,False
3,3,true,429.697935152,22.3016630478,7.125,256.424807663,0.2,,286,57,False,False
4,3,true,268.028949717,123.368947526,7.125,164.236503688,0.2,,297,226,False,False
0,4,true,481.863662136,85.9637390779,7.125,358.720613896,0.2,,480.406832323,20.732198639,False,False
1,4,true,14.1265571194,139.633928939,7.125,0.291096959228,0.2,,14.7501881694,16.8874743081,False,False
2,4,true,13.8392618804,154.275144032,7.125,185.403442188,0.2,,4.10273243787,257.210860476,False,False
3,4,true,422.77198827,23.9740519959,7.125,256.424807663,0.2,,286,57,False,False
4,4,true,269.964578186,130.225985329,7.125,164.236503688,0.2,,297,226,False,False
0,5,true,481.70457767,78.84051529,7.125,358.720613896,0.2,,480.406832323,20.732198639,False,False
1,5,true,14.1627562414,132.509020896,7.125,0.291096959228,0.2,,14.7501881694,16.8874743081,False,False
2,5,true,13.1683139966,161.368482733,7.125,185.403442188,0.2,,4.10273243787,257.210860476,False,False
3,5,true,415.846041389,25.6464409439,7.125,256.424807663,0.2,,286,57,False,False
4,5,true,271.900206655,137.083023132,7.125,164.236503688,0.2,,297,226,False,False
0,6,true,481.545493204,71.717291502,7.125,358.720613896,0.2,,480.406832323,20.732198639,False,False
1,6,true,14.1989553634,125.384112853,7.125,0.291096959228,0.2,,14.7501881694,16.8874743081,False,False
2,6,true,12.4973661128,168.461821435,7.125,185.403442188,0.2,,4.10273243787,257.210860476,False,False
3,6,true,408.920094507,27.318829892,7.125,256.424807663,0.2,,286,57,False,False
4,6,true,273.835835124,143.940060935,7.125,164.236503688,0.2,,297,226,False,False
0,7,true,481.386408738,64.5940677141,7.125,358.720613896,0.2,,480.406832323,20.732198639,False,False
1,7,true,14.2351544854,118.25920481,7.125,0.291096959228,0.2,,14.7501881694,16.8874743081,False,False
2,7,true,11.826418229,175.555160137,7.125,185.403442188,0.2,,4.10273243787,257.210860476,False,False
3,7,true,401.994147626,28.9912188401,7.125,256.424807663,0.2,,286,57,False,False
4,7,true,275.771463593,150.797098738,7.125,164.236503688,0.2,,297,226,False,False
0,8,true,481.227324272,57.4708439262,7.125,358.720613896,0.2,,480.406832323,20.732198639,False,False
1,8,true,14.2713536074,111.134296767,7.125,0.291096959228,0.2,,14.7501881694,16.8874743081,False,False
2,8,true,11.1554703452,182.648498839,7.125,185.403442188,0.2,,4.10273243787,257.210860476,False,False
3,8,true,395.068200744,30.6636077882,7.125,256.424807663,0.2,,286,57,False,False
4,8,true,277.707092062,157.654136541,7.125,164.236503688,0.2,,297,226,False,False
0,9,true,481.068239806,50.3476201383,7.125,358.720613896,0.2,,480.406832323,20.732198639,False,False
1,9,true,14.3075527294,104.009388724,7.125,0.291096959228,0.2,,14.7501881694,16.8874743081,False,False
2,9,true,10.4845224614,189.74183754,7.125,185.403442188,0.2,,4.10273243787,257.210860476,False,False
3,9,true,388.142253863,32.3359967362,7.125,256.424807663,0.2,,286,57,False,False
4,9,true,279.642720531,164.511174344,7.125,164.236503688,0.2,,297,226,False,False
0,10,true,480.90915534,43.2243963504,7.125,358.720613896,0.2,,480.406832323,20.732198639,False,False
1,10,true,14.3437518513,96.8844806805,7.125,0.291096959228,0.2,,14.7501881694,16.8874743081,False,False
2,10,true,9.81357457764,196.835176242,7.125,185.403442188,0.2,,4.10273243787,257.210860476,False,False
3,10,true,381.216306981,34.0083856843,7.125,256.424807663,0.2,,286,57,False,False
4,10,true,281.578349,171.368212146,7.125,164.236503688,0.2,,297,226,False,False
0,11,true,480.750070874,36.1011725625,7.125,358.720613896,0.2,,480.406832323,20.732198639,False,False
1,11,true,14.3799509733,89.7595726373,7.125,0.291096959228,0.2,,14.7501881694,16.8874743081,False,False
2,11,true,9.14262669384,203.928514944,7.125,185.403442188,0.2,,4.10273243787,257.210860476,False,False
3,11,true,374.290360099,35.6807746324,7.125,256.424807663,0.2,,286,57,False,False
4,11,true,283.51397747,178.225249949,7.125,164.236503688,0.2,,297,226,False,False
0,12,true,480.590986408,28.9779487746,7.125,358.720613896,0.2,,480.406832323,20.732198639,False,False
1,12,true,14.4161500953,82.6346645942,7.125,0.291096959228,0.2,,14.7501881694,16.8874743081,False,False
2,12,true,8.47167881005,211.021853645,7.125,185.403442188,0.2,,4.10273243787,257.210860476,False,False
3,12,true,367.364413218,37.3531635805,7.125,256.424807663,0.2,,286,57,False,False
4,12,true,285.449605939,185.082287752,7.125,164.236503688,0.2,,297,226,False,False
0,13,true,480.431901942,21.8547249867,7.125,358.720613896,0.2,,480.406832323,20.732198639,False,False
1,13,true,14.4523492173,75.509756551,7.125,0.291096959228,0.2,,14.7501881694,16.8874743081,False,False
2,13,true,7.80073092625,218.115192347,7.125,185.403442188,0.2,,4.10273243787,257.210860476,False,False
3,13,true,360.438466336,39.0255525286,7.125,256.424807663,0.2,,286,57,False,False
4,13,true,287.385234408,191.939325555,7.125,164.236503688,0.2,,297,226,False,False
0,14,true,473.307306742,21.7787760643,7.125,270.610755806,0.2,,14.6944060629,16.8899150707,False,False
1,14,true,14.4885483393,68.3848485078,7.125,0.291096959228,0.2,,14.7501881694,16.8874743081,False,False
2,14,true,7.12978304245,225.208531049,7.125,185.403442188,0.2,,4.10273243787,257.210860476,False,False
3,14,true,353.512519455,40.6979414766,7.125,256.424807663,0.2,,286,57,False,False
4,14,true,289.320862877,198.796363358,7.125,164.236503688,0.2,,297,226,False,False
0,15,true,466.182711542,21.702827142,7.125,270.610755806,0.2,,14.6944060629,16.8899150707,False,False
1,15,true,14.5247474612,61.2599404647,7.125,0.291096959228,0.2,,14.7501881694,16.8874743081,False,False
2,15,true,6.45883515866,232.301869751,7.125,185.403442188,0.2,,4.10273243787,257.210860476,False,False
3,15,true,346.586572573,42.3703304247,7.125,256.424807663,0.2,,286,57,False,False
4,15,true,291.256491346,205.653401161,7.125,164.236503688,0.2,,297,226,False,False
0,16,true,459.058116342,21.6268782197,7.125,270.610755806,0.2,,14.6944060629,16.8899150707,False,False
1,16,true,14.5609465832,54.1350324215,7.125,0.291096959228,0.2,,14.7501881694,16.8874743081,False,False
2,16,true,5.78788727486,239.395208452,7.125,185.403442188,0.2,,4.10273243787,257.210860476,False,False
3,16,true,339.660625692,44.0427193728,7.125,256.424807663,0.2,,286,57,False,False
4,16,true,293.192119815,212.510438963,7.125,164.236503688,0.2,,297,226,False,False
0,17,true,451.933521143,21.5509292974,7.125,270.610755806,0.2,,14.6944060629,16.8899150707,False,False
1,17,true,14.5971457052,47.0101243783,7.125,0.291096959228,0.2,,14.7501881694,16.8874743081,False,False
2,17,true,5.11693939106,246.488547154,7.125,185.403442188,0.2,,4.10273243787,257.210860476,False,False
3,17,true,332.73467881,45.7151083209,7.125,256.424807663,0.2,,286,57,False,False
4,17,true,295.127748284,219.367476766,7.125,164.236503688,0.2,,297,226,False,False
0,18,true,444.808925943,21.4749803751,7.125,270.610755806,0.2,,14.6944060629,16.8899150707,False,False
1,18,true,14.6333448272,39.8852163352,7.125,0.291096959228,0.2,,14.7501881694,16.8874743081,False,False
2,18,true,4.44599150727,253.581885856,7.125,185.403442188,0.2,,4.10273243787,257.210860476,False,False
3,18,true,325.808731928,47.387497269,7.125,256.424807663,0.2,,286,57,False,False
4,18,true,295.705040985,221.412558216,2.125,164.236503688,0.2,,297,226,False,False
0,19,true,437.684330743,21.3990314528,7.125,270.610755806,0.2,,14.6944060629,16.8899150707,False,False
1,19,true,14.6695439492,32.760308292,7.125,0.291096959228,0.2,,14.7501881694,16.8874743081,False,False
2,19,true,4.24588424368,255.697443012,2.125,185.403442188,0.2,,4.10273243787,257.210860476,False,False
3,19,true,318.882785047,49.059886217,7.125,256.424807663,0.2,,286,57,False,False
4,19,true,296.282333687,223.457639666,2.125,164.236503688,0.2,,297,226,False,False
0,20,true,430.559735543,21.3230825304,7.125,270.610755806,0.2,,14.6944060629,16.8899150707,False,False
1,20,true,14.7057430712,25.6354002488,7.125,0.291096959228,0.2,,14.7501881694,16.8874743081,False,False
2,20,true,11.364864477,255.990266231,7.125,92.3554050778,0.2,,482.266891605,275.359760573,False,False
3,20,true,311.956838165,50.7322751651,7.125,256.424807663,0.2,,286,57,False,False
4,20,true,296.859626388,225.502721116,2.125,164.236503688,0.2,,297,226,False,False
0,21,true,423.435140343,21.2471336081,7.125,270.610755806,0.2,,14.6944060629,16.8899150707,False,False
1,21,true,14.7419421931,18.5104922057,7.125,0.291096959228,0.2,,14.7501881694,16.8874743081,False,False
2,21,true,18.4838447103,256.28308945,7.125,92.3554050778,0.2,,482.266891605,275.359760573,False,False
3,21,true,305.030891284,52.4046641132,7.125,256.424807663,0.2,,286,57,False,False
4,21,true,294.571842323,218.755005275,7.125,341.270992456,0.2,,236,46,False,False
0,22,true,416.310545143,21.1711846858,7.125,270.610755806,0.2,,14.6944060629,16.8899150707,False,False
1,22,true,21.8629750943,18.2727624834,7.125,88.0879384858,0.2,,475.801944554,3.1183899897,False,False
2,22,true,25.6028249437,256.575912669,7.125,92.3554050778,0.2,,482.266891605,275.359760573,False,False
3,22,true,298.104944402,54.0770530613,7.125,256.424807663,0.2,,286,57,False,False
4,22,true,292.284058257,212.007289434,7.125,341.270992456,0.2,,236,46,False,False
0,23,true,409.185949944,21.0952357635,7.125,270.610755806,0.2,,14.6944060629,16.8899150707,False,False
1,23,true,28.9840079954,18.0350327612,7.125,88.0879384858,0.2,,475.801944554,3.1183899897,False,False
2,23,true,32.721805177,256.868735888,7.125,92.3554050778,0.2,,482.266891605,275.359760573,False,False
3,23,true,291.178997521,55.7494420093,7.125,256.424807663,0.2,,286,57,False,False
4,23,true,289.996274192,205.259573593,7.125,341.270992456,0.2,,236,46,False,False
