pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,goal_x,goal_y,in_close,in_far
0,0,true,274.731263693,167.979084583,2.125,57.0,0.2,,,,False,False
1,0,true,21.348334132,238.757167524,2.125,164.0,0.2,,,,False,False
2,0,true,298.686811212,197.276594081,2.125,61.0,0.2,,,,False,False
3,0,true,205.05968882,259.488904053,2.125,278.0,0.2,,,,False,False
4,0,true,167.238860595,260.808038232,2.125,189.0,0.2,,,,False,False
0,1,true,268.501396182,164.521574527,7.125,299.029807719,0.2,,109,76,False,False
1,1,true,27.8029851634,235.740032284,7.125,64.9469279019,0.2,,177,166,False,False
2,1,true,305.774783112,198.002045214,7.125,95.8438515195,0.2,,423,210,False,False
3,1,true,212.183907816,259.594396691,7.125,90.8483514127,0.2,,467.988028666,263.382243707,False,False
4,1,true,160.121964412,261.147764193,7.125,267.267053087,0.2,,4.06769839089,268.597034794,False,False
0,2,true,262.27152867,161.064064471,7.125,299.029807719,0.2,,109,76,False,False
1,2,true,34.2576361949,232.722897043,7.125,64.9469279019,0.2,,177,166,False,False
2,2,true,312.862755012,198.727496347,7.125,95.8438515195,0.2,,423,210,False,False
3,2,true,219.308126812,259.69988933,7.125,90.8483514127,0.2,,467.988028666,263.382243707,False,False
4,2,true,153.00506823,261.487490154,7.125,267.267053087,0.2,,4.06769839089,268.597034794,False,False
0,3,true,256.041661158,157.606554415,7.125,299.029807719,0.2,,109,76,False,False
1,3,true,40.7122872263,229.705761802,7.125,64.9469279019,0.2,,177,166,False,False
2,3,true,319.950726912,199.45294748,7.125,95.8438515195,0.2,,423,210,False,False
3,3,true,226.432345808,259.805381969,7.125,90.8483514127,0.2,,467.988028666,263.382243707,False,False
4,3,true,145.888172047,261.827216115,7.125,267.267053087,0.2,,4.06769839089,268.597034794,False,False
0,4,true,249.811793647,154.14904436,7.125,299.029807719,0.2,,109,76,False,False
1,4,true,47.1669382577,226.688626561,7.125,64.9469279019,0.2,,177,166,False,False
2,4,true,327.038698812,200.178398612,7.125,95.8438515195,0.2,,423,210,False,False
3,4,true,233.556564804,259.910874607,7.125,90.8483514127,0.2,,467.988028666,263.382243707,False,False
4,4,true,138.771275865,262.166942076,7.125,267.267053087,0.2,,4.06769839089,268.597034794,False,False
0,5,true,243.581926135,150.691534304,7.125,299.029807719,0.2,,109,76,False,False
1,5,true,53.6215892892,223.67149132,7.125,64.9469279019,0.2,,177,166,False,False
2,5,true,334.126670712,200.903849745,7.125,95.8438515195,0.2,,423,210,False,False
3,5,true,240.680783801,260.016367246,7.125,90.8483514127,0.2,,467.988028666,263.382243707,False,False
4,5,true,131.654379683,262.506668037,7.125,267.267053087,0.2,,4.06769839089,268.597034794,False,False
0,6,true,237.352058623,147.234024248,7.125,299.029807719,0.2,,109,76,False,False
1,6,true,60.0762403206,220.654356079,7.125,64.9469279019,0.2,,177,166,False,False
2,6,true,341.214642612,201.629300878,7.125,95.8438515195,0.2,,423,210,False,False
3,6,true,247.805002797,260.121859884,7.125,90.8483514127,0.2,,467.988028666,263.382243707,False,False
4,6,true,124.5374835,262.846393998,7.125,267.267053087,0.2,,4.06769839089,268.597034794,False,False
0,7,true,231.122191112,143.776514192,7.125,299.029807719,0.2,,109,76,False,False
1,7,true,66.5308913521,217.637220838,7.125,64.9469279019,0.2,,177,166,False,False
2,7,true,348.302614511,202.354752011,7.125,95.8438515195,0.2,,423,210,False,False
3,7,true,254.929221793,260.227352523,7.125,90.8483514127,0.2,,467.988028666,263.382243707,False,False
4,7,true,117.420587318,263.186119959,7.125,267.267053087,0.2,,4.06769839089,268.597034794,False,False
0,8,true,224.8923236,140.319004136,7.125,299.029807719,0.2,,109,76,False,False
1,8,true,72.9855423835,214.620085597,7.125,64.9469279019,0.2,,177,166,False,False
2,8,true,355.390586411,203.080203143,7.125,95.8438515195,0.2,,423,210,False,False
3,8,true,262.053440789,260.332845161,7.125,90.8483514127,0.2,,467.988028666,263.382243707,False,False
4,8,true,110.303691135,263.52584592,7.125,267.267053087,0.2,,4.06769839089,268.597034794,False,False
0,9,true,218.662456088,136.86149408,7.125,299.029807719,0.2,,109,76,False,False
1,9,true,79.4401934149,211.602950356,7.125,64.9469279019,0.2,,177,166,False,False
2,9,true,362.478558311,203.805654276,7.125,95.8438515195,0.2,,423,210,False,False
3,9,true,269.177659785,260.4383378,7.125,90.8483514127,0.2,,467.988028666,263.382243707,False,False
4,9,true,103.186794953,263.865571881,7.125,267.267053087,0.2,,4.06769839089,268.597034794,False,False
0,10,true,212.432588576,133.403984024,7.125,299.029807719,0.2,,109,76,False,False
1,10,true,85.8948444464,208.585815115,7.125,64.9469279019,0.2,,177,166,False,False
2,10,true,369.566530211,204.531105409,7.125,95.8438515195,0.2,,423,210,False,False
3,10,true,276.301878781,260.543830438,7.125,90.8483514127,0.2,,467.988028666,263.382243707,False,False
4,10,true,96.0698987704,264.205297843,7.125,267.267053087,0.2,,4.06769839089,268.597034794,False,False
0,11,true,206.202721065,129.946473968,7.125,299.029807719,0.2,,109,76,False,False
1,11,true,92.3494954778,205.568679874,7.125,64.9469279019,0.2,,177,166,False,False
2,11,true,376.654502111,205.256556542,7.125,95.8438515195,0.2,,423,210,False,False
3,11,true,283.426097777,260.649323077,7.125,90.8483514127,0.2,,467.988028666,263.382243707,False,False
4,11,true,88.953002588,264.545023804,7.125,267.267053087,0.2,,4.06769839089,268.597034794,False,False
0,12,true,199.972853553,126.488963912,7.125,299.029807719,0.2,,109,76,False,False
1,12,true,98.8041465093,202.551544633,7.125,64.9469279019,0.2,,177,166,False,False
2,12,true,383.742474011,205.982007674,7.125,95.8438515195,0.2,,423,210,False,False
3,12,true,290.550316773,260.754815716,7.125,90.8483514127,0.2,,467.988028666,263.382243707,False,False
4,12,true,81.8361064056,264.884749765,7.125,267.267053087,0.2,,4.06769839089,268.597034794,False,False
0,13,true,193.742986041,123.031453856,7.125,299.029807719,0.2,,109,76,False,False
