pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,goal_x,goal_y,in_close,in_far
0,0,true,464.86561971,58.3502090513,2.125,119.0,0.2,,,,False,False
1,0,true,138.671376956,23.0361608381,2.125,203.0,0.2,,,,False,False
2,0,true,23.663839648,177.91999886,2.125,58.0,0.2,,,,False,False
3,0,true,5.27913166655,177.959184763,2.125,188.0,0.2,,,,False,False
4,0,true,200.272275995,47.6156543101,2.125,347.0,0.2,,,,False,False
0,1,true,466.395126452,51.3913130091,7.125,12.3960276237,0.2,,473.955222784,16.9946523129,False,False
1,1,true,145.791246801,22.7658306628,7.125,87.8256145108,0.2,,475.127398501,10.2614588735,False,False
2,1,true,22.9072109293,185.004710427,7.125,186.095933803,0.2,,15.6886402005,252.595974514,False,False
3,1,true,11.8476195589,180.719726704,7.125,112.795580836,0.2,,72,206,False,False
4,1,true,193.284928028,46.2218848243,7.125,281.28075582,0.2,,127,33,False,False
0,2,true,467.924633194,44.432416967,7.125,12.3960276237,0.2,,473.955222784,16.9946523129,False,False
1,2,true,152.911116645,22.4955004875,7.125,87.8256145108,0.2,,475.127398501,10.2614588735,False,False
2,2,true,22.1505822107,192.089421993,7.125,186.095933803,0.2,,15.6886402005,252.595974514,False,False
3,2,true,18.4161074512,183.480268645,7.125,112.795580836,0.2,,72,206,False,False
4,2,true,186.29758006,44.8281153385,7.125,281.28075582,0.2,,127,33,False,False
0,3,true,469.454139937,37.4735209248,7.125,12.3960276237,0.2,,473.955222784,16.9946523129,False,False
1,3,true,160.030986489,22.2251703122,7.125,87.8256145108,0.2,,475.127398501,10.2614588735,False,False
2,3,true,21.3939534921,199.17413356,7.125,186.095933803,0.2,,15.6886402005,252.595974514,False,False
3,3,true,24.9845953436,186.240810586,7.125,112.795580836,0.2,,72,206,False,False
4,3,true,179.310232093,43.4343458526,7.125,281.28075582,0.2,,127,33,False,False
0,4,true,470.983646679,30.5146248827,7.125,12.3960276237,0.2,,473.955222784,16.9946523129,False,False
1,4,true,167.150856333,21.9548401369,7.125,87.8256145108,0.2,,475.127398501,10.2614588735,False,False
2,4,true,20.6373247734,206.258845127,7.125,186.095933803,0.2,,15.6886402005,252.595974514,False,False
3,4,true,31.5530832359,189.001352527,7.125,112.795580836,0.2,,72,206,False,False
4,4,true,172.322884125,42.0405763668,7.125,281.28075582,0.2,,127,33,False,False
