pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,goal_x,goal_y,in_close,in_far
0,0,true,104.657317591,183.107879455,2.125,188.0,0.2,,,,False,False
1,0,true,327.17975611,53.1812198958,2.125,157.0,0.2,,,,False,False
2,0,true,432.234483746,121.112782983,2.125,298.0,0.2,,,,False,False
3,0,true,333.793154817,262.577937596,2.125,260.0,0.2,,,,False,False
4,0,true,110.567403506,9.50924367085,2.125,237.0,0.2,,,,False,False
0,1,true,111.099845199,186.150816035,7.125,115.282316936,0.2,,187,222,False,False
1,1,true,328.238385563,60.2271356405,7.125,171.455380334,0.2,,356,245,False,False
2,1,true,425.13206968,120.545914891,7.125,274.563299924,0.2,,293,110,False,False
3,1,true,340.908466901,262.206509335,7.125,87.011800361,0.2,,476.101721762,255.149250995,False,False
4,1,true,103.501016803,10.421276548,7.125,262.645698215,0.2,,15.0821689974,21.833176229,False,False
0,2,true,117.542372807,189.193752614,7.125,115.282316936,0.2,,187,222,False,False
1,2,true,329.297015016,67.2730513853,7.125,171.455380334,0.2,,356,245,False,False
2,2,true,418.029655614,119.979046799,7.125,274.563299924,0.2,,293,110,False,False
3,2,true,348.023778985,261.835081074,7.125,87.011800361,0.2,,476.101721762,255.149250995,False,False
4,2,true,96.4346301007,11.3333094251,7.125,262.645698215,0.2,,15.0821689974,21.833176229,False,False
0,3,true,123.984900414,192.236689193,7.125,115.282316936,0.2,,187,222,False,False
1,3,true,330.355644468,74.31896713,7.125,171.455380334,0.2,,356,245,False,False
2,3,true,410.927241548,119.412178707,7.125,274.563299924,0.2,,293,110,False,False
3,3,true,355.139091068,261.463652813,7.125,87.011800361,0.2,,476.101721762,255.149250995,False,False
4,3,true,89.368243398,12.2453423023,7.125,262.645698215,0.2,,15.0821689974,21.833176229,False,False
0,4,true,130.427428022,195.279625772,7.125,115.282316936,0.2,,187,222,False,False
1,4,true,331.414273921,81.3648828748,7.125,171.455380334,0.2,,356,245,False,False
2,4,true,403.824827482,118.845310615,7.125,274.563299924,0.2,,293,110,False,False
3,4,true,362.254403152,261.092224552,7.125,87.011800361,0.2,,476.101721762,255.149250995,False,False
4,4,true,82.3018566954,13.1573751794,7.125,262.645698215,0.2,,15.0821689974,21.833176229,False,False
0,5,true,136.869955629,198.322562351,7.125,115.282316936,0.2,,187,222,False,False
1,5,true,332.472903374,88.4107986195,7.125,171.455380334,0.2,,356,245,False,False
2,5,true,396.722413416,118.278442522,7.125,274.563299924,0.2,,293,110,False,False
3,5,true,369.369715235,260.720796292,7.125,87.011800361,0.2,,476.101721762,255.149250995,False,False
4,5,true,75.2354699928,14.0694080565,7.125,262.645698215,0.2,,15.0821689974,21.833176229,False,False
0,6,true,143.312483237,201.36549893,7.125,115.282316936,0.2,,187,222,False,False
1,6,true,333.531532826,95.4567143642,7.125,171.455380334,0.2,,356,245,False,False
2,6,true,389.61999935,117.71157443,7.125,274.563299924,0.2,,293,110,False,False
3,6,true,376.485027319,260.349368031,7.125,87.011800361,0.2,,476.101721762,255.149250995,False,False
4,6,true,68.1690832902,14.9814409337,7.125,262.645698215,0.2,,15.0821689974,21.833176229,False,False
0,7,true,149.755010845,204.40843551,7.125,115.282316936,0.2,,187,222,False,False
1,7,true,334.590162279,102.502630109,7.125,171.455380334,0.2,,356,245,False,False
2,7,true,382.517585284,117.144706338,7.125,274.563299924,0.2,,293,110,False,False
3,7,true,383.600339403,259.97793977,7.125,87.011800361,0.2,,476.101721762,255.149250995,False,False
4,7,true,61.1026965875,15.8934738108,7.125,262.645698215,0.2,,15.0821689974,21.833176229,False,False
0,8,true,156.197538452,207.451372089,7.125,115.282316936,0.2,,187,222,False,False
1,8,true,335.648791731,109.548545854,7.125,171.455380334,0.2,,356,245,False,False
2,8,true,375.415171218,116.577838246,7.125,274.563299924,0.2,,293,110,False,False
3,8,true,390.715651486,259.606511509,7.125,87.011800361,0.2,,476.101721762,255.149250995,False,False
4,8,true,54.0363098849,16.8055066879,7.125,262.645698215,0.2,,15.0821689974,21.833176229,False,False
0,9,true,162.64006606,210.494308668,7.125,115.282316936,0.2,,187,222,False,False
1,9,true,336.707421184,116.594461598,7.125,171.455380334,0.2,,356,245,False,False
2,9,true,368.312757151,116.010970153,7.125,274.563299924,0.2,,293,110,False,False
3,9,true,397.83096357,259.235083248,7.125,87.011800361,0.2,,476.101721762,255.149250995,False,False
4,9,true,46.9699231823,17.7175395651,7.125,262.645698215,0.2,,15.0821689974,21.833176229,False,False
0,10,true,169.082593668,213.537245247,7.125,115.282316936,0.2,,187,222,False,False
1,10,true,337.766050637,123.640377343,7.125,171.455380334,0.2,,356,245,False,False
2,10,true,361.210343085,115.444102061,7.125,274.563299924,0.2,,293,110,False,False
