pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,goal_x,goal_y,in_close,in_far
0,0,true,195.256704548,274.424104442,2.125,30.0,0.2,,,,False,False
1,0,true,350.67545361,18.4356712399,2.125,271.0,0.2,,,,False,False
2,0,true,461.513898126,207.866787262,2.125,336.0,0.2,,,,False,False
3,0,true,170.462426741,48.9345040281,2.125,51.0,0.2,,,,False,False
4,0,true,324.315115486,23.4238006929,2.125,260.0,0.2,,,,False,False
0,1,true,188.1807739,273.589340724,7.125,276.728215903,0.2,,13.9930697101,253.040018957,False,False
1,1,true,357.79862689,18.5970014149,7.125,91.2974495691,0.2,,461.520730747,20.9461658279,False,False
2,1,true,461.617471514,200.742540105,7.125,0.832916070698,0.2,,464.233296301,20.8142523072,False,False
3,1,true,177.56956836,48.4303582193,7.125,85.9425144542,0.2,,381,34,False,False
4,1,true,323.235546785,30.4665385425,7.125,188.714931143,0.2,,302,169,False,False
0,2,true,181.104843252,272.754577005,7.125,276.728215903,0.2,,13.9930697101,253.040018957,False,False
1,2,true,364.92180017,18.75833159,7.125,91.2974495691,0.2,,461.520730747,20.9461658279,False,False
2,2,true,461.721044901,193.618292948,7.125,0.832916070698,0.2,,464.233296301,20.8142523072,False,False
3,2,true,184.67670998,47.9262124106,7.125,85.9425144542,0.2,,381,34,False,False
4,2,true,322.155978083,37.5092763921,7.125,188.714931143,0.2,,302,169,False,False
0,3,true,174.028912604,271.919813287,7.125,276.728215903,0.2,,13.9930697101,253.040018957,False,False
1,3,true,372.04497345,18.9196617651,7.125,91.2974495691,0.2,,461.520730747,20.9461658279,False,False
2,3,true,461.824618289,186.494045791,7.125,0.832916070698,0.2,,464.233296301,20.8142523072,False,False
3,3,true,191.7838516,47.4220666018,7.125,85.9425144542,0.2,,381,34,False,False
4,3,true,321.076409382,44.5520142418,7.125,188.714931143,0.2,,302,169,False,False
0,4,true,166.952981956,271.085049568,7.125,276.728215903,0.2,,13.9930697101,253.040018957,False,False
1,4,true,379.16814673,19.0809919402,7.125,91.2974495691,0.2,,461.520730747,20.9461658279,False,False
2,4,true,461.928191677,179.369798634,7.125,0.832916070698,0.2,,464.233296301,20.8142523072,False,False
3,4,true,198.89099322,46.917920793,7.125,85.9425144542,0.2,,381,34,False,False
4,4,true,319.99684068,51.5947520914,7.125,188.714931143,0.2,,302,169,False,False
0,5,true,159.877051308,270.250285849,7.125,276.728215903,0.2,,13.9930697101,253.040018957,False,False
1,5,true,386.291320009,19.2423221153,7.125,91.2974495691,0.2,,461.520730747,20.9461658279,False,False
2,5,true,462.031765065,172.245551477,7.125,0.832916070698,0.2,,464.233296301,20.8142523072,False,False
3,5,true,205.998134839,46.4137749842,7.125,85.9425144542,0.2,,381,34,False,False
4,5,true,318.917271979,58.6374899411,7.125,188.714931143,0.2,,302,169,False,False
0,6,true,152.80112066,269.415522131,7.125,276.728215903,0.2,,13.9930697101,253.040018957,False,False
1,6,true,393.414493289,19.4036522904,7.125,91.2974495691,0.2,,461.520730747,20.9461658279,False,False
2,6,true,462.135338452,165.12130432,7.125,0.832916070698,0.2,,464.233296301,20.8142523072,False,False
3,6,true,213.105276459,45.9096291754,7.125,85.9425144542,0.2,,381,34,False,False
4,6,true,317.837703277,65.6802277907,7.125,188.714931143,0.2,,302,169,False,False
0,7,true,145.725190012,268.580758412,7.125,276.728215903,0.2,,13.9930697101,253.040018957,False,False
1,7,true,400.537666569,19.5649824655,7.125,91.2974495691,0.2,,461.520730747,20.9461658279,False,False
2,7,true,462.23891184,157.997057163,7.125,0.832916070698,0.2,,464.233296301,20.8142523072,False,False
3,7,true,220.212418079,45.4054833667,7.125,85.9425144542,0.2,,381,34,False,False
4,7,true,316.758134576,72.7229656403,7.125,188.714931143,0.2,,302,169,False,False
0,8,true,138.649259364,267.745994694,7.125,276.728215903,0.2,,13.9930697101,253.040018957,False,False
1,8,true,407.660839849,19.7263126406,7.125,91.2974495691,0.2,,461.520730747,20.9461658279,False,False
2,8,true,462.342485228,150.872810006,7.125,0.832916070698,0.2,,464.233296301,20.8142523072,False,False
3,8,true,227.319559699,44.9013375579,7.125,85.9425144542,0.2,,381,34,False,False
4,8,true,315.678565874,79.76570349,7.125,188.714931143,0.2,,302,169,False,False
0,9,true,131.573328716,266.911230975,7.125,276.728215903,0.2,,13.9930697101,253.040018957,False,False
1,9,true,414.784013129,19.8876428157,7.125,91.2974495691,0.2,,461.520730747,20.9461658279,False,False
2,9,true,462.446058615,143.74856285,7.125,0.832916070698,0.2,,464.233296301,20.8142523072,False,False
3,9,true,234.426701319,44.3971917491,7.125,85.9425144542,0.2,,381,34,False,False
4,9,true,314.598997173,86.8084413396,7.125,188.714931143,0.2,,302,169,False,False
0,10,true,124.497398069,266.076467257,7.125,276.728215903,0.2,,13.9930697101,253.040018957,False,False
1,10,true,421.907186409,20.0489729908,7.125,91.2974495691,0.2,,461.520730747,20.9461658279,False,False
2,10,true,462.549632003,136.624315693,7.125,0.832916070698,0.2,,464.233296301,20.8142523072,False,False
3,10,true,241.533842938,43.8930459403,7.125,85.9425144542,0.2,,381,34,False,False
4,10,true,313.519428471,93.8511791893,7.125,188.714931143,0.2,,302,169,False,False
0,11,true,117.421467421,265.241703538,7.125,276.728215903,0.2,,13.9930697101,253.040018957,False,False
1,11,true,429.030359688,20.2103031658,7.125,91.2974495691,0.2,,461.520730747,20.9461658279,False,False
2,11,true,462.653205391,129.500068536,7.125,0.832916070698,0.2,,464.233296301,20.8142523072,False,False
3,11,true,248.640984558,43.3889001316,7.125,85.9425144542,0.2,,381,34,False,False
4,11,true,312.43985977,100.893917039,7.125,188.714931143,0.2,,302,169,False,False
