pid,tick,latency
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,0,26
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1,31
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,2,29
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,3,33
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,4,37
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,5,35
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,6,31
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,7,30
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,8,30.5
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,9,31.5
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,10,30.5
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,11,35
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,12,27.5
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,13,29
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,14,34
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,15,28
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,16,52
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,17,33
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,18,30
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,19,33
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,20,26
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,21,28
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,22,31.5
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,23,36
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,24,31
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,25,31
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,26,27
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,27,31.5
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,28,31
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,29,31.5
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,30,34.5
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,31,31.5
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,32,33.5
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,33,31
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,34,40
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,35,29
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,36,32
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,37,34
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,38,40.5
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,39,34
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,40,38
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,41,47
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,42,31
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,43,34
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,44,35.5
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,45,29
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,46,29
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,47,32
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,48,32
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,49,29
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,50,26.5
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,51,44.5
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,52,28.5
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,53,30
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,54,33.5
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,55,32.5
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,56,31
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,57,25
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,58,28
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,59,34.5
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,60,33
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,61,38
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,62,43
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,63,40.5
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,64,32
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,65,35.5
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,66,30.5
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,67,39.5
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,68,44
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,69,38
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,70,26.5
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,71,39.5
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,72,29.5
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,73,33.5
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,74,34
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,75,36.5
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,76,69.5
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,77,30.5
