pid,tick,latency
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,0,9
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,1,6.5
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,2,10
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,3,6.5
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,4,9
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,5,6.5
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,6,9
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,7,6.5
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,8,9
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,9,8
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,10,14
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,11,9.5
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,12,7
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,13,9.5
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,14,8
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,15,10.5
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,16,6
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,17,9.5
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,18,6
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,19,9.5
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,20,10
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,21,9
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,22,10
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,23,5
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,24,9
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,25,6.5
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,26,10
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,27,10
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,28,9.5
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,29,6.5
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,30,8
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,31,6.5
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,32,6.5
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,33,6.5
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,34,8.5
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,35,7.5
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,36,6.5
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,37,6
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,38,8.5
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,39,6
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,40,9.5
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,41,6
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,42,6.5
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,43,9
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,44,8.5
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,45,10.5
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,46,5.5
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,47,9
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,48,6
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,49,9
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,50,7
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,51,8.5
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,52,5
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,53,9.5
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,54,7
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,55,10.5
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,56,8
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,57,9.5
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,58,9
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,59,7.5
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,60,7
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,61,9.5
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,62,6
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,63,9.5
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,64,7
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,65,9
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,66,14
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,67,9
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,68,6.5
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,69,10.5
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,70,8
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,71,9
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,72,7
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,73,10
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,74,6
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,75,10.5
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,76,6
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,77,8.5
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,78,10
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,79,6.5
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,80,9.5
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,81,7
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,82,10
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,83,7
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,84,6.5
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,85,9.5
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,86,7.5
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,87,6.5
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,88,8.5
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,89,9.5
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,90,7
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,91,6.5
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,92,6.5
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,93,6.5
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,94,9.5
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,95,7.5
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,96,10
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,97,6
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,98,9
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,99,6.5
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,100,7.5
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,101,6.5
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,102,8.5
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,103,6.5
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,104,8.5
2358-7ff2ef87-ff04-4028-9d57-f57388aecf59,105,6.5
