pid,tick,latency
1418-e1eb291c-a728-453e-bbda-92be36f81dab,0,60.5
1418-e1eb291c-a728-453e-bbda-92be36f81dab,1,99.5
1418-e1eb291c-a728-453e-bbda-92be36f81dab,2,76
1418-e1eb291c-a728-453e-bbda-92be36f81dab,3,41.5
1418-e1eb291c-a728-453e-bbda-92be36f81dab,4,42
1418-e1eb291c-a728-453e-bbda-92be36f81dab,5,41.5
1418-e1eb291c-a728-453e-bbda-92be36f81dab,6,41
1418-e1eb291c-a728-453e-bbda-92be36f81dab,7,41.5
1418-e1eb291c-a728-453e-bbda-92be36f81dab,8,41
1418-e1eb291c-a728-453e-bbda-92be36f81dab,9,41.5
1418-e1eb291c-a728-453e-bbda-92be36f81dab,10,66
1418-e1eb291c-a728-453e-bbda-92be36f81dab,11,41.5
1418-e1eb291c-a728-453e-bbda-92be36f81dab,12,41
1418-e1eb291c-a728-453e-bbda-92be36f81dab,13,41.5
1418-e1eb291c-a728-453e-bbda-92be36f81dab,14,42
1418-e1eb291c-a728-453e-bbda-92be36f81dab,15,42
1418-e1eb291c-a728-453e-bbda-92be36f81dab,16,41.5
1418-e1eb291c-a728-453e-bbda-92be36f81dab,17,41
1418-e1eb291c-a728-453e-bbda-92be36f81dab,18,41.5
1418-e1eb291c-a728-453e-bbda-92be36f81dab,19,47.5
1418-e1eb291c-a728-453e-bbda-92be36f81dab,20,54.5
