pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points
7134-1623cb40-1283-4a8f-9732-90cd40119b9a,0,visible,124.146,179.438,2.125,7,0.08999999999999997,0.27
4847-afe506aa-50d6-4a33-a1d3-18ac703a0bb2,0,visible,178.74,105.145,2.125,70,0.37,0.13
3238-93243dc4-b8c6-455a-91df-06d90c09f510,0,visible,118.267,61.257,7.125,216,0.29000000000000004,0.12
7804-b6d3d1d7-95b8-41ea-be0d-41616b71ccef,0,visible,208.529,25.418,7.125,132,0.35,0.05
3427-09c28900-e9e9-447c-8909-f1f9a1c91444,0,visible,311.893,143.452,7.125,136,1,0.01
7134-1623cb40-1283-4a8f-9732-90cd40119b9a,1,visible,125.568,177.859,2.125,42,0.08999999999999997,0.27
4847-afe506aa-50d6-4a33-a1d3-18ac703a0bb2,1,visible,180.737,104.418,2.125,70,0.38,0.13
3238-93243dc4-b8c6-455a-91df-06d90c09f510,1,visible,116.303,68.106,7.125,196,0.27,0.12
7804-b6d3d1d7-95b8-41ea-be0d-41616b71ccef,1,visible,213.824,30.186,7.125,132,0.38,0.05
3427-09c28900-e9e9-447c-8909-f1f9a1c91444,1,visible,313.369,144.981,2.125,136,0.95,0.01
7134-1623cb40-1283-4a8f-9732-90cd40119b9a,2,visible,126.99,176.28,2.125,42,0.07999999999999996,0.27
4847-afe506aa-50d6-4a33-a1d3-18ac703a0bb2,2,visible,182.734,103.691,2.125,70,0.4,0.13
3238-93243dc4-b8c6-455a-91df-06d90c09f510,2,visible,114.339,74.955,7.125,196,0.26,0.12
7804-b6d3d1d7-95b8-41ea-be0d-41616b71ccef,2,visible,217.705,36.162,7.125,147,0.41000000000000003,0.05
3427-09c28900-e9e9-447c-8909-f1f9a1c91444,2,visible,314.845,146.51,2.125,136,0.95,0.01
7134-1623cb40-1283-4a8f-9732-90cd40119b9a,3,visible,128.412,174.701,2.125,42,0.06999999999999995,0.27
4847-afe506aa-50d6-4a33-a1d3-18ac703a0bb2,3,visible,184.731,102.964,2.125,70,0.41000000000000003,0.13
3238-93243dc4-b8c6-455a-91df-06d90c09f510,3,visible,112.375,81.804,7.125,196,0.22999999999999998,0.12
7804-b6d3d1d7-95b8-41ea-be0d-41616b71ccef,3,visible,216.837,43.234,7.125,187,0.44999999999999996,0.05
3427-09c28900-e9e9-447c-8909-f1f9a1c91444,3,visible,316.321,148.039,2.125,136,0.94,0.01
7134-1623cb40-1283-4a8f-9732-90cd40119b9a,4,visible,129.834,173.122,2.125,42,0.09999999999999998,0.27
4847-afe506aa-50d6-4a33-a1d3-18ac703a0bb2,4,visible,191.426,100.527,7.125,70,0.43999999999999995,0.13
3238-93243dc4-b8c6-455a-91df-06d90c09f510,4,visible,110.411,88.653,7.125,196,0.18000000000000005,0.12
7804-b6d3d1d7-95b8-41ea-be0d-41616b71ccef,4,visible,214.168,49.84,7.125,202,0.47,0.05
3427-09c28900-e9e9-447c-8909-f1f9a1c91444,4,visible,317.797,149.568,2.125,136,0.91,0.01
7134-1623cb40-1283-4a8f-9732-90cd40119b9a,5,visible,131.256,171.543,2.125,42,0.08999999999999997,0.27
4847-afe506aa-50d6-4a33-a1d3-18ac703a0bb2,5,visible,198.121,98.09,7.125,70,0.48,0.13
3238-93243dc4-b8c6-455a-91df-06d90c09f510,5,visible,108.447,95.502,7.125,196,0.16000000000000003,0.12
7804-b6d3d1d7-95b8-41ea-be0d-41616b71ccef,5,visible,211.499,56.446,7.125,202,0.52,0.05
3427-09c28900-e9e9-447c-8909-f1f9a1c91444,5,visible,319.273,151.097,2.125,136,0.91,0.01
7134-1623cb40-1283-4a8f-9732-90cd40119b9a,6,visible,133.212,170.713,2.125,67,0.07999999999999996,0.27
4847-afe506aa-50d6-4a33-a1d3-18ac703a0bb2,6,visible,200.118,97.363,2.125,70,0.54,0.13
3238-93243dc4-b8c6-455a-91df-06d90c09f510,6,visible,106.483,102.351,7.125,196,0.14,0.12
7804-b6d3d1d7-95b8-41ea-be0d-41616b71ccef,6,visible,208.83,63.052,7.125,202,0.56,0.05
3427-09c28900-e9e9-447c-8909-f1f9a1c91444,6,visible,321.183,152.029,2.125,116,0.89,0.01
7134-1623cb40-1283-4a8f-9732-90cd40119b9a,7,visible,135.244,171.334,2.125,107,0.07999999999999996,0.27
4847-afe506aa-50d6-4a33-a1d3-18ac703a0bb2,7,visible,202.115,96.636,2.125,70,0.54,0.13
3238-93243dc4-b8c6-455a-91df-06d90c09f510,7,visible,109.381,108.86,7.125,156,0.12,0.12
7804-b6d3d1d7-95b8-41ea-be0d-41616b71ccef,7,visible,206.161,69.658,7.125,202,0.55,0.05
3427-09c28900-e9e9-447c-8909-f1f9a1c91444,7,visible,323.282,151.697,2.125,81,0.92,0.01
7134-1623cb40-1283-4a8f-9732-90cd40119b9a,8,visible,139.631,176.949,7.125,142,0.13,0.27
4847-afe506aa-50d6-4a33-a1d3-18ac703a0bb2,8,visible,204.112,95.909,2.125,70,0.53,0.13
3238-93243dc4-b8c6-455a-91df-06d90c09f510,8,visible,114.33,113.985,7.125,136,0.12,0.12
7804-b6d3d1d7-95b8-41ea-be0d-41616b71ccef,8,visible,204.68,76.627,7.125,192,0.52,0.05
3427-09c28900-e9e9-447c-8909-f1f9a1c91444,8,visible,324.531,149.978,2.125,36,0.89,0.01
7134-1623cb40-1283-4a8f-9732-90cd40119b9a,9,visible,139.382,184.07,7.125,182,0.15000000000000002,0.27
4847-afe506aa-50d6-4a33-a1d3-18ac703a0bb2,9,visible,210.807,93.472,7.125,70,0.53,0.13
3238-93243dc4-b8c6-455a-91df-06d90c09f510,9,visible,117.784,120.217,7.125,151,0.09999999999999998,0.12
7804-b6d3d1d7-95b8-41ea-be0d-41616b71ccef,9,visible,206.882,83.403,7.125,162,0.52,0.05
3427-09c28900-e9e9-447c-8909-f1f9a1c91444,9,visible,325.78,148.259,2.125,36,0.87,0.01
7134-1623cb40-1283-4a8f-9732-90cd40119b9a,10,visible,135.606,190.112,7.125,212,0.15000000000000002,0.27
4847-afe506aa-50d6-4a33-a1d3-18ac703a0bb2,10,visible,217.502,91.035,7.125,70,0.61,0.13
3238-93243dc4-b8c6-455a-91df-06d90c09f510,10,visible,117.039,127.303,7.125,186,0.07999999999999996,0.12
7804-b6d3d1d7-95b8-41ea-be0d-41616b71ccef,10,visible,209.084,90.179,7.125,162,0.55,0.05
3427-09c28900-e9e9-447c-8909-f1f9a1c91444,10,visible,327.029,146.54,2.125,36,0.9,0.01
7134-1623cb40-1283-4a8f-9732-90cd40119b9a,11,visible,134.641,192.005,2.125,207,0.17000000000000004,0.27
4847-afe506aa-50d6-4a33-a1d3-18ac703a0bb2,11,visible,224.197,88.598,7.125,70,0.6699999999999999,0.13
3238-93243dc4-b8c6-455a-91df-06d90c09f510,11,visible,111.914,132.252,7.125,226,0.07999999999999996,0.12
7804-b6d3d1d7-95b8-41ea-be0d-41616b71ccef,11,visible,211.286,96.955,7.125,162,0.5800000000000001,0.05
3427-09c28900-e9e9-447c-8909-f1f9a1c91444,11,visible,328.278,144.821,2.125,36,0.88,0.01
7134-1623cb40-1283-4a8f-9732-90cd40119b9a,12,visible,134.937,194.109,2.125,172,0.17000000000000004,0.27
4847-afe506aa-50d6-4a33-a1d3-18ac703a0bb2,12,visible,226.194,87.871,2.125,70,0.7,0.13
3238-93243dc4-b8c6-455a-91df-06d90c09f510,12,visible,104.877,133.367,7.125,261,0.040000000000000036,0.12
7804-b6d3d1d7-95b8-41ea-be0d-41616b71ccef,12,visible,213.488,103.731,7.125,162,0.61,0.05
3427-09c28900-e9e9-447c-8909-f1f9a1c91444,12,visible,329.527,143.102,2.125,36,0.88,0.01
7134-1623cb40-1283-4a8f-9732-90cd40119b9a,13,visible,136.516,195.531,2.125,132,0.18999999999999995,0.27
4847-afe506aa-50d6-4a33-a1d3-18ac703a0bb2,13,visible,228.191,87.144,2.125,70,0.7,0.13
3238-93243dc4-b8c6-455a-91df-06d90c09f510,13,visible,97.84,134.482,7.125,261,0,0.12
7804-b6d3d1d7-95b8-41ea-be0d-41616b71ccef,13,visible,215.69,110.507,7.125,162,0.63,0.05
3427-09c28900-e9e9-447c-8909-f1f9a1c91444,13,visible,331.056,141.626,2.125,46,0.86,0.01
7134-1623cb40-1283-4a8f-9732-90cd40119b9a,14,visible,138.625,195.79,2.125,97,0.19999999999999996,0.27
4847-afe506aa-50d6-4a33-a1d3-18ac703a0bb2,14,visible,230.188,86.417,2.125,70,0.71,0.13
3238-93243dc4-b8c6-455a-91df-06d90c09f510,14,visible,90.803,135.597,7.125,261,0,0.12
7804-b6d3d1d7-95b8-41ea-be0d-41616b71ccef,14,visible,216.347,112.528,2.125,162,0.6599999999999999,0.05
3427-09c28900-e9e9-447c-8909-f1f9a1c91444,14,visible,333.176,141.478,2.125,86,0.86,0.01
7134-1623cb40-1283-4a8f-9732-90cd40119b9a,15,visible,140.729,195.494,2.125,82,0.21999999999999997,0.27
4847-afe506aa-50d6-4a33-a1d3-18ac703a0bb2,15,visible,232.185,85.69,2.125,70,0.73,0.13
3238-93243dc4-b8c6-455a-91df-06d90c09f510,15,visible,85.426,130.923,7.125,311,0,0.12
7804-b6d3d1d7-95b8-41ea-be0d-41616b71ccef,15,visible,217.004,114.549,2.125,162,0.63,0.05
3427-09c28900-e9e9-447c-8909-f1f9a1c91444,15,visible,339.283,145.148,7.125,121,0.85,0.01
7134-1623cb40-1283-4a8f-9732-90cd40119b9a,16,visible,142.833,195.198,2.125,82,0.25,0.27
4847-afe506aa-50d6-4a33-a1d3-18ac703a0bb2,16,visible,234.182,84.963,2.125,70,0.71,0.13
3238-93243dc4-b8c6-455a-91df-06d90c09f510,16,visible,80.049,126.249,7.125,311,0,0.12
