1,2016-10-22-16-59-15-420_2_1_4238-e0623e99-553c-4af6-a728-45c164b5792b
3,2016-10-22-17-14-4-594_6_3_6639-9f5caf88-8466-42f0-b6d1-4637a50fb452
0,2016-10-22-17-2-41-463_2_0_8178-260a76f7-c77f-4123-97c3-19810a428c43
0,2016-10-22-17-51-22-518_6_0_6347-dcb77591-1a61-49e2-a76e-a03d26aecc29
0,2016-10-22-17-6-24-206_2_0_2681-7db33bb9-df70-48f3-8901-608fdf39a048
3,2016-10-22-19-34-21-136_6_3_4253-6645805a-da81-4684-9b67-c4f2a3d4a80c
0,2016-10-22-19-37-23-275_2_0_7740-6937f51d-8889-42d7-a78f-5fc01c5b19f7
3,2016-10-23-14-46-0-328_3_3_3632-ed72b229-2a84-47e9-a78b-762bb9f60043
2,2016-10-23-14-46-23-568_4_2_8224-98a2cb69-249d-426f-aad5-c46823f24449
2,2016-10-23-14-46-52-935_6_2_7618-b95c4bc6-a4a3-4490-ab49-9fbbfb942150
2,2016-10-23-14-47-23-349_4_2_2322-0bdc2871-bb9a-42b0-9164-89fdeda63850
0,2016-10-23-14-48-11-28_3_0_2664-70f07a54-59f1-4119-8543-0e9d4244ad7b
2,2016-10-23-14-48-41-27_4_2_8687-4f472f35-2465-4b5d-bb42-cf878cb1825d
1,2016-10-23-14-49-15-758_5_1_4298-6e94a204-dbce-48d9-b02e-9827d729cfff
1,2016-10-23-14-50-29-343_2_1_4474-67ca7620-4979-497a-b2d8-a513c4c2ea9c
0,2016-10-23-14-50-37-196_2_0_2422-0c3c431c-3b3a-405f-8944-45d67f6831e7
0,2016-10-23-14-50-53-298_3_0_5430-ccc18d6f-3946-42b2-8e01-5e93ff498e5c
2,2016-10-23-14-51-37-69_3_2_1820-8e699d14-cac6-4bff-956e-09d45878010f
1,2016-10-23-14-51-50-450_5_1_1183-d665243e-b8e2-4b42-b2db-0d490e83eabe
2,2016-10-23-14-54-4-634_1_2_6823-430dee62-8f5c-49bb-a858-e7b22ca3908e
1,2016-10-23-14-54-6-907_4_1_2980-ee17c64c-9246-4b91-9c98-84c69d70b140
2,2016-10-23-14-56-39-843_4_2_1850-598674ee-b102-4179-b0c7-1519176b529d
0,2016-10-23-14-57-56-801_5_0_4859-d882cb38-1c98-47d2-8f7c-706f7f5ee21a
3,2016-10-23-15-1-46-739_3_3_0369-0a5d36f7-0039-4434-9e15-9b66f3eb7bd6
3,2016-10-23-15-16-25-329_5_3_7792-8dd13c0a-ade9-4fe8-bd4b-4715f61a863b
0,2016-10-23-15-26-26-546_2_0_5081-6171f734-741b-49e2-9397-1068a99578b6
2,2016-10-23-15-29-29-80_3_2_5815-338675a2-3ee6-4afa-84fc-6cc37c14990d
3,2016-10-23-15-42-39-480_1_3_0929-2dac7816-a76d-431e-a43c-002a415c6297
1,2016-10-23-15-46-58-444_3_1_5294-8dd7b389-31c4-419d-b98a-c94ea25a1dc7
2,2016-10-23-15-52-6-231_1_2_7646-72f35602-6dab-415c-bd97-dbfd1f38d56d
1,2016-10-23-15-59-48-267_4_1_1134-48c61128-e517-4425-8739-14c40db27925
0,2016-10-23-15-9-18-421_6_0_1610-4c5209b6-58f6-4987-be92-a2ab6cb26d02
3,2016-10-23-16-54-20-745_2_3_6622-2bc430d9-827c-4708-b107-cda0ebfbd684
3,2016-10-23-17-21-39-941_1_3_1404-8d24527b-eb19-4344-9450-2c23984eb6b2
3,2016-10-23-17-38-7-333_3_3_6147-3464ec6e-363a-4b18-9bf7-6d554f668eb8
2,2016-10-23-17-47-9-230_2_2_1564-e0de5771-6d7e-44b9-8ba3-615b304e0c96
2,2016-10-23-18-26-54-77_1_2_9460-c62fb3a2-0961-461b-b46e-985515954184
0,2016-10-23-18-29-54-658_5_0_8069-87e90e77-bc0d-430a-b358-b5b9829d5eae
3,2016-10-23-20-5-24-722_3_3_3260-6f5ae487-2d0a-4c05-b869-6b535094ec09
2,2016-10-24-11-52-37-925_2_2_5454-37cd4523-622d-4e48-82a9-53192bcb0470
0,2016-10-24-11-53-18-569_1_0_7445-d6f6afb2-8eaa-4c2a-a40b-4d4a7e66b44b
1,2016-10-24-11-53-30-645_6_1_9834-3ed9df65-1331-4d82-848f-8c0345ff2068
2,2016-10-24-11-53-7-233_1_2_4812-d4db38d2-463c-4f8c-b5de-c1cf902ef792
0,2016-10-24-11-54-31-495_1_0_6365-11aee93c-3f44-49d1-bfce-e8cfd7999314
2,2016-10-24-11-54-4-115_5_2_2963-89c2a8e6-caea-4e02-970b-8a208ce3299a
1,2016-10-24-11-54-40-321_3_1_3486-c7ff20fb-8193-4e89-b041-8dde79baa7aa
3,2016-10-24-11-55-55-660_1_3_4213-b4616c05-415a-46f9-ad9a-c5f141f2f2b7
3,2016-10-24-11-56-27-926_3_3_4150-09b4dec7-f162-4995-a50f-eee6b624f346
3,2016-10-24-11-57-26-397_3_3_3895-7105e369-5c76-46ec-91ba-435aabb4057a
1,2016-10-24-12-0-32-283_3_1_3115-4295addc-bda2-40df-bf30-3f3c38e2def8
2,2016-10-24-12-1-48-629_1_2_9712-e0ace9d1-e3c3-46fb-b89e-11c78f32343f
1,2016-10-24-12-1-49-793_3_1_0513-21dd0e75-8dd5-47cf-883c-426f9b7db0dd
2,2016-10-24-12-10-19-708_1_2_3923-3fd11b00-00ec-4cf1-bef3-6948c1d763ce
0,2016-10-24-12-16-48-605_4_0_3586-65e7f02a-bdd2-46ae-ad55-d45b48864fa7
3,2016-10-24-12-25-6-312_5_3_0894-b7a6829a-d61c-4c0c-8eb7-a92fa9b5279b
2,2016-10-24-12-32-7-514_6_2_6087-ee8341d1-70e2-4617-a8fb-34bf9345f4d5
1,2016-10-24-12-4-32-679_4_1_8280-edb9b916-3f56-4e3b-a14c-c7a3e6500eb3
0,2016-10-24-12-7-18-985_3_0_0140-906dc8b2-adf8-443c-a25c-98c10187dbee
2,2016-10-24-13-12-41-161_6_2_5466-7068881b-c1b7-4b6c-be10-fde3aaf2fd0f
2,2016-10-24-13-17-27-582_4_2_3885-685c224f-0160-484e-9039-e6a9115dcbd5
0,2016-10-24-13-20-52-592_4_0_6194-ae33a6b9-63b0-411b-a8bc-6cb83f648b3b
2,2016-10-24-13-27-57-314_5_2_7996-fe3b28a3-c149-4c97-8e86-bf4e279bb361
3,2016-10-24-13-31-56-341_1_3_6238-063eb7bb-5163-45d5-b4cf-994f2bfa4ceb
2,2016-10-24-13-33-32-270_1_2_2246-b987f427-d9ef-447a-b20e-0024643b9249
0,2016-10-24-13-4-56-125_5_0_7931-f7153f3f-a134-431f-84f9-dcb76fc84de9
3,2016-10-24-13-5-29-987_6_3_8711-017f2db6-e51f-4f7e-ba38-ca167ff18111
2,2016-10-24-13-5-9-179_5_2_4803-ab34f867-4d3d-4232-868c-8092f56c2243
0,2016-10-24-13-54-27-766_4_0_6103-e35eb46f-766a-4124-94ae-8623d051ad82
3,2016-10-24-13-57-55-731_1_3_9341-d8fc6b51-d708-4560-9d12-ca1928bae890
3,2016-10-24-13-6-45-405_2_3_5757-f2e119ea-efba-4b77-8e6e-441a43476bd5
0,2016-10-24-13-7-7-449_6_0_7805-33b49f60-793d-4b32-ad0d-27083604e760
0,2016-10-24-13-9-12-703_3_0_2383-2972b5a9-bbfd-4682-b6d8-6f5bda5ae37f
0,2016-10-24-14-12-20-131_3_0_5976-6d71db76-e68a-4471-984d-020d1324d780
2,2016-10-24-14-19-18-84_6_2_4981-1e49fb44-c73a-40b6-a0b5-71f3ed1fc009
0,2016-10-24-14-23-49-325_3_0_6617-c902db92-1cf5-4d47-b01c-bfae205bd4d6
2,2016-10-24-14-47-18-925_6_2_1019-5f25896d-8537-4290-b1d9-6d81352171ee
1,2016-10-24-14-50-54-413_3_1_0271-d0fbc33a-35d7-4fdd-94e5-7281dcb13732
0,2016-10-24-14-7-5-793_2_0_6350-e0f49aee-4039-44d3-9df2-fbd8d88d72ae
1,2016-10-24-15-1-36-896_3_1_2937-c44d093e-2c0f-462e-b6d1-211844306acc
1,2016-10-24-15-11-49-615_4_1_9020-7979445c-f011-4407-9123-3faff5febbec
3,2016-10-24-15-14-28-485_1_3_5472-94c90e0d-939f-475e-9bf9-16dbe461e678
3,2016-10-24-15-14-55-314_4_3_1608-3731ab27-edb8-41b7-8e0d-b51b24d1aff2
0,2016-10-24-15-18-10-860_1_0_1355-7b5ddd47-069b-4fd9-93a6-ae1f0be3f9db
2,2016-10-24-15-18-24-777_4_2_6145-5a2ffc2f-1164-4bce-ba91-1f978e5cc7d7
0,2016-10-24-15-21-41-916_4_0_5472-a83051f2-8161-49f3-9678-8fcda11c8bc2
0,2016-10-24-15-24-33-173_6_0_2879-d66cabd3-8be6-414c-806c-53f0c1f4f210
0,2016-10-24-15-27-53-515_1_0_3183-bf962516-3301-44a5-94e8-418a6795bf40
0,2016-10-24-15-3-19-539_3_0_0504-6795c88d-0e7e-4847-8c2a-eda65141da88
2,2016-10-24-15-31-23-599_6_2_1576-32301add-558e-485c-ba14-17b23d872525
2,2016-10-24-15-39-1-35_3_2_2942-60e89cba-9512-44c7-acb3-fd514bfb4490
2,2016-10-24-15-4-0-639_5_2_5196-fdc43135-dbcb-4c72-9883-89dbee181091
1,2016-10-24-15-4-33-198_1_1_9068-4251c70b-35d6-43b4-8be4-6ee99ca9239f
2,2016-10-24-15-4-45-875_2_2_9754-14134c55-a482-4249-82bc-c3508e835f81
1,2016-10-24-15-4-49-574_1_1_0962-f0076f79-6e6e-4f67-b7c7-d381b3d8cb18
3,2016-10-24-15-4-57-410_4_3_6396-a3ff2fd4-7535-4f6b-99f7-1a540ead2515
0,2016-10-24-15-42-2-285_4_0_9817-d4e9b5e0-9334-4c99-aca9-6f2b29b25321
1,2016-10-24-15-48-45-921_2_1_6035-f907fc61-f2df-41f6-93d8-1b503f226ae1
0,2016-10-24-15-48-5-306_1_0_3650-836ec119-6afa-4ca4-8d8c-952639893c54
0,2016-10-24-15-5-29-409_6_0_6044-510cb1cf-c18b-4626-bc72-52bfdbfa577d
0,2016-10-24-15-5-41-644_2_0_0608-c1aa8f54-bdc8-4072-969b-b6f8f85a7913
3,2016-10-24-15-5-44-439_4_3_1280-0b7bbbd3-1c7d-451f-8b19-ea8f83d4fe18
3,2016-10-24-15-5-58-309_5_3_6216-559ae14a-623f-436e-8a15-10d2fb93f349
1,2016-10-24-15-50-37-486_1_1_1705-f25a732b-f78c-4d0d-a37a-207469fe7a1e
1,2016-10-24-15-51-34-717_3_1_3126-8e1eec36-3bdc-4580-bd78-1765a8c93fb5
1,2016-10-24-15-51-48-537_3_1_8587-cda2840a-8052-4881-8394-a863fab69e6d
2,2016-10-24-15-51-5-276_4_2_2528-5aeb242c-9cf3-4903-a5c6-0b8b363d5830
3,2016-10-24-15-52-46-545_2_3_7278-13c058b6-c1f0-4474-8331-5b07076944e1
1,2016-10-24-15-52-49-778_5_1_8813-f6c4b184-8720-486e-8aa3-9c4280cf23e5
0,2016-10-24-15-52-7-212_5_0_2997-bbbd393f-4539-4efe-826e-4ca123265dd8
3,2016-10-24-15-53-32-488_2_3_3244-10607c95-5dfa-4c0b-af1e-93603bbae1de
0,2016-10-24-15-53-38-323_4_0_2877-f7693570-6b0b-4325-8c57-83624d5e521b
3,2016-10-24-15-55-41-109_6_3_1679-b6aad9f2-96d5-4a68-a621-046be0749548
2,2016-10-24-15-57-56-336_4_2_6919-f2823f37-3597-4c19-a110-8f4692153fc3
3,2016-10-24-15-6-11-356_6_3_6046-b0107647-416b-464a-84fc-70e28a4b6761
3,2016-10-24-15-6-59-847_3_3_6044-9f2eeff0-05e7-46ec-ad57-df44aa5fa2b1
1,2016-10-24-15-7-7-946_3_1_0816-55971883-e4f0-477b-8f52-0474f90ee23a
0,2016-10-24-15-8-27-328_4_0_4896-f2377b14-e88a-4b68-bef7-446b07bc852a
2,2016-10-24-15-9-31-151_1_2_9820-ddd380c8-0808-4bf1-80ec-8a75a48ea80e
1,2016-10-24-15-9-35-717_5_1_2103-9a1828a9-cfd9-4f61-9bac-e66b61d6609a
2,2016-10-24-16-0-57-894_6_2_1316-6daadf61-ab4c-464d-bf6f-cfcf4b4adc57
2,2016-10-24-16-11-53-278_4_2_9425-0c1c2ba6-822a-4d93-85ec-b88a4af9c9c6
0,2016-10-24-16-12-32-742_5_0_2050-c6762c62-c6e4-4d23-bd44-47307be13a82
1,2016-10-24-16-13-22-477_5_1_0167-c2b03b7e-ab0e-4bd1-aa32-103747bceb37
2,2016-10-24-16-14-46-947_4_2_4546-854928c0-aeb9-4a07-b7a0-d26bdcdd777e
1,2016-10-24-16-15-34-358_1_1_0054-bdf81f13-d6fe-4174-a9ed-6d851cb6af92
2,2016-10-24-16-16-19-402_6_2_8870-d6d64710-1186-46a2-8aae-2a96f634372c
3,2016-10-24-16-17-30-398_2_3_9559-bf34985b-8324-4184-bb9d-efbda402199a
0,2016-10-24-16-17-38-870_6_0_5325-1245550c-32be-40b9-aaf6-108175d9cc50
2,2016-10-24-16-18-40-954_4_2_2214-c5f49617-b764-43f6-b742-c9ad8933835e
1,2016-10-24-16-19-3-896_6_1_5201-9e1a1eca-2e87-42dd-ac3d-a1d387647113
1,2016-10-24-16-20-48-362_3_1_2653-8c66379e-c0bd-46e5-ab29-61b0972c0f48
3,2016-10-24-16-23-2-922_4_3_3731-b80c5799-05a0-40ce-bfcd-1891437a8421
1,2016-10-24-16-27-2-362_3_1_4148-cc324786-7f2d-4a30-9b7f-685ae3523ce0
1,2016-10-24-16-29-14-667_1_1_4304-b9e1e066-f2be-4d5e-939e-9aa9880e4f9f
3,2016-10-24-16-29-26-382_4_3_8014-6609a2a4-4f6c-4c8b-b9ac-7749c4a2e4c0
1,2016-10-24-16-3-33-712_4_1_8429-85f58473-867e-4e17-ba56-de5634487912
0,2016-10-24-16-31-34-790_1_0_5567-a1045db2-c553-40ea-9631-5f8536b7a8c9
1,2016-10-24-16-32-2-912_4_1_8605-56c6b0d3-4262-45bf-afa2-0f5e2112886b
2,2016-10-24-16-34-59-538_5_2_3952-22b77239-7dd1-409a-8388-31bf0c80e282
0,2016-10-24-16-40-19-58_1_0_8474-82a3ad3a-3e5f-47b3-bd3d-7fef4079f38b
3,2016-10-24-16-40-32-38_1_3_6743-ba497244-7908-4b92-8401-119472b98552
0,2016-10-24-16-40-33-708_3_0_3027-ff3fb84d-31de-4990-815b-c4c9d4061a0a
3,2016-10-24-16-44-11-443_3_3_5468-abc44c54-9dcb-4450-944a-6df59c1f488e
3,2016-10-24-16-48-57-807_5_3_5972-c144ac64-6519-4343-9137-688291b2e115
1,2016-10-24-16-6-10-454_2_1_3014-8bcc9b83-c173-43c6-8390-536c451797f2
0,2016-10-24-16-9-23-284_6_0_8655-194c4fe7-7cc2-457e-afda-098189af2b5b
2,2016-10-24-17-2-56-828_2_2_2696-eb13607a-5f7a-4e7d-ab49-827f92bf9942
2,2016-10-24-17-24-53-296_3_2_9973-3bb9c7e2-2226-468f-b5e0-76109434ee18
0,2016-10-24-17-31-41-613_5_0_3063-958c1847-5bd2-4a16-98dd-e2a74e4d4361
0,2016-10-24-17-5-0-258_1_0_1061-bc6132fd-b7eb-4332-a385-1c2f5d49f7ec
2,2016-10-24-18-13-31-539_2_2_9179-d5553516-969e-4771-8526-922ef660af61
3,2016-10-24-18-25-58-441_6_3_5512-8f2849b7-8901-48ad-9725-d1d7bcfa0d7d
1,2016-10-24-18-41-52-574_1_1_0385-0bc6e586-2194-44a4-91f0-f8c2843e2965
2,2016-10-24-19-25-44-800_4_2_0097-a1701115-ace1-4e7b-9463-8b80aa5bc5e9
3,2016-10-24-19-57-20-949_2_3_1566-648f5094-6802-48a5-8c52-882fcdd0efda
0,2016-10-24-19-9-47-29_3_0_1431-8874d89f-2fa2-42ea-8de8-bb51531bedb7
2,2016-10-24-21-21-19-686_6_2_4891-b78d81e5-7040-4f62-ab40-8b62b3582192
2,2016-10-24-21-22-41-796_6_2_1335-e8b752c4-e220-43ab-83ea-ab425a3aa0d5
0,2016-10-24-21-23-36-899_1_0_0216-45c14ff1-1f7b-47e6-b61e-e03a8debfbd4
0,2016-10-24-21-23-40-357_3_0_8143-25cec217-84bc-40d8-9177-ef20039075e3
0,2016-10-24-21-24-25-295_4_0_2653-ea297981-b57e-46a5-9d3e-0cb8adaa1b6e
1,2016-10-24-21-27-20-50_2_1_1223-83653d7f-aa92-4532-b6b9-b9abfbf41d5a
3,2016-10-24-21-27-5-360_2_3_9506-657b71d0-32d3-4ad9-aa4f-99773c9127af
0,2016-10-24-21-31-49-296_3_0_6044-d999e2dc-8665-4f0d-bd8a-0b7e5f7885ef
3,2016-10-24-21-37-25-195_2_3_7703-d46b35e4-9af7-410b-8638-ebf0aec1b7c1
1,2016-10-24-21-37-57-816_4_1_7784-56249ddc-1a3b-4015-930a-790ace9938ad
0,2016-10-24-21-40-57-725_6_0_5167-552c31bc-dead-4246-b3f8-5117c388cccf
1,2016-10-24-21-41-56-733_4_1_5832-b947c0e5-4198-46d1-bd6a-d2637a1b3e7b
1,2016-10-24-21-42-29-206_2_1_5807-41343bb5-374d-4c6c-a527-ff79c3927786
2,2016-10-24-21-42-44-578_2_2_7891-e7ebd638-798d-424e-a502-55389edd7d21
1,2016-10-24-21-42-45-587_6_1_6549-cc331ebf-d96f-4fc4-9c53-23c90e4b2d78
0,2016-10-24-21-43-39-554_3_0_3815-7c82e40f-4e89-4e5f-b933-6f040c62e8d1
3,2016-10-24-21-45-10-782_4_3_4331-83b11d0c-ca8d-43fa-b474-90841eceeacd
3,2016-10-24-21-48-45-109_1_3_0328-362650c6-0684-4658-990b-7d3660b52552
1,2016-10-24-21-48-56-606_4_1_9990-baa0ae59-638c-49b1-a5f9-80c87019489e
0,2016-10-24-21-50-21-426_4_0_3388-d0464acb-c0b7-4980-b206-3bdb6b48cb45
0,2016-10-24-21-50-7-708_1_0_5740-6ce4592c-e972-4d08-9b25-d5aa870e089a
3,2016-10-24-21-53-41-450_4_3_9095-1885003d-b244-416b-84c0-f9e66b7257c1
1,2016-10-24-22-10-35-316_3_1_7315-600c39ff-a7a4-44f8-a0ee-99f9b7486e99
1,2016-10-24-22-11-43-206_2_1_2530-11fccd3d-0e06-4733-aa22-d526c6335c81
3,2016-10-24-22-12-12-365_1_3_0582-ac5f9a21-0851-431d-8b6b-6a4270d8b7d2
3,2016-10-24-22-13-2-904_6_3_5916-292f7141-9dd0-41ba-be3d-085e113bc847
3,2016-10-24-22-14-30-899_4_3_9586-104e8fab-23e7-4f89-abfe-4cd1ba1d1a2d
3,2016-10-24-22-16-56-455_5_3_7582-6d33617c-5ee3-46be-9db0-493e44937be0
3,2016-10-24-22-20-25-299_5_3_0822-1b7e630d-15f8-4b9a-80b1-328886e936b4
0,2016-10-24-22-25-40-727_3_0_8285-765b30f0-0262-46c4-9e46-2c3ee8536f64
0,2016-10-24-22-30-59-921_3_0_8556-dabf696d-960b-459b-8db9-8e2b56f254fd
1,2016-10-24-22-33-48-914_6_1_1366-45ccd852-240a-4e29-b29c-9bfea5aaf7c5
0,2016-10-24-22-4-55-0_5_0_3213-f41022e9-4c27-46a4-945a-7f74e3051404
3,2016-10-24-22-42-53-285_1_3_0525-01161955-0278-49ab-a9ca-d6d4dddc6775
3,2016-10-24-22-47-25-340_6_3_3257-97dfca26-f833-4aa9-a726-3b5f46b0a8d2
2,2016-10-24-22-54-20-140_6_2_3250-9e71e231-7938-4fc9-9c19-abfafae39949
1,2016-10-24-22-7-29-715_4_1_3922-8017e4b0-0602-4e3b-abbb-a60e7b4180dc
3,2016-10-24-22-7-51-532_2_3_7731-36b48525-c08e-4526-9a1a-b84d7d54d083
1,2016-10-24-22-8-12-856_4_1_5240-2ba01b78-4f11-40c6-8765-9809ea878c78
0,2016-10-24-22-8-56-172_5_0_4278-42b9dd3f-41c3-425a-ba13-1c1e7d3cc93d
1,2016-10-24-23-39-59-157_6_1_4992-f53bb638-411e-4b14-8c4e-e7f01fe6665c
3,2016-10-26-12-51-42-458_6_3_4840-28b78ebf-aaf9-430b-8673-2c6e9fec8e3a
1,2016-10-26-12-53-33-642_2_1_7405-f48f624b-a7fb-4dbe-a87f-9f8f9b9a18f2
0,2016-10-26-12-53-44-974_1_0_1102-a9d25654-264d-4540-9ed7-014ce6960ce3
2,2016-10-26-12-53-45-741_1_2_5220-1a77eb62-662c-404f-afb0-9d64467034ba
0,2016-10-26-12-54-1-701_4_0_2653-db7a53df-855e-4940-ac1c-dfd529379273
2,2016-10-26-12-54-58-49_2_2_5514-d4cc1963-3029-44ca-8a89-806e1b7d47e8
3,2016-10-26-12-55-6-316_4_3_3426-f4647e18-5aaa-4e5d-abc7-8b500e4f7641
2,2016-10-26-12-58-0-674_2_2_3382-892bf2a2-5c53-4907-8b37-520077d18f0f
3,2016-10-26-13-0-20-712_4_3_5022-6b11769b-f8ed-4324-82c1-785ce56761ef
0,2016-10-26-13-10-8-460_6_0_9145-86cf7210-6abe-40ab-aa5c-5c89b76e2d2b
2,2016-10-26-13-13-47-762_4_2_1304-09f7c594-08ce-4749-88da-2645a6873171
1,2016-10-26-13-15-39-565_2_1_5633-5f78182a-1dc9-4bdb-84da-e0439e12d631
2,2016-10-26-13-17-49-777_2_2_5007-4f2a3ea3-d1af-47cf-9525-d9822141bceb
2,2016-10-26-13-22-52-969_6_2_4963-721ec735-18e8-4b1e-a92d-56c68b2e3ed3
3,2016-10-26-13-32-13-799_6_3_3769-90996fbf-f6c4-4de9-a8a0-1b733d1c33f8
0,2016-10-26-13-39-27-707_2_0_0937-98d49783-bb47-4cd4-b9b3-13e45a65d588
2,2016-10-26-13-43-27-965_5_2_0702-46d83da9-c5bc-4cba-8e19-a1414303b36c
3,2016-10-26-13-6-55-508_3_3_8517-c436f5ec-f185-41f5-98e4-4487de261ec1
1,2016-10-26-14-0-7-249_3_1_2695-05883f34-aa77-4fbb-8e9a-53d0ac5c4dcc
2,2016-10-26-14-57-17-680_4_2_7030-19f62a87-5e10-4eb7-ac96-135e1edd31da
1,2016-10-26-15-33-55-38_1_1_1212-8de7a5a4-cb00-440c-b78f-e77ca10d5861
3,2016-10-26-16-34-45-751_6_3_0139-dc8932b1-0397-4a9b-b91e-ab7a90afe83b
1,2016-11-2-12-58-28-966_1_1_4801-99c6aebf-eeb4-4719-9366-b40f4d71fdb0
1,2016-11-2-12-58-57-184_3_1_5669-10bdc3d2-b3ae-476d-812d-479dbef9af29
0,2016-11-2-13-0-33-537_3_0_5517-17c5c5b4-cf5d-4dc5-a26a-28aa903019fa
0,2016-11-2-13-12-0-499_4_0_0772-59ea39b0-2cf1-48ba-a97f-2522f0338591
2,2016-11-2-13-16-16-784_6_2_3451-ded05607-1bab-4b6c-9575-07e4890f258e
1,2016-11-2-13-27-54-723_2_1_7119-a0db1d8b-dc2a-4004-94d6-bec86a0b3354
2,2016-11-2-13-29-54-502_4_2_6434-eff09d45-1719-46a4-9d49-727451b5048e
1,2016-11-2-13-33-51-13_3_1_1259-7f6c70f1-0434-44a3-ab18-f46c3946bf29
0,2016-11-2-13-38-0-730_6_0_7767-61544142-ada5-4ecd-9d9a-048f5191015b
0,2016-11-2-13-39-5-261_6_0_5326-2b0f8141-2966-4c95-8503-aecdb95ce0cf
1,2016-11-2-13-40-37-118_1_1_1382-06ec63b3-26d0-495b-822c-a27fad838ef8
3,2016-11-2-13-41-48-258_1_3_4506-245db82c-0ac7-45ad-889f-6ba69194c509
0,2016-11-2-13-42-30-801_3_0_5674-3a8eb118-d49e-449d-b118-11fa4e00e55f
2,2016-11-2-13-43-12-472_6_2_7816-5a567658-65ba-4c0b-8c5e-75f0d065163d
2,2016-11-2-13-47-22-378_6_2_9238-141261e6-287c-48e0-88d6-334183f103ea
1,2016-11-2-13-5-6-744_4_1_5632-15c22aa9-b388-41b0-ad7c-ab079cc51211
2,2016-11-2-13-50-7-522_3_2_7221-c28ab679-f529-4c28-abbd-e60005d9d1df
2,2016-11-2-13-51-21-745_2_2_0136-c36c4d6b-1e5a-46a7-9b92-5afd7799102e
0,2016-11-2-14-11-14-626_4_0_5232-e120619c-f58f-4c79-a525-14b3067a4d6e
2,2016-11-2-14-22-48-177_6_2_9204-27a9d954-4d87-4258-895a-409b63b18dce
3,2016-11-2-14-25-35-774_3_3_6764-c7f5ed36-b2e1-4759-8e7c-fd7841586643
3,2016-11-2-14-29-35-758_1_3_4298-17954aff-2e1b-4b15-9115-53b1260cea1d
0,2016-11-2-14-29-41-286_6_0_5378-fa0cad79-f760-4a8d-8a26-2ee34e94832b
2,2016-11-2-14-32-34-927_4_2_5956-fe35f668-a4cd-4e27-9b06-80a417d323c2
3,2016-11-2-14-33-33-292_4_3_1790-dc54ad3f-47d5-4a2b-8977-b875e646c946
1,2016-11-2-14-36-54-972_4_1_5105-2a8baf36-dd48-4e94-8a29-635a3ff7bafd
0,2016-11-2-14-43-33-43_6_0_2419-ca73e001-41f5-4b1e-8d70-df768da04969
0,2016-11-2-14-45-26-379_1_0_3163-5fcc8d64-2e8d-4c94-a0e6-9890d7b99cd0
2,2016-11-2-14-45-43-712_2_2_9291-6aeee6e1-db38-4829-a693-b5c033ac81e1
0,2016-11-2-14-45-55-85_5_0_0555-b2e2303e-2fd2-4334-a1a0-a397c977d255
2,2016-11-2-14-48-24-72_3_2_1138-3974d00c-1079-41d1-be60-08dc86afa13c
