pid,tick,latency
8785-a51530d5-58e6-4984-8750-fdea8299250c,0,19.5
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,0,24
8785-a51530d5-58e6-4984-8750-fdea8299250c,1,20
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,1,25
8785-a51530d5-58e6-4984-8750-fdea8299250c,2,20.5
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,2,24.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,3,20.5
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,3,23.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,4,21.5
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,4,25.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,5,21
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,5,24
8785-a51530d5-58e6-4984-8750-fdea8299250c,6,20
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,6,27
8785-a51530d5-58e6-4984-8750-fdea8299250c,7,20.5
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,7,26
8785-a51530d5-58e6-4984-8750-fdea8299250c,8,20.5
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,8,27.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,9,20.5
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,9,23.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,10,20
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,10,24.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,11,21
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,11,24.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,12,20.5
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,12,24
8785-a51530d5-58e6-4984-8750-fdea8299250c,13,19.5
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,13,23.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,14,21.5
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,14,25
8785-a51530d5-58e6-4984-8750-fdea8299250c,15,20
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,15,27.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,16,20.5
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,16,23.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,17,20
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,17,24
8785-a51530d5-58e6-4984-8750-fdea8299250c,18,20
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,18,26
8785-a51530d5-58e6-4984-8750-fdea8299250c,19,20.5
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,19,24.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,20,20
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,20,27
8785-a51530d5-58e6-4984-8750-fdea8299250c,21,20
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,21,24.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,22,20.5
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,22,34
8785-a51530d5-58e6-4984-8750-fdea8299250c,23,21.5
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,23,27.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,24,20
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,24,30.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,25,20
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,25,26.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,26,20.5
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,26,24
8785-a51530d5-58e6-4984-8750-fdea8299250c,27,20
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,27,26
8785-a51530d5-58e6-4984-8750-fdea8299250c,28,20
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,28,27
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,29,24.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,29,27
8785-a51530d5-58e6-4984-8750-fdea8299250c,30,21.5
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,30,27.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,31,20
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,31,23.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,32,21
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,32,26
8785-a51530d5-58e6-4984-8750-fdea8299250c,33,20.5
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,33,25.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,34,20
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,34,27
8785-a51530d5-58e6-4984-8750-fdea8299250c,35,20.5
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,35,23.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,36,20
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,36,26.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,37,20.5
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,37,25
8785-a51530d5-58e6-4984-8750-fdea8299250c,38,20
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,38,25
8785-a51530d5-58e6-4984-8750-fdea8299250c,39,20
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,39,32.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,40,19.5
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,40,24
8785-a51530d5-58e6-4984-8750-fdea8299250c,41,20.5
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,41,27
8785-a51530d5-58e6-4984-8750-fdea8299250c,42,20
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,42,23.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,43,19.5
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,43,23.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,44,20.5
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,44,23.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,45,20
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,45,24.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,46,21
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,46,26
8785-a51530d5-58e6-4984-8750-fdea8299250c,47,20
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,47,24
8785-a51530d5-58e6-4984-8750-fdea8299250c,48,20
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,48,28.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,49,20
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,49,39
8785-a51530d5-58e6-4984-8750-fdea8299250c,50,20
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,50,24
8785-a51530d5-58e6-4984-8750-fdea8299250c,51,20
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,51,24.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,52,20
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,52,23.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,53,21
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,53,26.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,54,20
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,54,25
8785-a51530d5-58e6-4984-8750-fdea8299250c,55,20.5
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,55,24.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,56,20.5
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,56,23.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,57,20.5
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,57,24
8785-a51530d5-58e6-4984-8750-fdea8299250c,58,20.5
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,58,26
8785-a51530d5-58e6-4984-8750-fdea8299250c,59,20.5
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,59,23.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,60,20.5
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,60,26
8785-a51530d5-58e6-4984-8750-fdea8299250c,61,20
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,61,24
8785-a51530d5-58e6-4984-8750-fdea8299250c,62,21.5
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,62,23.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,63,20.5
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,63,24
8785-a51530d5-58e6-4984-8750-fdea8299250c,64,21
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,64,24.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,65,21
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,65,27
8785-a51530d5-58e6-4984-8750-fdea8299250c,66,20
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,66,23
8785-a51530d5-58e6-4984-8750-fdea8299250c,67,21
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,67,24.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,68,20.5
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,68,24
8785-a51530d5-58e6-4984-8750-fdea8299250c,69,21
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,69,26.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,70,20
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,70,26.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,71,19.5
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,71,24
8785-a51530d5-58e6-4984-8750-fdea8299250c,72,20
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,72,27
8785-a51530d5-58e6-4984-8750-fdea8299250c,73,20
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,73,25
8785-a51530d5-58e6-4984-8750-fdea8299250c,74,20
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,74,27
8785-a51530d5-58e6-4984-8750-fdea8299250c,75,20.5
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,75,24.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,76,21.5
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,76,23.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,77,19.5
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,77,23.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,78,20.5
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,78,23.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,79,20
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,79,24
8785-a51530d5-58e6-4984-8750-fdea8299250c,80,20.5
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,80,25
8785-a51530d5-58e6-4984-8750-fdea8299250c,81,20
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,81,24
8785-a51530d5-58e6-4984-8750-fdea8299250c,82,20
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,82,24.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,83,19.5
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,83,26.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,84,20
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,84,24
8785-a51530d5-58e6-4984-8750-fdea8299250c,85,20.5
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,85,24
8785-a51530d5-58e6-4984-8750-fdea8299250c,86,20
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,86,26.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,87,20
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,87,24
8785-a51530d5-58e6-4984-8750-fdea8299250c,88,20
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,88,27
8785-a51530d5-58e6-4984-8750-fdea8299250c,89,20
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,89,23.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,90,19.5
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,90,26.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,91,20
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,91,23.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,92,20.5
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,92,33.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,93,20.5
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,93,24.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,94,20
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,94,26.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,95,20
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,95,24
8785-a51530d5-58e6-4984-8750-fdea8299250c,96,21
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,96,25
8785-a51530d5-58e6-4984-8750-fdea8299250c,97,19.5
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,97,24.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,98,19.5
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,98,25
8785-a51530d5-58e6-4984-8750-fdea8299250c,99,20.5
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,99,24.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,100,19.5
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,100,31
8785-a51530d5-58e6-4984-8750-fdea8299250c,101,20.5
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,101,24.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,102,19.5
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,102,24
8785-a51530d5-58e6-4984-8750-fdea8299250c,103,20
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,103,24
8785-a51530d5-58e6-4984-8750-fdea8299250c,104,20.5
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,104,27
8785-a51530d5-58e6-4984-8750-fdea8299250c,105,21
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,105,28
8785-a51530d5-58e6-4984-8750-fdea8299250c,106,20
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,106,26.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,107,20.5
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,107,25
8785-a51530d5-58e6-4984-8750-fdea8299250c,108,19.5
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,108,24.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,109,20.5
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,109,26.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,110,20.5
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,110,25
8785-a51530d5-58e6-4984-8750-fdea8299250c,111,20
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,111,27.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,112,20.5
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,112,24
8785-a51530d5-58e6-4984-8750-fdea8299250c,113,20
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,113,27.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,114,20.5
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,114,26
8785-a51530d5-58e6-4984-8750-fdea8299250c,115,20.5
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,115,26
8785-a51530d5-58e6-4984-8750-fdea8299250c,116,23
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,116,24.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,117,20
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,117,24
8785-a51530d5-58e6-4984-8750-fdea8299250c,118,22.5
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,118,26
8785-a51530d5-58e6-4984-8750-fdea8299250c,119,20
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,119,26
8785-a51530d5-58e6-4984-8750-fdea8299250c,120,21
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,120,26.5
8785-a51530d5-58e6-4984-8750-fdea8299250c,121,20.5
7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,121,24
8785-a51530d5-58e6-4984-8750-fdea8299250c,122,20
