pid,tick,latency
7269-299a3209-785d-4593-9bbc-e928578d6ac5,0,207.5
7269-299a3209-785d-4593-9bbc-e928578d6ac5,1,166.5
7269-299a3209-785d-4593-9bbc-e928578d6ac5,2,103.5
7269-299a3209-785d-4593-9bbc-e928578d6ac5,3,87.5
7269-299a3209-785d-4593-9bbc-e928578d6ac5,4,52
7269-299a3209-785d-4593-9bbc-e928578d6ac5,5,15.5
7269-299a3209-785d-4593-9bbc-e928578d6ac5,6,15.5
7269-299a3209-785d-4593-9bbc-e928578d6ac5,7,15.5
7269-299a3209-785d-4593-9bbc-e928578d6ac5,8,92
7269-299a3209-785d-4593-9bbc-e928578d6ac5,9,29
7269-299a3209-785d-4593-9bbc-e928578d6ac5,10,15.5
7269-299a3209-785d-4593-9bbc-e928578d6ac5,11,17
7269-299a3209-785d-4593-9bbc-e928578d6ac5,12,15.5
7269-299a3209-785d-4593-9bbc-e928578d6ac5,13,20
7269-299a3209-785d-4593-9bbc-e928578d6ac5,14,15.5
7269-299a3209-785d-4593-9bbc-e928578d6ac5,15,16
7269-299a3209-785d-4593-9bbc-e928578d6ac5,16,444.5
7269-299a3209-785d-4593-9bbc-e928578d6ac5,17,381
7269-299a3209-785d-4593-9bbc-e928578d6ac5,18,317.5
7269-299a3209-785d-4593-9bbc-e928578d6ac5,19,254.5
7269-299a3209-785d-4593-9bbc-e928578d6ac5,20,192
7269-299a3209-785d-4593-9bbc-e928578d6ac5,21,129
7269-299a3209-785d-4593-9bbc-e928578d6ac5,22,66
7269-299a3209-785d-4593-9bbc-e928578d6ac5,23,15.5
7269-299a3209-785d-4593-9bbc-e928578d6ac5,24,26
7269-299a3209-785d-4593-9bbc-e928578d6ac5,25,19.5
7269-299a3209-785d-4593-9bbc-e928578d6ac5,26,22
7269-299a3209-785d-4593-9bbc-e928578d6ac5,27,15
7269-299a3209-785d-4593-9bbc-e928578d6ac5,28,16
7269-299a3209-785d-4593-9bbc-e928578d6ac5,29,17
7269-299a3209-785d-4593-9bbc-e928578d6ac5,30,18
7269-299a3209-785d-4593-9bbc-e928578d6ac5,31,15.5
7269-299a3209-785d-4593-9bbc-e928578d6ac5,32,19
7269-299a3209-785d-4593-9bbc-e928578d6ac5,33,15
7269-299a3209-785d-4593-9bbc-e928578d6ac5,34,15
7269-299a3209-785d-4593-9bbc-e928578d6ac5,35,17
7269-299a3209-785d-4593-9bbc-e928578d6ac5,36,19
7269-299a3209-785d-4593-9bbc-e928578d6ac5,37,15.5
7269-299a3209-785d-4593-9bbc-e928578d6ac5,38,15.5
7269-299a3209-785d-4593-9bbc-e928578d6ac5,39,16.5
7269-299a3209-785d-4593-9bbc-e928578d6ac5,40,16
7269-299a3209-785d-4593-9bbc-e928578d6ac5,41,16.5
7269-299a3209-785d-4593-9bbc-e928578d6ac5,42,16.5
7269-299a3209-785d-4593-9bbc-e928578d6ac5,43,19
7269-299a3209-785d-4593-9bbc-e928578d6ac5,44,20
7269-299a3209-785d-4593-9bbc-e928578d6ac5,45,16.5
7269-299a3209-785d-4593-9bbc-e928578d6ac5,46,15.5
7269-299a3209-785d-4593-9bbc-e928578d6ac5,47,15.5
7269-299a3209-785d-4593-9bbc-e928578d6ac5,48,18
7269-299a3209-785d-4593-9bbc-e928578d6ac5,49,16
7269-299a3209-785d-4593-9bbc-e928578d6ac5,50,14
7269-299a3209-785d-4593-9bbc-e928578d6ac5,51,16
7269-299a3209-785d-4593-9bbc-e928578d6ac5,52,21.5
7269-299a3209-785d-4593-9bbc-e928578d6ac5,53,14.5
7269-299a3209-785d-4593-9bbc-e928578d6ac5,54,31.5
7269-299a3209-785d-4593-9bbc-e928578d6ac5,55,15.5
7269-299a3209-785d-4593-9bbc-e928578d6ac5,56,527.5
7269-299a3209-785d-4593-9bbc-e928578d6ac5,57,464
7269-299a3209-785d-4593-9bbc-e928578d6ac5,58,401.5
7269-299a3209-785d-4593-9bbc-e928578d6ac5,59,339
