pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,goal_x,goal_y
0,0,true,91.1000560593,31.879203325,2.125,49.0,0.0,0.0,,
1,0,true,278.578543275,10.0355527091,2.125,137.0,0.1,0.0015625,,
2,0,true,152.768750456,246.775929326,2.125,305.0,0.0,0.0,,
0,1,true,91.1000560593,24.754203325,7.125,0.0,0.0,0.0,91.1000560593,2.5
1,1,true,271.454493085,9.91921746939,7.125,270.935552905,0.1,0.003125,6.11115047928,5.58617930246
2,1,true,152.768750456,253.900929326,7.125,180.0,0.0,0.0,152.768750456,277.5
0,2,true,91.1000560593,17.629203325,7.125,0.0,0.0,0.0,91.1000560593,2.5
1,2,true,264.330163425,9.82148362069,7.125,270.785952655,0.1,0.0046875,6.86026802843,6.28942867598
2,2,true,152.768750456,261.025929326,7.125,180.0,0.0,0.0,152.768750456,277.5
0,3,true,91.1000560593,10.504203325,7.125,0.0,0.0,0.0,91.1000560593,2.5
1,3,true,257.206007171,9.71183568703,7.125,270.881770081,0.1,0.00625,5.64381910365,5.84004047009
2,3,true,152.768750456,268.150929326,7.125,180.0,0.0,0.0,152.768750456,277.5
0,4,true,83.9793879088,10.255788168,7.125,271.998038631,0.1,0.0015625,2.5377417221,7.41457454909
1,4,true,250.081564075,9.62275388857,7.125,270.716371097,0.1,0.0078125,3.26378442223,6.53662190511
2,4,true,145.65191536,268.491932559,7.125,267.256770151,0.1,0.0015625,6.6858286154,275.150494149
0,5,true,76.8830454447,9.61739281139,7.125,275.140558318,0.1,0.003125,4.76576916146,3.12963738786
1,5,true,242.957085747,9.53653582021,7.125,270.693340632,0.1,0.009375,5.65412125158,6.66477422984
2,5,true,138.536305148,268.857604969,7.125,267.058148161,0.1,0.003125,6.83868540748,275.625567872
0,6,true,69.7904692917,8.93843146175,7.125,275.468173681,0.1,0.0046875,5.99353680465,2.83124974808
1,6,true,235.834150314,9.3650254126,7.125,271.379336388,0.1,0.0109375,5.82162512176,3.82664277187
2,6,true,131.421757548,269.243399542,7.125,266.896110002,0.1,0.0046875,7.44671581761,275.966089586
0,7,true,62.6980369484,8.25796951873,7.125,275.48029601,0.1,0.00625,3.49638778215,2.57804657102
1,7,true,228.711481734,9.18276927705,7.125,271.465774947,0.1,0.0125,5.55757073298,3.47266652614
2,7,true,124.300132976,269.462690348,7.125,268.236291624,0.1,0.00625,3.07779958556,273.1953981
0,8,true,55.5738962056,8.14731836897,7.125,270.889838421,0.1,0.0078125,4.69363328614,7.35705329766
1,8,true,221.589258253,8.98387813402,7.125,271.599593481,0.1,0.0140625,5.4698610652,2.9486513469
2,8,true,117.177471678,269.64523083,7.125,268.531937733,0.1,0.0078125,2.55420056259,272.58281079
0,9,true,48.4726739182,7.56571109166,7.125,274.682212119,0.1,0.009375,3.41733898598,3.87557020923
1,9,true,214.465838179,8.83383997494,7.125,271.206622982,0.1,0.015625,2.68636485549,4.3732014082
2,9,true,110.065197863,270.070890534,7.125,266.575012587,0.1,0.009375,4.24965429458,276.403803774
0,10,true,41.3749376423,6.94300348988,7.125,275.013908073,0.1,0.0109375,5.35948099315,3.78324976487
1,10,true,207.341142161,8.76802472931,7.125,270.529261675,0.1,0.0171875,5.16217858886,6.90037197415
2,10,true,102.954495109,270.522035024,7.125,266.369687198,0.1,0.0109375,7.36183481527,276.5869914
0,11,true,34.270887817,6.39701715309,7.125,274.39486454,0.1,0.0125,6.36575637641,4.25235025639
1,11,true,200.218511422,8.58429570053,7.125,271.477623145,0.1,0.01875,7.18390038014,3.60494707119
2,11,true,95.8388616327,270.887254446,7.125,267.061795673,0.1,0.0125,5.18483404059,275.540193865
0,12,true,27.149700941,6.16394532572,7.125,271.874584532,0.1,0.0140625,3.42868402125,5.3875718283
1,12,true,193.094200536,8.48520284817,7.125,270.796882143,0.1,0.0203125,3.21729473648,5.8441833176
2,12,true,88.7233699574,271.255226209,7.125,267.039633329,0.1,0.0140625,6.76901382903,275.493427906
0,13,true,20.0360682952,6.56625811602,7.125,266.763074902,0.1,0.015625,3.75596890938,7.48698210283
1,13,true,185.972498678,8.26843650241,7.125,271.743398382,0.1,0.021875,3.70259779635,2.72060802754
2,13,true,81.6022548195,271.490479673,7.125,268.107862325,0.1,0.015625,4.15763865305,274.048943324
0,14,true,12.9149808421,6.33016812291,7.125,271.898868316,0.1,0.0171875,3.97244056269,6.03369033256
1,14,true,178.849397699,8.10394501125,7.125,271.322877981,0.1,0.0234375,6.23353022338,4.11778202896
2,14,true,74.4929061943,271.962482984,7.125,266.201597575,0.1,0.0171875,2.58390173364,276.736659914
0,15,true,10.8116242931,6.63268461441,2.125,261.815526996,0.1,0.01875,5.9973084511,7.32510641905
1,15,true,171.724501714,8.06544575471,7.125,270.309593775,0.1,0.025,3.5707016908,7.15682950277
2,15,true,67.3702210598,272.14409101,7.125,268.539438531,0.1,0.01875,3.47176416123,273.773318252
0,16,true,10.6770299252,13.7564132277,7.125,181.08240673,0.1,0.0203125,5.70154432197,277.095880632
1,16,true,164.602450068,7.86049367866,7.125,271.648352138,0.1,0.0265625,2.64080931074,3.19970544458
2,16,true,60.2455658357,272.214183358,7.125,269.436342392,0.1,0.0203125,6.0703880843,272.747158674
0,17,true,10.5050625533,20.8793376428,7.125,181.38301214,0.1,0.021875,4.3167092954,277.202220398
