pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points
5488-3c029011-fdf7-421c-aecd-22d08eee2e37,0,visible,197.264,196.208,2.125,283,0.48,0.58
3678-25089608-1e01-410e-aa0c-9dba8cfc13d8,0,visible,114.44,277.5,2.125,204,0,0.18
8893-68b52c84-ca80-4661-a7f0-b825a4cfc45e,0,visible,99.851,15.97,2.125,115,0.6799999999999999,0.05
5488-3c029011-fdf7-421c-aecd-22d08eee2e37,1,visible,195.193,195.73,2.125,283,0.49,0.58
3678-25089608-1e01-410e-aa0c-9dba8cfc13d8,1,visible,113.576,277.5,2.125,204,0,0.18
8893-68b52c84-ca80-4661-a7f0-b825a4cfc45e,1,visible,101.777,16.868,2.125,115,0.69,0.05
5488-3c029011-fdf7-421c-aecd-22d08eee2e37,2,visible,193.122,195.252,2.125,283,0.49,0.58
3678-25089608-1e01-410e-aa0c-9dba8cfc13d8,2,visible,112.712,277.5,2.125,204,0,0.18
8893-68b52c84-ca80-4661-a7f0-b825a4cfc45e,2,visible,103.703,17.766,2.125,115,0.69,0.05
5488-3c029011-fdf7-421c-aecd-22d08eee2e37,3,visible,191.051,194.774,2.125,283,0.5,0.58
3678-25089608-1e01-410e-aa0c-9dba8cfc13d8,3,visible,111.848,277.5,2.125,204,0,0.18
8893-68b52c84-ca80-4661-a7f0-b825a4cfc45e,3,visible,105.629,18.664,2.125,115,0.7,0.05
5488-3c029011-fdf7-421c-aecd-22d08eee2e37,4,visible,188.98,194.296,2.125,283,0.51,0.58
3678-25089608-1e01-410e-aa0c-9dba8cfc13d8,4,visible,110.984,277.5,2.125,204,0,0.18
8893-68b52c84-ca80-4661-a7f0-b825a4cfc45e,4,visible,107.555,19.562,2.125,115,0.7,0.05
5488-3c029011-fdf7-421c-aecd-22d08eee2e37,5,visible,186.909,193.818,2.125,283,0.52,0.58
3678-25089608-1e01-410e-aa0c-9dba8cfc13d8,5,visible,110.12,277.5,2.125,204,0,0.18
8893-68b52c84-ca80-4661-a7f0-b825a4cfc45e,5,visible,109.481,20.46,2.125,115,0.72,0.05
5488-3c029011-fdf7-421c-aecd-22d08eee2e37,6,visible,184.838,193.34,2.125,283,0.52,0.59
3678-25089608-1e01-410e-aa0c-9dba8cfc13d8,6,visible,109.256,277.5,2.125,204,0,0.18
8893-68b52c84-ca80-4661-a7f0-b825a4cfc45e,6,visible,111.407,21.358,2.125,115,0.72,0.05
5488-3c029011-fdf7-421c-aecd-22d08eee2e37,7,visible,182.767,192.862,2.125,283,0.52,0.59
3678-25089608-1e01-410e-aa0c-9dba8cfc13d8,7,hidden,108.392,277.5,2.125,204,0,0.18
8893-68b52c84-ca80-4661-a7f0-b825a4cfc45e,7,visible,113.333,22.256,2.125,115,0.71,0.05
5488-3c029011-fdf7-421c-aecd-22d08eee2e37,8,visible,180.696,192.384,2.125,283,0.53,0.59
3678-25089608-1e01-410e-aa0c-9dba8cfc13d8,8,hidden,107.528,277.5,2.125,204,0,0.18
8893-68b52c84-ca80-4661-a7f0-b825a4cfc45e,8,visible,115.259,23.154,2.125,115,0.72,0.05
