pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points
6987-06850979-c97f-445d-ad06-fc185bae15bf,0,visible,330.16,67.063,2.125,240,0.58,0
6987-06850979-c97f-445d-ad06-fc185bae15bf,1,visible,328.32,68.126,2.125,240,0.58,0
6987-06850979-c97f-445d-ad06-fc185bae15bf,2,visible,326.48,69.189,2.125,240,0.58,0
6987-06850979-c97f-445d-ad06-fc185bae15bf,3,visible,324.64,70.251,2.125,240,0.58,0
6987-06850979-c97f-445d-ad06-fc185bae15bf,4,visible,322.8,71.314,2.125,240,0.58,0
6987-06850979-c97f-445d-ad06-fc185bae15bf,5,visible,320.96,72.376,2.125,240,0.58,0
6987-06850979-c97f-445d-ad06-fc185bae15bf,6,visible,319.12,73.439,2.125,240,0.58,0
6987-06850979-c97f-445d-ad06-fc185bae15bf,7,visible,317.28,74.501,2.125,240,0.58,0
6987-06850979-c97f-445d-ad06-fc185bae15bf,8,visible,315.44,75.564,2.125,240,0.58,0
6987-06850979-c97f-445d-ad06-fc185bae15bf,9,visible,313.6,76.626,2.125,240,0.58,0
6987-06850979-c97f-445d-ad06-fc185bae15bf,10,visible,311.76,77.689,2.125,240,0.58,0
6987-06850979-c97f-445d-ad06-fc185bae15bf,11,visible,309.92,78.751,2.125,240,0.58,0
6987-06850979-c97f-445d-ad06-fc185bae15bf,12,visible,308.08,79.814,2.125,240,0.58,0
6987-06850979-c97f-445d-ad06-fc185bae15bf,13,visible,306.24,80.876,2.125,240,0.58,0
6987-06850979-c97f-445d-ad06-fc185bae15bf,14,visible,304.4,81.939,2.125,240,0.58,0
6987-06850979-c97f-445d-ad06-fc185bae15bf,15,visible,302.56,83.001,2.125,240,0.58,0
6987-06850979-c97f-445d-ad06-fc185bae15bf,16,visible,300.72,84.064,2.125,240,0.58,0
6987-06850979-c97f-445d-ad06-fc185bae15bf,17,visible,298.88,85.126,2.125,240,0.58,0
6987-06850979-c97f-445d-ad06-fc185bae15bf,18,visible,297.04,86.189,2.125,240,0.58,0
6987-06850979-c97f-445d-ad06-fc185bae15bf,19,visible,295.2,87.251,2.125,240,0.58,0.01
6987-06850979-c97f-445d-ad06-fc185bae15bf,20,visible,293.36,88.314,2.125,240,0.58,0.01
6987-06850979-c97f-445d-ad06-fc185bae15bf,21,visible,291.52,89.376,2.125,240,0.58,0.01
6987-06850979-c97f-445d-ad06-fc185bae15bf,22,visible,289.68,90.439,2.125,240,0.58,0.01
6987-06850979-c97f-445d-ad06-fc185bae15bf,23,visible,287.84,91.501,2.125,240,0.58,0.01
6987-06850979-c97f-445d-ad06-fc185bae15bf,24,visible,286,92.564,2.125,240,0.58,0.01
6987-06850979-c97f-445d-ad06-fc185bae15bf,25,visible,284.16,93.626,2.125,240,0.58,0.01
6987-06850979-c97f-445d-ad06-fc185bae15bf,26,visible,282.32,94.689,2.125,240,0.58,0.01
6987-06850979-c97f-445d-ad06-fc185bae15bf,27,visible,280.48,95.751,2.125,240,0.58,0.01
6987-06850979-c97f-445d-ad06-fc185bae15bf,28,visible,278.64,96.814,2.125,240,0.58,0.01
6987-06850979-c97f-445d-ad06-fc185bae15bf,29,visible,276.8,97.876,2.125,240,0.58,0.01
6987-06850979-c97f-445d-ad06-fc185bae15bf,30,visible,274.96,98.939,2.125,240,0.58,0.01
6987-06850979-c97f-445d-ad06-fc185bae15bf,31,visible,273.12,100.001,2.125,240,0.58,0.01
6987-06850979-c97f-445d-ad06-fc185bae15bf,32,visible,271.28,101.064,2.125,240,0.58,0.01
6987-06850979-c97f-445d-ad06-fc185bae15bf,33,visible,269.44,102.126,2.125,240,0.58,0.01
6987-06850979-c97f-445d-ad06-fc185bae15bf,34,visible,267.6,103.189,2.125,240,0.58,0.01
6987-06850979-c97f-445d-ad06-fc185bae15bf,35,visible,265.76,104.251,2.125,240,0.58,0.01
6987-06850979-c97f-445d-ad06-fc185bae15bf,36,visible,263.92,105.314,2.125,240,0.58,0.01
6987-06850979-c97f-445d-ad06-fc185bae15bf,37,visible,262.08,106.376,2.125,240,0.58,0.01
6987-06850979-c97f-445d-ad06-fc185bae15bf,38,visible,260.24,107.439,2.125,240,0.58,0.01
6987-06850979-c97f-445d-ad06-fc185bae15bf,39,visible,258.4,108.501,2.125,240,0.58,0.01
6987-06850979-c97f-445d-ad06-fc185bae15bf,40,visible,256.56,109.564,2.125,240,0.58,0.01
