pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points
6780-21f3fec9-7d3d-4f62-af8d-61cf0559088e,0,visible,390.812,100.762,2.125,214,0.58,0
6780-21f3fec9-7d3d-4f62-af8d-61cf0559088e,1,visible,389.624,102.524,2.125,214,0.58,0
6780-21f3fec9-7d3d-4f62-af8d-61cf0559088e,2,visible,388.436,104.286,2.125,214,0.58,0
6780-21f3fec9-7d3d-4f62-af8d-61cf0559088e,3,visible,387.248,106.048,2.125,214,0.58,0
6780-21f3fec9-7d3d-4f62-af8d-61cf0559088e,4,visible,386.06,107.81,2.125,214,0.58,0
6780-21f3fec9-7d3d-4f62-af8d-61cf0559088e,5,visible,384.872,109.572,2.125,214,0.58,0
6780-21f3fec9-7d3d-4f62-af8d-61cf0559088e,6,visible,383.684,111.334,2.125,214,0.58,0
6780-21f3fec9-7d3d-4f62-af8d-61cf0559088e,7,visible,382.496,113.096,2.125,214,0.58,0
6780-21f3fec9-7d3d-4f62-af8d-61cf0559088e,8,visible,381.308,114.858,2.125,214,0.58,0
6780-21f3fec9-7d3d-4f62-af8d-61cf0559088e,9,visible,380.12,116.62,2.125,214,0.58,0
6780-21f3fec9-7d3d-4f62-af8d-61cf0559088e,10,visible,378.932,118.382,2.125,214,0.58,0
6780-21f3fec9-7d3d-4f62-af8d-61cf0559088e,11,visible,377.744,120.144,2.125,214,0.58,0
6780-21f3fec9-7d3d-4f62-af8d-61cf0559088e,12,visible,376.556,121.906,2.125,214,0.58,0
6780-21f3fec9-7d3d-4f62-af8d-61cf0559088e,13,visible,375.368,123.668,2.125,214,0.58,0
6780-21f3fec9-7d3d-4f62-af8d-61cf0559088e,14,visible,374.18,125.43,2.125,214,0.58,0
6780-21f3fec9-7d3d-4f62-af8d-61cf0559088e,15,visible,372.992,127.192,2.125,214,0.58,0
6780-21f3fec9-7d3d-4f62-af8d-61cf0559088e,16,visible,371.804,128.954,2.125,214,0.58,0
6780-21f3fec9-7d3d-4f62-af8d-61cf0559088e,17,visible,370.616,130.716,2.125,214,0.58,0
6780-21f3fec9-7d3d-4f62-af8d-61cf0559088e,18,visible,369.428,132.478,2.125,214,0.58,0
6780-21f3fec9-7d3d-4f62-af8d-61cf0559088e,19,visible,368.24,134.24,2.125,214,0.58,0.01
6780-21f3fec9-7d3d-4f62-af8d-61cf0559088e,20,visible,367.052,136.002,2.125,214,0.58,0.01
6780-21f3fec9-7d3d-4f62-af8d-61cf0559088e,21,visible,365.864,137.764,2.125,214,0.58,0.01
6780-21f3fec9-7d3d-4f62-af8d-61cf0559088e,22,visible,364.676,139.526,2.125,214,0.58,0.01
6780-21f3fec9-7d3d-4f62-af8d-61cf0559088e,23,visible,363.488,141.288,2.125,214,0.58,0.01
6780-21f3fec9-7d3d-4f62-af8d-61cf0559088e,24,visible,362.3,143.05,2.125,214,0.58,0.01
6780-21f3fec9-7d3d-4f62-af8d-61cf0559088e,25,visible,361.112,144.812,2.125,214,0.58,0.01
6780-21f3fec9-7d3d-4f62-af8d-61cf0559088e,26,visible,359.924,146.574,2.125,214,0.58,0.01
6780-21f3fec9-7d3d-4f62-af8d-61cf0559088e,27,visible,358.736,148.336,2.125,214,0.58,0.01
6780-21f3fec9-7d3d-4f62-af8d-61cf0559088e,28,visible,357.548,150.098,2.125,214,0.58,0.01
6780-21f3fec9-7d3d-4f62-af8d-61cf0559088e,29,visible,356.36,151.86,2.125,214,0.58,0.01
6780-21f3fec9-7d3d-4f62-af8d-61cf0559088e,30,visible,355.172,153.622,2.125,214,0.58,0.01
6780-21f3fec9-7d3d-4f62-af8d-61cf0559088e,31,visible,353.984,155.384,2.125,214,0.58,0.01
6780-21f3fec9-7d3d-4f62-af8d-61cf0559088e,32,visible,352.796,157.146,2.125,214,0.58,0.01
6780-21f3fec9-7d3d-4f62-af8d-61cf0559088e,33,visible,351.608,158.908,2.125,214,0.58,0.01
6780-21f3fec9-7d3d-4f62-af8d-61cf0559088e,34,hidden,350.42,160.67,2.125,214,0.58,0.01
6780-21f3fec9-7d3d-4f62-af8d-61cf0559088e,35,hidden,349.232,162.432,2.125,214,0.58,0.01
6780-21f3fec9-7d3d-4f62-af8d-61cf0559088e,36,hidden,348.044,164.194,2.125,214,0.58,0.01
6780-21f3fec9-7d3d-4f62-af8d-61cf0559088e,37,hidden,346.856,165.956,2.125,214,0.58,0.01
6780-21f3fec9-7d3d-4f62-af8d-61cf0559088e,38,hidden,345.668,167.718,2.125,214,0.58,0.01
6780-21f3fec9-7d3d-4f62-af8d-61cf0559088e,39,hidden,344.48,169.48,2.125,214,0.58,0.01
6780-21f3fec9-7d3d-4f62-af8d-61cf0559088e,40,hidden,343.292,171.242,2.125,214,0.58,0.01
6780-21f3fec9-7d3d-4f62-af8d-61cf0559088e,41,hidden,342.104,173.004,2.125,214,0.58,0.01
6780-21f3fec9-7d3d-4f62-af8d-61cf0559088e,42,hidden,340.916,174.766,2.125,214,0.58,0.01
6780-21f3fec9-7d3d-4f62-af8d-61cf0559088e,43,hidden,339.728,176.528,2.125,214,0.58,0.01
6780-21f3fec9-7d3d-4f62-af8d-61cf0559088e,44,hidden,338.54,178.29,2.125,214,0.58,0.01
6780-21f3fec9-7d3d-4f62-af8d-61cf0559088e,45,hidden,337.352,180.052,2.125,214,0.58,0.01
6780-21f3fec9-7d3d-4f62-af8d-61cf0559088e,46,hidden,336.164,181.814,2.125,214,0.58,0.01
6780-21f3fec9-7d3d-4f62-af8d-61cf0559088e,47,hidden,334.976,183.576,2.125,214,0.58,0.01
6780-21f3fec9-7d3d-4f62-af8d-61cf0559088e,48,hidden,333.788,185.338,2.125,214,0.58,0.01
6780-21f3fec9-7d3d-4f62-af8d-61cf0559088e,49,hidden,332.6,187.1,2.125,214,0.58,0.01
6510-4a06e0af-329d-470b-826a-e5be3af0df3d,49,visible,124.478,108.071,2.125,167,0.58,0
6780-21f3fec9-7d3d-4f62-af8d-61cf0559088e,50,hidden,331.412,188.862,2.125,214,0.58,0.01
6510-4a06e0af-329d-470b-826a-e5be3af0df3d,50,visible,124.956,110.142,2.125,167,0.58,0
6780-21f3fec9-7d3d-4f62-af8d-61cf0559088e,51,hidden,330.224,190.624,2.125,214,0.58,0.01
6510-4a06e0af-329d-470b-826a-e5be3af0df3d,51,visible,125.434,112.213,2.125,167,0.58,0
6780-21f3fec9-7d3d-4f62-af8d-61cf0559088e,52,hidden,329.036,192.386,2.125,214,0.58,0.01
6510-4a06e0af-329d-470b-826a-e5be3af0df3d,52,visible,125.912,114.284,2.125,167,0.58,0
6780-21f3fec9-7d3d-4f62-af8d-61cf0559088e,53,hidden,327.848,194.148,2.125,214,0.58,0.01
6510-4a06e0af-329d-470b-826a-e5be3af0df3d,53,visible,126.39,116.355,2.125,167,0.58,0
6780-21f3fec9-7d3d-4f62-af8d-61cf0559088e,54,hidden,326.66,195.91,2.125,214,0.58,0.01
