pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,0,visible,391.12,177.148,2.125,94,0.58,0
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,1,visible,393.24,177.296,2.125,94,0.58,0
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,2,visible,395.36,177.444,2.125,94,0.58,0
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,3,visible,397.48,177.592,2.125,94,0.58,0
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,4,visible,399.6,177.74,2.125,94,0.58,0
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,5,visible,401.72,177.888,2.125,94,0.58,0
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,6,visible,403.84,178.036,2.125,94,0.58,0
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,7,visible,405.96,178.184,2.125,94,0.58,0
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,8,visible,408.08,178.332,2.125,94,0.58,0
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,9,visible,410.2,178.48,2.125,94,0.58,0
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,10,visible,412.32,178.628,2.125,94,0.58,0
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,11,visible,414.44,178.776,2.125,94,0.58,0
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,12,visible,416.56,178.924,2.125,94,0.58,0
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,13,visible,418.68,179.072,2.125,94,0.58,0
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,14,visible,420.8,179.22,2.125,94,0.58,0
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,15,visible,422.92,179.368,2.125,94,0.58,0
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,16,visible,425.04,179.516,2.125,94,0.58,0
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,17,visible,427.16,179.664,2.125,94,0.58,0
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,18,visible,429.28,179.812,2.125,94,0.58,0
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,19,visible,431.4,179.96,2.125,94,0.58,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,20,visible,433.52,180.108,2.125,94,0.58,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,21,visible,435.64,180.256,2.125,94,0.58,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,22,visible,437.76,180.404,2.125,94,0.58,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,23,visible,439.88,180.552,2.125,94,0.58,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,24,visible,442,180.7,2.125,94,0.58,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,25,visible,444.12,180.848,2.125,94,0.58,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,26,visible,446.24,180.996,2.125,94,0.58,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,27,visible,448.36,181.144,2.125,94,0.58,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,28,visible,450.48,181.292,2.125,94,0.58,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,29,visible,452.6,181.44,2.125,94,0.58,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,30,visible,454.72,181.588,2.125,94,0.58,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,31,visible,456.84,181.736,2.125,94,0.58,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,32,visible,458.96,181.884,2.125,94,0.58,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,33,visible,461.08,182.032,2.125,94,0.58,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,34,visible,463.2,182.18,2.125,94,0.58,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,35,visible,465.32,182.328,2.125,94,0.58,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,36,visible,467.44,182.476,2.125,94,0.58,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,37,visible,469.56,182.624,2.125,94,0.58,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,38,visible,471.68,182.772,2.125,94,0.58,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,39,visible,473.8,182.92,2.125,94,0.58,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,40,visible,475.92,183.068,2.125,94,0.58,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,41,visible,478.04,183.216,2.125,94,0.58,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,42,visible,480.16,183.364,2.125,94,0.58,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,43,visible,482.28,183.512,2.125,94,0.58,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,44,visible,482.5,183.66,2.125,94,0,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,45,visible,482.5,183.808,2.125,94,0,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,46,visible,482.5,183.956,2.125,94,0,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,47,visible,482.5,184.104,2.125,94,0,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,48,visible,482.5,184.252,2.125,94,0,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,49,visible,482.5,184.4,2.125,94,0,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,50,visible,482.5,184.548,2.125,94,0,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,51,visible,482.5,184.696,2.125,94,0,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,52,visible,482.5,184.844,2.125,94,0,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,53,visible,482.5,184.992,2.125,94,0,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,54,visible,482.5,185.14,2.125,94,0,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,55,visible,482.5,185.288,2.125,94,0,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,56,visible,482.5,185.436,2.125,94,0,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,57,visible,482.5,185.584,2.125,94,0,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,58,visible,482.5,185.732,2.125,94,0,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,59,visible,482.5,185.88,2.125,94,0,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,60,visible,482.5,186.028,2.125,94,0,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,61,visible,482.5,186.176,2.125,94,0,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,62,visible,482.5,186.324,2.125,94,0,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,63,visible,482.5,186.472,2.125,94,0,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,64,visible,482.5,186.62,2.125,94,0,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,65,visible,482.5,186.768,2.125,94,0,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,66,visible,482.5,186.916,2.125,94,0,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,67,visible,482.5,187.064,2.125,94,0,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,68,visible,482.5,187.212,2.125,94,0,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,69,visible,482.5,187.36,2.125,94,0,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,70,visible,482.5,187.508,2.125,94,0,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,71,visible,482.5,187.656,2.125,94,0,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,72,visible,482.5,187.804,2.125,94,0,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,73,visible,482.5,187.952,2.125,94,0,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,74,visible,482.5,188.1,2.125,94,0,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,75,visible,482.5,188.248,2.125,94,0,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,76,visible,482.5,188.396,2.125,94,0,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,77,visible,482.5,188.544,2.125,94,0,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,78,visible,482.5,188.692,2.125,94,0,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,79,visible,482.5,188.84,2.125,94,0,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,80,visible,482.5,188.988,2.125,94,0,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,81,visible,482.5,189.136,2.125,94,0,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,82,visible,482.5,189.284,2.125,94,0,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,83,visible,482.5,189.432,2.125,94,0,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,84,visible,482.5,189.58,2.125,94,0,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,85,visible,482.5,189.728,2.125,94,0,0.01
9082-808fe777-2a2a-46f0-8987-85eb6769cd49,86,visible,482.5,189.876,2.125,94,0,0.01
