pid,tick,latency
9795-34e55cb4-cc3f-4896-bf3a-1ff7909f6299,94,106.5
6923-ec969b5a-890c-4f71-a768-186f82f277ee,0,30.5
9795-34e55cb4-cc3f-4896-bf3a-1ff7909f6299,95,110.5
6923-ec969b5a-890c-4f71-a768-186f82f277ee,1,26.5
9795-34e55cb4-cc3f-4896-bf3a-1ff7909f6299,0,105
6923-ec969b5a-890c-4f71-a768-186f82f277ee,2,24.5
9795-34e55cb4-cc3f-4896-bf3a-1ff7909f6299,1,106.5
6923-ec969b5a-890c-4f71-a768-186f82f277ee,3,25
9795-34e55cb4-cc3f-4896-bf3a-1ff7909f6299,2,105.5
6923-ec969b5a-890c-4f71-a768-186f82f277ee,4,26.5
9795-34e55cb4-cc3f-4896-bf3a-1ff7909f6299,3,106
6923-ec969b5a-890c-4f71-a768-186f82f277ee,5,24
9795-34e55cb4-cc3f-4896-bf3a-1ff7909f6299,4,110
6923-ec969b5a-890c-4f71-a768-186f82f277ee,6,27.5
9795-34e55cb4-cc3f-4896-bf3a-1ff7909f6299,5,105.5
6923-ec969b5a-890c-4f71-a768-186f82f277ee,7,26.5
9795-34e55cb4-cc3f-4896-bf3a-1ff7909f6299,6,107.5
6923-ec969b5a-890c-4f71-a768-186f82f277ee,8,24.5
9795-34e55cb4-cc3f-4896-bf3a-1ff7909f6299,7,107
6923-ec969b5a-890c-4f71-a768-186f82f277ee,9,24
9795-34e55cb4-cc3f-4896-bf3a-1ff7909f6299,8,106
6923-ec969b5a-890c-4f71-a768-186f82f277ee,10,24
9795-34e55cb4-cc3f-4896-bf3a-1ff7909f6299,9,106.5
6923-ec969b5a-890c-4f71-a768-186f82f277ee,11,25
9795-34e55cb4-cc3f-4896-bf3a-1ff7909f6299,10,107
6923-ec969b5a-890c-4f71-a768-186f82f277ee,12,24.5
9795-34e55cb4-cc3f-4896-bf3a-1ff7909f6299,11,106.5
6923-ec969b5a-890c-4f71-a768-186f82f277ee,13,24.5
9795-34e55cb4-cc3f-4896-bf3a-1ff7909f6299,12,107
6923-ec969b5a-890c-4f71-a768-186f82f277ee,14,24
9795-34e55cb4-cc3f-4896-bf3a-1ff7909f6299,13,109.5
6923-ec969b5a-890c-4f71-a768-186f82f277ee,15,27
9795-34e55cb4-cc3f-4896-bf3a-1ff7909f6299,14,106.5
6923-ec969b5a-890c-4f71-a768-186f82f277ee,16,26.5
9795-34e55cb4-cc3f-4896-bf3a-1ff7909f6299,15,109
6923-ec969b5a-890c-4f71-a768-186f82f277ee,17,25
9795-34e55cb4-cc3f-4896-bf3a-1ff7909f6299,16,106
6923-ec969b5a-890c-4f71-a768-186f82f277ee,18,24
9795-34e55cb4-cc3f-4896-bf3a-1ff7909f6299,17,108
6923-ec969b5a-890c-4f71-a768-186f82f277ee,19,24
9795-34e55cb4-cc3f-4896-bf3a-1ff7909f6299,18,106.5
6923-ec969b5a-890c-4f71-a768-186f82f277ee,20,27
9795-34e55cb4-cc3f-4896-bf3a-1ff7909f6299,19,108
6923-ec969b5a-890c-4f71-a768-186f82f277ee,21,28
9795-34e55cb4-cc3f-4896-bf3a-1ff7909f6299,20,107
6923-ec969b5a-890c-4f71-a768-186f82f277ee,22,27
9795-34e55cb4-cc3f-4896-bf3a-1ff7909f6299,21,108
6923-ec969b5a-890c-4f71-a768-186f82f277ee,23,25
